eval/mean_return,eval/std_return,step,train/approx_kl,train/clip_frac_step_0,train/clip_frac_step_1,train/clip_frac_step_2,train/clip_frac_step_3,train/clip_fraction,train/entropy,train/intra_vf_loss,train/iteration,train/lr,train/mean_episode_length,train/mean_reward,train/num_episodes,train/policy_loss,train/value_loss,wall_time
nan,nan,169984,0.01731135904265102,0.04458007961511612,0.052490234375,0.04145507887005806,0.03813476487994194,0.0441650390625,17.12188646197319,0.41811275522923097,83,0.0002495901639344262,102.3,260.0317457731344,20,-0.06138870959111955,108.16030165851116,198.03418588638306
nan,nan,172032,0.020888810612086674,0.05498046800494194,0.06108398362994194,0.05986328050494194,0.05278320237994194,0.057177734375,17.135473364591597,0.450810471479781,84,0.00024897540983606555,119.38888888888889,309.92332309856755,18,-0.050515617590281184,20.3507143214345,200.42199897766113
337.4524157649682,9.15445640601789,172032,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,200.91103982925415
nan,nan,174080,0.04109623205513344,0.111572265625,0.12163086235523224,0.12856444716453552,0.11342773586511612,0.118798828125,17.279507410526275,0.3575412031728774,85,0.0002483606557377049,123.75,328.7876362822991,16,-0.010604132551816293,4.177775411307811,203.2067461013794
nan,nan,176128,0.015527825155004393,0.03115234337747097,0.03740234300494194,0.04355468600988388,0.033447265625,0.03638916015625,17.097399997711182,0.4764131421572529,86,0.00024774590163934425,118.82352941176471,306.79912067340274,17,-0.06461289374856279,40.55537921562791,205.4873080253601
nan,nan,178176,0.019575365434138802,0.05307617038488388,0.05727539211511612,0.05141601711511612,0.04477538913488388,0.0516357421875,17.16420806646347,0.43227759952424094,87,0.0002471311475409836,118.11111111111111,303.7361873514664,18,-0.02244172662612982,33.9717079564929,207.83993792533875
nan,nan,180224,0.030737345174566146,0.08339843899011612,0.09238281100988388,0.09531249850988388,0.08623047173023224,0.0893310546875,17.111577659845352,0.36686801246833056,88,0.00024651639344262295,117.82352941176471,305.1881832976066,17,-0.012421695623197592,9.817713608592749,210.1744089126587
334.1254290335079,5.667668770839794,180224,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,210.67570090293884
nan,nan,182272,0.02788445401674835,0.072509765625,0.08403320610523224,0.08662109076976776,0.079833984375,0.08074951171875,17.230780947208405,0.46984349691774696,89,0.0002459016393442623,119.82352941176471,310.2689783181237,17,-0.0628831149515463,12.342825015634299,212.95478177070618
nan,nan,184320,0.012570536296698265,0.01503906212747097,0.02480468712747097,0.02841796912252903,0.02978515625,0.02451171875,17.08171929717064,0.42763982608448714,90,0.00024528688524590164,108.6842105263158,275.1696364268119,19,-0.042363921127980576,86.80174114704133,215.17245197296143
