eval/mean_return,eval/std_return,step,train/approx_kl,train/clip_frac_step_0,train/clip_frac_step_1,train/clip_frac_step_2,train/clip_frac_step_3,train/clip_fraction,train/entropy,train/eps_step_0,train/eps_step_1,train/eps_step_2,train/eps_step_3,train/iteration,train/kl_budget_step_0,train/kl_budget_step_1,train/kl_budget_step_2,train/kl_budget_step_3,train/lr,train/mean_episode_length,train/mean_reward,train/num_episodes,train/policy_loss,train/value_loss,wall_time
nan,nan,12320768,0.0020790187356396926,0.10776977986097336,0.107696533203125,0.1065673828125,0.108154296875,0.1075469970703125,17.45989665389061,0.07047334313392639,0.07001109421253204,0.08898263424634933,0.14831498265266418,376,0.0025120058562606573,0.00247464282438159,0.003982039634138346,0.011031311005353928,6.946721311475409e-05,1001.0,-211.3895562687008,32,-0.005625138121104101,3.187706049345434,16204.600558042526
nan,nan,12353536,0.001937109527807479,0.09596557915210724,0.09654541313648224,0.09521484375,0.09868164360523224,0.09660186767578124,17.421933928132056,0.0671551451086998,0.06914616376161575,0.09053387492895126,0.14905725419521332,377,0.0022990030702203512,0.0024257383774966,0.004124307539314032,0.011150951497256756,6.885245901639344e-05,1001.0,-207.30966055239588,32,-0.00529875539286877,3.498332014400512,16229.147096633911
nan,nan,12386304,0.0019743172566450084,0.10145264118909836,0.10187988728284836,0.10086669772863388,0.10077514499425888,0.10124359130859376,17.43851239979267,0.0683116465806961,0.0703941062092781,0.09073866903781891,0.14796064794063568,378,0.002370241330936551,0.0025056523736566305,0.004139782395213842,0.010984323918819427,6.823770491803276e-05,1001.0,-213.30296424962555,32,-0.005473013115988579,4.029688999056816,16253.54524731636
nan,nan,12419072,0.0018926039670986937,0.095184326171875,0.09550781548023224,0.09446411579847336,0.09442748874425888,0.09489593505859376,17.42078926861286,0.06689276546239853,0.06863929331302643,0.0895334854722023,0.1502927988767624,379,0.0022636668290942907,0.0023798905313014984,0.004031084012240171,0.011325358413159847,6.762295081967211e-05,1001.0,-209.07066904509057,32,-0.0057382811421121,4.200514047592878,16278.706108093262
nan,nan,12451840,0.001675184160558274,0.08004150539636612,0.07822265475988388,0.07948608696460724,0.078582763671875,0.079083251953125,17.444654250144957,0.06466405838727951,0.06810493767261505,0.09044741839170456,0.15095213055610657,380,0.0021211032290011644,0.002344452543184161,0.004111816640943289,0.011422627605497837,6.700819672131147e-05,1001.0,-215.4636018885819,32,-0.005579446726187598,5.594767947122454,16303.198487520218
-171.9188001912872,8.018044928474106,12451840,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,16346.39586687088
nan,nan,12484608,0.001884058851555892,0.093963623046875,0.09447021782398224,0.09312744438648224,0.09352417290210724,0.0937713623046875,17.402042815089224,0.07086636126041412,0.07068536430597305,0.0878196582198143,0.14838770031929016,381,0.0025490184780210257,0.002526249038055539,0.0038779922761023045,0.011046740226447582,6.639344262295082e-05,1001.0,-203.51078890301693,32,-0.005493441003272892,4.064495948702097,16370.553765535355
nan,nan,12517376,0.002063667285347037,0.10596313327550888,0.10479736328125,0.10674438625574112,0.10446777194738388,0.1054931640625,17.425382775068282,0.06953631341457367,0.07033810764551163,0.09238731116056442,0.1466347724199295,382,0.002439355244860053,0.002493015257641673,0.004289454780519009,0.010778174735605717,6.577868852459017e-05,1001.0,-211.35556748684348,32,-0.0056106140866177155,4.461096654646099,16395.18537044525
nan,nan,12550144,0.001909728697683022,0.09625244140625,0.09479369968175888,0.09638672322034836,0.09542236477136612,0.09571380615234375,17.41616522669792,0.06704297661781311,0.06878532469272614,0.08975952118635178,0.14998497068881989,383,0.002276709070429206,0.002388730412349105,0.0040540508925914764,0.011280509643256664,6.51639344262295e-05,1001.0,-201.5673582974434,32,-0.0057870502518198915,4.7516853720881045,16419.36612224579
-177.90799997348137,5.388720204425068,12550144,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,16461.817410469055
nan,nan,12582912,0.0018883425205785897,0.09386596828699112,0.09393310546875,0.09380493313074112,0.09137573093175888,0.09324493408203124,17.397777858376504,0.06970958411693573,0.07009878009557724,0.09158729761838913,0.14697450399398804,384,0.002461921889334917,0.0024809506721794605,0.004220475442707539,0.010836652480065823,6.454918032786884e-05,1001.0,-209.9924435430641,32,-0.005720331657357747,4.3085760969668625,16486.10332798958
nan,nan,12615680,0.0018889057020714973,0.09435424953699112,0.09421997517347336,0.09382934868335724,0.094482421875,0.09422149658203124,17.419630715250968,0.0662173256278038,0.06850695610046387,0.08828385919332504,0.15123862028121948,385,0.0022296810057014227,0.002377496100962162,0.003918792586773634,0.011474031023681164,6.393442622950819e-05,1001.0,-203.42745459285393,32,-0.005512157243356341,4.0536659229546785,16510.543482542038
nan,nan,12648448,0.00186748928963425,0.09467162936925888,0.09494628757238388,0.09487304836511612,0.09388428181409836,0.09459381103515625,17.42953930199146,0.06790461391210556,0.07037315517663956,0.09195323288440704,0.14752845466136932,386,0.0023336156737059355,0.0025002893526107073,0.0042502558790147305,0.010915838181972504,6.331967213114755e-05,1001.0,-205.48406978100985,32,-0.005585316129145213,4.488835069164634,16534.799090862274
nan,nan,12681216,0.0020011247029287915,0.10427246242761612,0.10242920368909836,0.10324706882238388,0.10283813625574112,0.10319671630859376,17.43829782307148,0.06590920686721802,0.06682197749614716,0.08809281885623932,0.15232187509536743,387,0.002204214921221137,0.0022600414231419563,0.0039019123651087284,0.011633831076323986,6.270491803278686e-05,1001.0,-201.08173960233054,32,-0.005590232599934098,3.8489587526768445,16558.692688941956
nan,nan,12713984,0.0019458754547486024,0.09846802055835724,0.09831543266773224,0.09821777790784836,0.10006103664636612,0.09876556396484375,17.42208923101425,0.06734989583492279,0.06873245537281036,0.09029581397771835,0.14965000748634338,388,0.002294383477419615,0.0023846242111176252,0.004095538053661585,0.011225453577935696,6.209016393442621e-05,1001.0,-201.37602053135112,32,-0.005382786544942064,3.8575843369588254,16583.39940237999
nan,nan,12746752,0.0018272128140779387,0.09296875447034836,0.09195556491613388,0.09295654296875,0.09234619140625,0.0925567626953125,17.4232418268919,0.06926567852497101,0.06900514662265778,0.08804156631231308,0.14995072782039642,389,0.002430913271382451,0.0024027684703469276,0.0038944080006331205,0.011271909810602665,6.147540983606557e-05,1001.0,-199.9020456802087,32,-0.0053072007245646095,3.9032285049557687,16607.813341617584
nan,nan,12779520,0.0015905538160041032,0.07650146633386612,0.07586669921875,0.07542114704847336,0.074462890625,0.07556304931640626,17.441939347982405,0.06929025053977966,0.06896806508302689,0.08824636042118073,0.14965379238128662,390,0.0024357337970286608,0.002406276296824217,0.003918843809515238,0.011239145882427692,6.086065573770492e-05,1001.0,-202.52997652788181,32,-0.0050963395093276635,4.363270913530141,16632.4435274601
nan,nan,12812288,0.002014339955894684,0.10457153618335724,0.104736328125,0.10410767048597336,0.10394897311925888,0.10434112548828126,17.42525673210621,0.06732507050037384,0.06919205188751221,0.08956806361675262,0.149885892868042,391,0.002288572955876589,0.00241463421843946,0.004034921061247587,0.01126187201589346,6.024590163934424e-05,1001.0,-199.06250385982395,32,-0.005267843344336142,3.6594558765180407,16656.722260713577
nan,nan,12845056,0.001665699037403101,0.08051147311925888,0.082275390625,0.08179321140050888,0.08040771633386612,0.0812469482421875,17.44532579779625,0.06657063215970993,0.06823982298374176,0.09052524715662003,0.14970311522483826,392,0.0022572223097085953,0.0023646175395697355,0.004124789498746395,0.01125337090343237,5.963114754098359e-05,1001.0,-199.11568846080397,48,-0.005170543503845692,6.015510405227542,16681.749522686005
nan,nan,12877824,0.0018174453684878245,0.09108276665210724,0.09071045368909836,0.08860474079847336,0.090423583984375,0.09020538330078125,17.42685288488865,0.06716250628232956,0.06892772018909454,0.08889245986938477,0.15038198232650757,393,0.0022883168421685696,0.002398481359705329,0.003972952254116535,0.011340250261127949,5.901639344262294e-05,1001.0,-196.30270131142214,32,-0.005239090669783763,5.084805151447654,16706.222949266434
nan,nan,12910592,0.00159466530485588,0.07659301906824112,0.07600098103284836,0.07542724907398224,0.07536011189222336,0.0758453369140625,17.412703594565393,0.06642412394285202,0.06831025332212448,0.09101451933383942,0.14987893402576447,394,0.002230537822470069,0.002350407186895609,0.004163408186286688,0.01125564705580473,5.84016393442623e-05,1001.0,-204.63374630719704,32,-0.005311745299695758,6.13690214753151,16732.17372250557
nan,nan,12943360,0.0017802888016376528,0.088287353515625,0.08743896335363388,0.08625488728284836,0.08701782673597336,0.087249755859375,17.409478172659874,0.06668218225240707,0.06987942010164261,0.08912377804517746,0.15016205608844757,395,0.0022438562009483576,0.002462470205500722,0.003994343336671591,0.011299329809844494,5.778688524590165e-05,1001.0,-199.50800485546233,32,-0.005366371179115958,4.722366397641599,16757.648933649063
nan,nan,12976128,0.0019146145760714716,0.09795532375574112,0.09696044772863388,0.097320556640625,0.09684448689222336,0.09727020263671875,17.440509462356566,0.06549903005361557,0.06766815483570099,0.08982539176940918,0.15108859539031982,396,0.0021772028412669897,0.0023162702564150095,0.004056929145008326,0.011449597775936127,5.717213114754097e-05,1001.0,-201.00774425641117,32,-0.005479814136924688,3.6399501986801623,16781.72331929207
nan,nan,13008896,0.0017583807655682903,0.08823242038488388,0.08704834431409836,0.086395263671875,0.08626098930835724,0.0869842529296875,17.44361170530319,0.06867919862270355,0.06835787743330002,0.08980803936719894,0.14941129088401794,397,0.0023873166646808386,0.0023611020296812057,0.004056059289723635,0.011195521801710129,5.655737704918032e-05,1001.0,-203.07386081357254,32,-0.005365249938040506,4.1647142709232865,16807.582049369812
nan,nan,13041664,0.0017384472360390645,0.08543701469898224,0.08572997897863388,0.08667602390050888,0.08528442680835724,0.0857818603515625,17.438401529192923,0.06441044807434082,0.06581450998783112,0.087188221514225,0.15384507179260254,398,0.002108936430886388,0.0021932523231953382,0.003827083855867386,0.011870726943016052,5.594262295081967e-05,1001.0,-198.0555973741639,32,-0.005375637879478745,4.482194394245743,16832.971762895584
nan,nan,13074432,0.0017024240585669758,0.08366699516773224,0.082977294921875,0.08359985798597336,0.08295287936925888,0.08329925537109376,17.40507728755474,0.06927037239074707,0.07025852054357529,0.09097253531217575,0.14768004417419434,399,0.002419127384200692,0.0024873886723071337,0.004161393735557795,0.010932090692222118,5.532786885245902e-05,1001.0,-197.35929482415037,32,-0.0054763432824984195,4.625583611242473,16856.764357089996
nan,nan,13107200,0.0016952752574070473,0.08331298828125,0.08333130180835724,0.08292236179113388,0.08251953125,0.08302154541015624,17.405614641308784,0.06725120544433594,0.06834874302148819,0.08761519193649292,0.1514294594526291,400,0.002288926625624299,0.002357184886932373,0.003859173506498337,0.011494713835418224,5.4713114754098344e-05,1001.0,-198.64787018395532,32,-0.00521321758205886,3.619416996650398,16881.574433088303
nan,nan,13139968,0.001614507356316608,0.07673950493335724,0.07758789509534836,0.07590331882238388,0.07700806111097336,0.0768096923828125,17.451772534847258,0.0661599412560463,0.06810736656188965,0.09001874923706055,0.1506049931049347,401,0.0022173000033944845,0.0023409202694892883,0.004072284791618586,0.011369495652616024,5.409836065573769e-05,1001.0,-196.69662789752545,32,-0.0052921728030923985,4.772414630465209,16905.456182956696
nan,nan,13172736,0.0017208348045642196,0.08477173000574112,0.08463134616613388,0.08394775539636612,0.08504028618335724,0.0845977783203125,17.42003765106201,0.0671798586845398,0.06693138927221298,0.08558966964483261,0.15319757163524628,402,0.0022891622502356768,0.0022632102482020855,0.0036817416548728943,0.011765885166823864,5.348360655737705e-05,1001.0,-197.34594016849272,32,-0.005073987300420413,4.018541861977428,16929.74743247032
nan,nan,13205504,0.0016586189343797742,0.08063354343175888,0.08144531399011612,0.07917480915784836,0.07938843220472336,0.0801605224609375,17.42310773432255,0.06646578758955002,0.06912755966186523,0.08904790133237839,0.15025587379932404,403,0.0022499661426991224,0.0024216582532972097,0.003993656951934099,0.011334719136357307,5.28688524590164e-05,1001.0,-201.55205002159965,32,-0.0050422172716935165,3.796584150381386,16954.612735509872
nan,nan,13238272,0.0015078239452122944,0.070587158203125,0.07095947116613388,0.07114868611097336,0.069671630859375,0.07059173583984375,17.414542469382287,0.06629429012537003,0.06822704523801804,0.08847592025995255,0.15143504738807678,404,0.00222252169623971,0.0023493135813623667,0.0039335149340331554,0.011494649574160576,5.225409836065575e-05,1001.0,-198.60836259956866,32,-0.00544194783687999,4.671852032281459,16979.338228940964
nan,nan,13271040,0.001785522094451153,0.08916626125574112,0.08840332180261612,0.08886108547449112,0.08900757133960724,0.08885955810546875,17.44261507987976,0.06559877842664719,0.06761611253023148,0.08825789391994476,0.151994526386261,405,0.0021842969581484795,0.002311093034222722,0.0039192084223032,0.011585401371121407,5.163934426229507e-05,1001.0,-197.4734628061503,32,-0.005347321157023544,3.832332316972315,17004.036156892776
nan,nan,13303808,0.0013456348358886316,0.05972900614142418,0.06040649488568306,0.06051025539636612,0.05925903469324112,0.0599761962890625,17.430210584402083,0.06444275379180908,0.06708674877882004,0.08674381673336029,0.15369251370429993,406,0.002105122432112694,0.0022759188432246447,0.003780571511015296,0.01183838676661253,5.102459016393442e-05,1001.0,-198.34321507676236,32,-0.005064798712555785,5.239806038141251,17028.043676137924
nan,nan,13336576,0.0018342339186347089,0.09271240234375,0.09226685017347336,0.09224243462085724,0.09241332858800888,0.09240875244140626,17.443891501426698,0.06538724154233932,0.06790225952863693,0.08838105201721191,0.1519107073545456,407,0.002166965277865529,0.0023307267110794783,0.0039292736910283566,0.011573033407330513,5.040983606557377e-05,1001.0,-203.68441657221672,32,-0.005053393857633637,3.70656917989254,17052.09773516655
nan,nan,13369344,0.0014763863333428161,0.06998290866613388,0.06965942680835724,0.06837768852710724,0.06837768852710724,0.06909942626953125,17.440006530284883,0.06706442683935165,0.06971627473831177,0.0886252149939537,0.1502644270658493,408,0.002278674393892288,0.002455506706610322,0.003946288954466581,0.011319530196487904,4.979508196721312e-05,1001.0,-195.29639463150002,32,-0.005146594806137728,5.115620543248951,17076.308938741684
nan,nan,13402112,0.0018274968248988444,0.09272461384534836,0.09301147609949112,0.09262695163488388,0.09333496540784836,0.09292449951171874,17.423121348023415,0.06642698496580124,0.06696955859661102,0.08727958053350449,0.15268421173095703,409,0.002228681230917573,0.0022624030243605375,0.003828930901363492,0.011679984629154205,4.918032786885244e-05,1001.0,-195.60817303194423,32,-0.005058726412244141,3.673184124473482,17100.97320508957
nan,nan,13434880,0.0013609853964226203,0.06104736402630806,0.06033935770392418,0.06107788160443306,0.05927124246954918,0.0604339599609375,17.41883679628372,0.06909441947937012,0.06912316381931305,0.08685003966093063,0.15046383440494537,410,0.002421899465844035,0.0024189928080886602,0.0037955802399665117,0.011363527737557888,4.856557377049179e-05,1001.0,-197.36407076241602,32,-0.005310049624313251,5.086762030236423,17125.49645090103
nan,nan,13467648,0.0018550328186393017,0.09407348930835724,0.09410400688648224,0.0947265625,0.09376831352710724,0.0941680908203125,17.39534813463688,0.06732840836048126,0.06663309782743454,0.08716905862092972,0.15230607986450195,411,0.002305165631696582,0.0022435979917645454,0.003820552723482251,0.011630683206021786,4.795081967213115e-05,1001.0,-197.13384201447028,32,-0.005107023684468004,2.9244063030928373,17149.720813274384
nan,nan,13500416,0.0013319275134563214,0.05927124246954918,0.05987548828125,0.05854492262005806,0.05759887769818306,0.0588226318359375,17.435353142023086,0.06374086439609528,0.06705053150653839,0.0897403210401535,0.1521320790052414,412,0.002062362851575017,0.002276872517541051,0.004052470903843641,0.01160829421132803,4.7336065573770496e-05,1001.0,-195.6003585084465,32,-0.00508822391711874,4.7049059180542825,17173.76876616478
-170.29863423008388,4.548522387152169,13500416,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,17216.864671230316
nan,nan,13533184,0.0013391522867095772,0.05914917215704918,0.058441162109375,0.05770263820886612,0.05741577222943306,0.05817718505859375,17.408949181437492,0.06479962915182114,0.06750766187906265,0.08930519968271255,0.1518055945634842,413,0.002132883993908763,0.0023045088164508343,0.004008782561868429,0.011553823947906494,4.672131147540982e-05,1001.0,-197.30579210615852,32,-0.005350892652495531,5.3942026644945145,17241.346754550934
nan,nan,13565952,0.0014300326781267359,0.06640625,0.06636352837085724,0.06536865234375,0.06535034626722336,0.0658721923828125,17.41324729025364,0.07086165994405746,0.07106786966323853,0.09131436049938202,0.14611010253429413,414,0.0025420323945581913,0.0025512685533612967,0.004193893168121576,0.010712806135416031,4.610655737704917e-05,1001.0,-195.5058891252073,48,-0.005271376131713623,4.966775507666171,17265.401836395264
nan,nan,13598720,0.001524551852435252,0.07288818806409836,0.07279052585363388,0.07249145954847336,0.0712890625,0.07236480712890625,17.427688065171242,0.06799793988466263,0.06818269938230515,0.08866573870182037,0.15045273303985596,415,0.002342881402000785,0.002349958987906575,0.003953956998884678,0.011353202164173126,4.549180327868852e-05,1001.0,-192.6284003667508,32,-0.0052068193872401025,4.402810162678361,17290.287056446075
nan,nan,13631488,0.0015961091517965541,0.07746582478284836,0.07655639946460724,0.07814331352710724,0.07621460407972336,0.07709503173828125,17.445906934142112,0.06812606006860733,0.06712652742862701,0.08596675843000412,0.15248703956604004,416,0.002353886142373085,0.0022757321130484343,0.003714819671586156,0.011655561625957489,4.487704918032787e-05,1001.0,-194.32380521681847,32,-0.0053168624814134095,3.6163126727566124,17314.72487139702
nan,nan,13664256,0.0014900230294188077,0.07083740085363388,0.07009277492761612,0.07005005329847336,0.06939697265625,0.07009429931640625,17.4306532651186,0.06826569885015488,0.06703070551156998,0.08955569565296173,0.1502314656972885,417,0.0023643120657652617,0.0022751656360924244,0.004037711303681135,0.011322811245918274,4.426229508196723e-05,1001.0,-189.81795110614706,32,-0.004970207440055674,3.9999826142564414,17339.4570748806
nan,nan,13697024,0.00150003543612911,0.07058105617761612,0.06972656399011612,0.07030029594898224,0.06887207180261612,0.0698699951171875,17.43107203543186,0.06817584484815598,0.06749812513589859,0.08701205998659134,0.15175247192382812,418,0.0023523890413343906,0.0022999353241175413,0.0038064182735979557,0.011541257612407207,4.364754098360654e-05,1001.0,-192.925159561126,32,-0.004862754335044883,3.2659612043760715,17363.80571293831
nan,nan,13729792,0.0012369390408821345,0.05291748046875,0.05344238504767418,0.05362549051642418,0.05141601711511612,0.052850341796875,17.448133817315103,0.06212839111685753,0.06255412101745605,0.08423545211553574,0.15781250596046448,419,0.0019626598805189133,0.001980392960831523,0.0035732078831642866,0.012483738362789154,4.30327868852459e-05,1001.0,-196.60548632385877,32,-0.004782702002557926,5.455989650450647,17387.572093248367
nan,nan,13762560,0.0012931033299537376,0.057830810546875,0.05681152269244194,0.05708007887005806,0.05704345926642418,0.05719146728515625,17.427825757861136,0.06524059176445007,0.0653652623295784,0.0872579962015152,0.15370218455791473,420,0.0021635047160089016,0.002161868382245302,0.003828625427559018,0.011846001259982586,4.2418032786885246e-05,1001.0,-195.75320624027503,32,-0.005136272796517005,5.043723893538117,17412.407068252563
nan,nan,13795328,0.0014888247961607703,0.069732666015625,0.06845702975988388,0.068023681640625,0.06842651218175888,0.06865997314453125,17.484288796782494,0.06320701539516449,0.0655178651213646,0.08977388590574265,0.15281584858894348,421,0.0020360727794468403,0.002181009156629443,0.004062700551003218,0.01172021683305502,4.18032786885246e-05,1001.0,-192.3357287196785,32,-0.005103411720483564,4.003114003874361,17436.37569284439
nan,nan,13828096,0.0017250490193873702,0.08570557087659836,0.08510132133960724,0.08503418415784836,0.08565673977136612,0.08537445068359376,17.43658216893673,0.06676898896694183,0.06781875342130661,0.08753961324691772,0.1516183465719223,422,0.0022674393840134144,0.0023355179000645876,0.003857916221022606,0.011539126746356487,4.118852459016392e-05,1001.0,-189.87770224567078,32,-0.005113179688487434,3.386242425162345,17460.044843912125
nan,nan,13860864,0.001305352593499265,0.05821533128619194,0.05717163160443306,0.0576171875,0.05557861551642418,0.05714569091796875,17.45052462518215,0.06638824194669724,0.06848984956741333,0.08669033646583557,0.1522933542728424,423,0.0022305843885987997,0.0023668904323130846,0.0037780441343784332,0.011624480597674847,4.057377049180327e-05,1001.0,-193.82506089624616,32,-0.005058481533706072,5.099744811840355,17484.916550397873
nan,nan,13893632,0.001350189676759328,0.061767578125,0.06156616285443306,0.06111450120806694,0.06065063551068306,0.06127471923828125,17.417379367351533,0.06220003962516785,0.06347931921482086,0.0858389362692833,0.15667234361171722,424,0.0019617925863713026,0.0020365524105727673,0.003703295486047864,0.012298359535634518,3.995901639344262e-05,1001.0,-202.40284636986036,32,-0.004840950849393266,4.335720429383218,17509.666338920593
nan,nan,13926400,0.0015001918155576276,0.07167968899011612,0.07093506306409836,0.07204589992761612,0.06968384236097336,0.07108612060546875,17.3919557005167,0.06862905621528625,0.06957141309976578,0.08968190103769302,0.1490391343832016,425,0.0023809392005205154,0.0024415042717009783,0.00404159352183342,0.011135962791740894,3.934426229508198e-05,1001.0,-198.4501744052913,32,-0.004996826717615477,3.515545887965709,17534.120331048965
nan,nan,13959168,0.001206900310535275,0.05173950269818306,0.05092773586511612,0.05159301683306694,0.05064086988568306,0.05122528076171875,17.374828717112543,0.06720355898141861,0.06870684772729874,0.08771979063749313,0.15105949342250824,426,0.0022918805480003357,0.0023885269183665514,0.0038702336605638266,0.01144935842603445,3.872950819672129e-05,1001.0,-199.01592054796555,32,-0.004707680198771413,4.452680967189371,17559.584119081497
nan,nan,13991936,0.001474498521656642,0.07000732421875,0.06981201469898224,0.06762085109949112,0.06816406548023224,0.06890106201171875,17.399359765648843,0.06677639484405518,0.06771229952573776,0.08690088242292404,0.1520860344171524,427,0.0022652389016002417,0.002324612345546484,0.003801793558523059,0.01160835474729538,3.811475409836065e-05,1001.0,-196.10243306531927,32,-0.004867912134795915,2.8786353323608638,17584.659351348877
nan,nan,14024704,0.0012902194375783438,0.05673828348517418,0.05686035379767418,0.05573730543255806,0.055999755859375,0.05633392333984375,17.432261022925378,0.062049079686403275,0.0641733929514885,0.08671184629201889,0.1555846780538559,428,0.001963964896276593,0.0020959412213414907,0.003791630733758211,0.012148462235927582,3.75e-05,1001.0,-190.03500764502292,32,-0.004555256095773075,4.177341272681952,17608.84736418724
nan,nan,14057472,0.0013150635891179263,0.05936889722943306,0.05890503153204918,0.05839843675494194,0.05716552957892418,0.05845947265625,17.41457690894604,0.06724323332309723,0.06892219930887222,0.08919929713010788,0.1501244157552719,429,0.0022947152610868216,0.0024027936160564423,0.003998543601483107,0.011303947307169437,3.6885245901639346e-05,1001.0,-197.77725889547096,32,-0.004843939846614376,3.543853603117168,17633.738692998886
nan,nan,14090240,0.001225770013024885,0.05369262769818306,0.05317993089556694,0.05281982570886612,0.05080566555261612,0.05262451171875,17.437244260311125,0.061476100236177444,0.06341826170682907,0.08757834881544113,0.15594477951526642,430,0.001918498775921762,0.0020364488009363413,0.0038561231922358274,0.012188929133117199,3.62704918032787e-05,1001.0,-194.22068769646006,32,-0.0046266029599792095,4.40975148435682,17658.984863758087
nan,nan,14123008,0.0011873230186211004,0.0506591796875,0.049652099609375,0.049041748046875,0.04704589769244194,0.0490997314453125,17.41502396762371,0.0599764883518219,0.0630115270614624,0.0865430161356926,0.15717077255249023,431,0.0018351970938965678,0.002014321042224765,0.0037657753564417362,0.012384706176817417,3.5655737704918016e-05,1001.0,-198.73173341878356,32,-0.0045597987158544125,4.716251858137548,17688.305061340332
nan,nan,14155776,0.0014124708989584178,0.06583251804113388,0.064910888671875,0.06397094577550888,0.06410522758960724,0.06470489501953125,17.412481969594957,0.0654119998216629,0.06669290363788605,0.08750107884407043,0.1529236137866974,432,0.0021736801136285067,0.0022510674316436052,0.003848689142614603,0.01172656286507845,3.504098360655737e-05,1001.0,-198.04530223267287,32,-0.0047418228998139965,3.413120192848146,17714.19802570343
nan,nan,14188544,0.0012255813550837047,0.05254516750574112,0.053497314453125,0.05211792141199112,0.05205078050494194,0.05255279541015625,17.445064026117326,0.06669048219919205,0.06880994141101837,0.09048342704772949,0.14949992299079895,433,0.002263000002130866,0.0023974429350346327,0.004119155462831259,0.011220402084290981,3.442622950819672e-05,1001.0,-192.39648388924414,32,-0.004783656187646557,4.143275094591081,17738.683380126953
nan,nan,14221312,0.0012608757377165602,0.05543212965130806,0.05413818359375,0.05543823167681694,0.05372314527630806,0.05468292236328125,17.42016963660717,0.0676608607172966,0.07032410055398941,0.08895039558410645,0.1494261473417282,434,0.0023189738858491182,0.0025043569039553404,0.003977115266025066,0.01119955349713564,3.3811475409836076e-05,1001.0,-199.47710013894516,32,-0.004859004459285643,3.545098317414522,17762.69927382469
nan,nan,14254080,0.0012806164695575717,0.05682983621954918,0.05681762844324112,0.05565796047449112,0.054840087890625,0.056036376953125,17.405060774087907,0.06750016659498215,0.06655649095773697,0.08548787236213684,0.15320859849452972,435,0.0023127885069698095,0.002240273403003812,0.003677800763398409,0.011769137345254421,3.319672131147539e-05,1001.0,-196.06321348636243,32,-0.004627636845543748,3.9471013846807184,17787.281383514404
nan,nan,14286848,0.0011893364093339188,0.05070800706744194,0.05080566555261612,0.05104370042681694,0.04880371317267418,0.05034027099609375,17.431601086258887,0.062297191470861435,0.06364517658948898,0.08478640764951706,0.15693776309490204,436,0.0019759107381105423,0.002052746480330825,0.0036197786685079336,0.01235156413167715,3.258196721311475e-05,1001.0,-197.54856279141578,48,-0.004369434893305879,4.628158031962812,17812.686104297638
nan,nan,14319616,0.0010221351987638628,0.03928833082318306,0.03997192531824112,0.03947753831744194,0.037933349609375,0.03916778564453125,17.43849667906761,0.06947052478790283,0.07033985108137131,0.08890300244092941,0.1484757661819458,437,0.0024535288102924824,0.002503851428627968,0.0039742267690598965,0.011068393476307392,3.1967213114754096e-05,1001.0,-199.72660227792534,32,-0.004238966288539814,5.1617496592924,17837.044033527374
nan,nan,14352384,0.0011233905035624048,0.04680786281824112,0.04712524637579918,0.04645996168255806,0.04440918192267418,0.0462005615234375,17.399172642827033,0.06347569823265076,0.06405063718557358,0.08631886541843414,0.1554853618144989,438,0.002057180739939213,0.0020767829846590757,0.003744353773072362,0.012121682986617088,3.135245901639345e-05,1001.0,-205.1447181639968,32,-0.004299169455771334,4.494713102467358,17861.645488977432
nan,nan,14385152,0.0012500078239099822,0.05488891527056694,0.054534912109375,0.0546875,0.05169677734375,0.0539520263671875,17.389150288701057,0.06382402032613754,0.06357087939977646,0.08296702057123184,0.15745559334754944,439,0.0020701114553958178,0.002044920576736331,0.003460471285507083,0.012424496002495289,3.0737704918032767e-05,1001.0,-206.02089580677452,32,-0.00459318389184773,4.480878307111562,17886.074471235275
nan,nan,14417920,0.0012112211599742296,0.051239013671875,0.05194091796875,0.05192260816693306,0.04986572265625,0.0512420654296875,17.4245855987072,0.0643116757273674,0.06567265838384628,0.08732257038354874,0.15395532548427582,440,0.002103130565956235,0.0021814201027154922,0.003832076443359256,0.011883373372256756,3.012295081967212e-05,1001.0,-193.05120768116007,32,-0.004421774648653809,3.9575124285183847,17910.438462257385
nan,nan,14450688,0.001026477401592274,0.04011840745806694,0.03996581956744194,0.0399169921875,0.03864746168255806,0.03966217041015625,17.4490234375,0.06920354068279266,0.06776364147663116,0.08489825576543808,0.15234629809856415,441,0.0024264806415885687,0.0023181585129350424,0.003623153315857053,0.011632207781076431,2.950819672131147e-05,1001.0,-202.62865440690538,32,-0.004279678070452065,5.5115709532052275,17934.874223470688
-181.0201562584452,2.7584998230532385,14450688,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,17977.47212290764
