eval/mean_return,eval/std_return,step,train/approx_kl,train/clip_frac_step_0,train/clip_frac_step_1,train/clip_frac_step_2,train/clip_frac_step_3,train/clip_fraction,train/entropy,train/intra_vf_loss,train/iteration,train/lr,train/mean_episode_length,train/mean_reward,train/num_episodes,train/policy_loss,train/value_loss,wall_time
nan,nan,116736,0.03123409960899153,0.10000000149011612,0.08720703423023224,0.08793945610523224,0.08999023586511612,0.0912841796875,17.245955389738082,0.34953101214487103,57,0.00026557377049180324,250.33333333333334,431.41048497009916,9,-0.03208693930064328,4.9336605604737995,134.15698194503784
nan,nan,118784,0.0386979285889538,0.12016601860523224,0.11884765326976776,0.10922851413488388,0.11567382514476776,0.11597900390625,17.142205899953844,0.2649589678738266,58,0.0002649590163934426,204.0,378.25537299607333,10,-0.02800243180245161,2.290349457412958,136.55663299560547
nan,nan,120832,0.03243986704255804,0.10371093451976776,0.09091796725988388,0.09116210788488388,0.09902343899011612,0.09620361328125,17.111659389734267,0.20490161476191132,59,0.00026434426229508194,178.8181818181818,349.5091207019828,11,-0.015767359209712596,0.9668650126084686,138.86157488822937
371.49084372177174,26.621783553208626,120832,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,139.67805886268616
nan,nan,122880,0.00933940636459738,0.02265625074505806,0.02114257775247097,0.014111327938735485,0.01230468787252903,0.0175537109375,17.091085463762283,0.5568597239791415,60,0.0002637295081967213,168.08333333333334,310.4043833622216,12,-0.06332383720873622,44.776224268227814,141.99890208244324
nan,nan,124928,0.020375445376703282,0.06845702975988388,0.05903320387005806,0.04526367038488388,0.04414062574505806,0.0542236328125,17.187247556447982,0.31692998628132046,61,0.00026311475409836063,180.0909090909091,351.73629265311973,11,-0.010329268165514804,3.9930388547480105,144.3362250328064
nan,nan,126976,0.013447643074323423,0.03681640699505806,0.03525390475988388,0.02817382849752903,0.02602539025247097,0.0315673828125,17.136019986867904,0.5155229873023928,62,0.0002625,171.69230769230768,333.1580021110066,13,-0.06201956014774623,25.02681159004569,146.66263794898987
nan,nan,129024,0.007488535023730947,0.009521484375,0.01318359375,0.0076660155318677425,0.00844726525247097,0.00970458984375,17.115117168426515,0.4884867813903838,63,0.00026188524590163933,158.58333333333334,307.25795286175384,12,-0.05413899748818949,30.93162358030677,148.98703789710999
nan,nan,131072,0.010137182173639302,0.02231445349752903,0.01606445387005806,0.01665038987994194,0.02329101599752903,0.019580078125,17.084532994031907,0.4392917501740158,64,0.0002612704918032787,159.53846153846155,320.4662473244402,13,-0.018432225663855207,20.148479553312065,151.24731397628784
319.88765781558703,7.512311777441849,131072,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,151.86966395378113
nan,nan,133120,0.007706747388874646,0.02602539025247097,0.010498046875,0.006640625186264515,0.0064941407181322575,0.01241455078125,17.0988638818264,0.5029786443919875,65,0.000260655737704918,149.78571428571428,290.08547530533997,14,-0.03466219983238261,78.87958027720451,154.07794404029846
nan,nan,135168,0.011783195637690369,0.0419921875,0.02480468712747097,0.01958007737994194,0.02192382887005806,0.0270751953125,17.023824441432954,0.4105584544595331,66,0.0002600409836065573,140.8,271.09787801792237,15,-0.024658949133299756,51.5813017398119,156.55258297920227
nan,nan,137216,0.014001634035230382,0.03720702975988388,0.03085937537252903,0.02753906324505806,0.03369140625,0.03232421875,17.058228766918184,0.4838845193153247,67,0.00025942622950819673,152.84615384615384,300.82704214339054,13,-0.04089363340317505,38.298881992697716,158.79378414154053
nan,nan,139264,0.011637431386770914,0.029296875,0.024169921875,0.02006835862994194,0.02177734300494194,0.023828125,17.149793618917464,0.49502631844952705,68,0.000258811475409836,153.15384615384616,304.9557223933392,13,-0.033653982519172135,44.693652138113976,161.18143892288208
nan,nan,141312,0.016388344489678276,0.03359375149011612,0.03457031399011612,0.03896484524011612,0.04570312425494194,0.0382080078125,17.13399330377579,0.43864729986526074,69,0.00025819672131147537,145.33333333333334,293.7938622580555,15,-0.03722486426413525,31.648741967976093,163.4539361000061
289.33680036374005,22.33847887668464,141312,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,164.05744194984436
nan,nan,143360,0.019937024416140047,0.043701171875,0.04946289211511612,0.05322265625,0.06020507961511612,0.05164794921875,17.02540825009346,0.43817820656113327,70,0.0002575819672131147,135.4,266.42665091275006,15,-0.026749441178981214,64.32855163812637,166.5295159816742
nan,nan,145408,0.024380155499238755,0.08837890625,0.062744140625,0.05219726637005806,0.056884765625,0.06505126953125,17.098511034250258,0.41615214333869516,71,0.00025696721311475407,149.53846153846155,304.358943191527,13,-0.014737413481634576,20.25622978284955,168.73976397514343
nan,nan,147456,0.04848671854415443,0.16948242485523224,0.145751953125,0.1396484375,0.12548828125,0.1450927734375,17.26681802868843,0.3385047291405499,72,0.0002563524590163934,138.33333333333334,290.13806211340244,15,-0.010485777401481756,2.148040733113885,171.2044758796692
nan,nan,149504,0.038755847889842696,0.14077147841453552,0.10703124850988388,0.09565429389476776,0.11088867485523224,0.11358642578125,17.176364719867706,0.2681794425472617,73,0.00025573770491803277,132.9375,283.5148636069402,16,-0.0077084231132175775,0.5494138068985194,173.41501903533936
nan,nan,151552,0.0176183527430112,0.06806640326976776,0.04033203050494194,0.03232421725988388,0.035400390625,0.04403076171875,17.09964880347252,0.4151689368474763,74,0.0002551229508196721,129.46666666666667,277.1297982176158,15,-0.02903939437819645,5.891725217737258,175.69467687606812
280.93760045757443,6.912406072065891,151552,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,176.21734595298767
nan,nan,153600,0.01580602005997207,0.06845702975988388,0.03793945163488388,0.02070312574505806,0.01811523362994194,0.0363037109375,17.071594607830047,0.4200784006388858,75,0.00025450819672131146,121.0,260.72558881830776,17,-0.03040561185844126,34.72602176591754,178.57435274124146
nan,nan,155648,0.011305613661534153,0.026611328125,0.01987304724752903,0.02143554762005806,0.02919921837747097,0.02427978515625,17.051312148571014,0.42401598785072564,76,0.0002538934426229508,107.7,220.77127550325682,20,-0.046091279556276274,54.99932918548584,180.84619998931885
nan,nan,157696,0.040010784373589556,0.13300780951976776,0.11176757514476776,0.11044921725988388,0.12021484225988388,0.11885986328125,17.20751225352287,0.2851295087719336,77,0.0002532786885245901,129.53333333333333,279.76937293974714,15,-0.026479425962315874,1.325393475033343,183.2470920085907
nan,nan,159744,0.017336258052819176,0.06005859375,0.04331054538488388,0.03818359225988388,0.03857421875,0.04503173828125,16.996179550886154,0.5110577331390231,78,0.00025266393442622946,126.6470588235294,271.8372379924535,17,-0.039944135621772146,4.221951758861541,185.48696184158325
nan,nan,161792,0.044930829977965915,0.15966796875,0.13232421875,0.12197265774011612,0.12802734971046448,0.135498046875,17.275177937746047,0.3383242288604379,79,0.0002520491803278688,129.93333333333334,279.47512086791255,15,-0.03534554134530481,0.7134161720052361,187.8942699432373
273.07173378401404,6.32003553242275,161792,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,188.4063527584076
nan,nan,163840,0.041346550910384396,0.169677734375,0.12104491889476776,0.09873046725988388,0.09467773139476776,0.12103271484375,17.235405021905898,0.46267022131942215,80,0.00025143442622950816,130.8125,281.9054409914527,16,-0.031074114963121246,0.48648236244916915,190.7265567779541
nan,nan,165888,0.025962766758311773,0.093505859375,0.08002929389476776,0.06547851860523224,0.05214843899011612,0.07279052734375,17.153457081317903,0.423236701823771,81,0.00025081967213114756,131.25,284.7281434855731,16,0.009756840164482129,0.7372134494129569,193.08358097076416
nan,nan,167936,0.027055839212698628,0.08779297024011612,0.06699218600988388,0.07514648139476776,0.08198241889476776,0.077978515625,17.12169389128685,0.4424032058101147,82,0.0002502049180327869,129.46666666666667,281.95284878524603,15,-0.03243689640657976,0.6694785610772669,195.37681603431702
nan,nan,169984,0.015174899593694136,0.039306640625,0.03471679612994194,0.02739257737994194,0.02958984300494194,0.03275146484375,17.020537263154985,0.510235859756358,83,0.0002495901639344262,127.8125,278.9680092124502,16,-0.04143255780800246,14.090864845365285,197.72386598587036
nan,nan,172032,0.02658919876557775,0.10776367038488388,0.07827148586511612,0.06025390699505806,0.05771484225988388,0.0760009765625,17.26179584264755,0.3522980744251981,84,0.00024897540983606555,135.1875,303.0879566801801,16,-5.604076141025871e-05,3.2102444933727385,200.03110599517822
290.1791164158625,18.606431600877404,172032,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,200.56822180747986
nan,nan,174080,0.016420584443403642,0.04345703125,0.034912109375,0.033935546875,0.03725586086511612,0.03739013671875,17.150054293870927,0.5722548419376835,85,0.0002483606557377049,127.53333333333333,280.8653503856092,15,-0.017398204782512038,16.0841192483902,202.94265484809875
nan,nan,176128,0.014098961227136896,0.037841796875,0.03012695349752903,0.02919921837747097,0.03964843600988388,0.0342041015625,17.002920013666152,0.4622720992891118,86,0.00024774590163934425,128.52941176470588,284.99437924297905,17,-0.028930701826175208,14.020161996036768,205.19656014442444
nan,nan,178176,0.00737220978771802,0.02202148362994194,0.009472656063735485,0.008496093563735485,0.009033203125,0.012255859375,17.174222552776335,0.45727037396281955,87,0.0002471311475409836,124.875,276.5026637936287,16,-0.0393344878393691,31.88606151640415,207.75400805473328
nan,nan,180224,0.013528552993375343,0.03500976413488388,0.02993164025247097,0.027099609375,0.03334961086511612,0.03134765625,17.159420442581176,0.4979894995223731,88,0.00024651639344262295,128.375,291.91676765653835,16,-0.04653234606375918,39.57912985384464,209.9595890045166
277.1975246612116,9.525420910492517,180224,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,210.46991205215454
