eval/mean_return,eval/std_return,step,train/approx_kl,train/clip_frac_step_0,train/clip_frac_step_1,train/clip_fraction,train/delta_magnitude,train/delta_ratio,train/effective_delta_reg,train/entropy,train/iteration,train/lr,train/mean_episode_length,train/mean_reward,train/num_episodes,train/policy_loss,train/value_loss,wall_time
nan,nan,794624,0.0995133550313767,0.21416015923023224,0.3285156190395355,0.271337890625,0.001656760345940711,0.0046003595023648815,10.0,17.1278467297554,388,6.209016393442621e-05,1000.0,386.05852164266,2,-0.10285297813461511,34.38135914206505,766.1429309844971
nan,nan,796672,0.10287456602673047,0.24287109076976776,0.34321290254592896,0.2930419921875,0.0015291759780666325,0.004307504584721756,10.0,17.184780901670457,389,6.147540983606557e-05,1000.0,625.5450633796665,2,-0.10577753710731486,36.66262240111828,767.7542669773102
nan,nan,798720,0.10520621516770916,0.24150390923023224,0.34912109375,0.2953125,0.0013388413564825897,0.003752179582079407,10.0,17.224273508787157,390,6.086065573770492e-05,1000.0,610.0747854498129,2,-0.09772804365784396,34.55110136568546,769.4059500694275
nan,nan,800768,0.0921859699417837,0.21479491889476776,0.32255858182907104,0.2686767578125,0.001637803046105546,0.004523850481200497,10.0,17.06918580532074,391,6.024590163934424e-05,1000.0,652.2053343046476,2,-0.10161517128776723,35.78920003175735,770.951278924942
648.7323903142471,203.24018236859683,800768,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,773.2207250595093
nan,nan,802816,0.11702115905209212,0.2701171934604645,0.34912109375,0.309619140625,0.0014665648022855748,0.004312712924729567,10.0,17.21033548116684,392,5.963114754098359e-05,1000.0,493.74452890711393,2,-0.09749755241950879,27.011107251048088,774.8807580471039
nan,nan,804864,0.10725247570371721,0.240478515625,0.34809571504592896,0.294287109375,0.0013307268276548712,0.003703702516213525,10.0,17.247699546813966,393,5.901639344262294e-05,1000.0,452.6094758335456,2,-0.10784566670527056,31.04455486536026,776.464643239975
nan,nan,806912,0.09200388063036372,0.20737305283546448,0.314697265625,0.26103515625,0.0014051423055207123,0.003964408054889646,10.0,17.152845019102095,394,5.84016393442623e-05,1000.0,445.57731670099156,2,-0.1053274380884659,34.222614178061484,777.9831650257111
nan,nan,808960,0.10857905593002215,0.2520507872104645,0.323486328125,0.2877685546875,0.0015131051230127923,0.0044225302175618705,10.0,17.195750689506532,395,5.778688524590165e-05,1000.0,596.9481212548635,2,-0.09756630755327933,33.45164426863194,779.5551490783691
nan,nan,811008,0.09225302322010975,0.23906250298023224,0.30078125,0.269921875,0.001712244889131398,0.004817455395095749,10.0,17.209693992137908,396,5.717213114754097e-05,1000.0,518.538579881293,3,-0.10807935636530601,44.58899396657944,781.0083768367767
623.8128187381545,112.04163749953945,811008,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,783.175185918808
nan,nan,813056,0.10441037378186593,0.24345703423023224,0.34028321504592896,0.2918701171875,0.0015607476365403273,0.0041805852597462945,10.0,17.180785763263703,397,5.655737704918032e-05,1000.0,242.47928779871958,2,-0.1172756052146724,33.87937876582146,784.7401061058044
nan,nan,815104,0.11213920833688462,0.24863281846046448,0.37211912870407104,0.3103759765625,0.0014466515443928075,0.003870269406615989,10.0,17.28811451792717,398,5.594262295081967e-05,1000.0,342.6137358816575,2,-0.11168870487472304,30.92611838877201,786.2113769054413
nan,nan,817152,0.0922388670660439,0.22929687798023224,0.31562501192092896,0.2724609375,0.0013436604327580425,0.0038636121767922304,10.0,17.139710342884065,399,5.532786885245902e-05,1000.0,605.17704937802,2,-0.08937948889906693,31.781766110658644,787.8443431854248
nan,nan,819200,0.11312091767904349,0.23662109673023224,0.33037108182907104,0.28349609375,0.001497532264329493,0.0040443242694891525,10.0,17.25384376645088,400,5.4713114754098344e-05,1000.0,433.93710664424407,2,-0.105427571859218,36.681934693455695,789.4575560092926
nan,nan,821248,0.1088917745713843,0.23081055283546448,0.3499511778354645,0.290380859375,0.001365533659372886,0.003959857980953529,10.0,17.23428083062172,401,5.409836065573769e-05,1000.0,484.65309665296337,2,-0.0957324935880024,36.976091688871385,791.0335071086884
658.4507111676016,121.1702693182734,821248,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,793.2864480018616
nan,nan,823296,0.0921187202897272,0.21669921278953552,0.30571287870407104,0.2612060546875,0.0014830779346084455,0.004201789057697169,10.0,17.180607855319977,402,5.348360655737705e-05,1000.0,566.3396718150829,2,-0.09504796789215106,36.73156444132328,794.8363609313965
nan,nan,825344,0.08865215372643434,0.20322266221046448,0.3035644590854645,0.2533935546875,0.0014173061284964207,0.0038430826949479523,10.0,17.191319411993028,403,5.28688524590164e-05,1000.0,468.6797468674371,2,-0.10890384627455205,42.58600860238075,796.5009028911591
nan,nan,827392,0.08714943260129075,0.20346680283546448,0.308349609375,0.255908203125,0.0013679176638106583,0.003779421048966469,10.0,17.128535360097885,404,5.225409836065575e-05,1000.0,360.2003504487664,2,-0.10933910922594806,44.672760379314425,798.0069739818573
nan,nan,829440,0.10267080494959373,0.23583984375,0.34028321504592896,0.2880615234375,0.0013029765206738376,0.003852180056128418,10.0,17.219653880596162,405,5.163934426229507e-05,1000.0,483.82006458421876,2,-0.08790311505836143,31.890453788638116,799.5987360477448
nan,nan,831488,0.1063526308425935,0.22182616591453552,0.3199706971645355,0.2708984375,0.0013482130649208556,0.0038067340617999436,10.0,17.24154175519943,406,5.102459016393442e-05,1000.0,558.8319198157028,2,-0.09564096489428948,34.04156112074852,801.0671648979187
607.8425389283611,112.24866214411637,831488,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,803.2723181247711
nan,nan,833536,0.08243473147012992,0.19492188096046448,0.2953124940395355,0.2451171875,0.001464757179201115,0.004004079970036401,10.0,17.07914932966232,407,5.040983606557377e-05,1000.0,424.2403328429133,2,-0.10212396577098844,45.244001758098605,804.7978582382202
nan,nan,835584,0.08861168146686396,0.23286132514476776,0.3004394471645355,0.266650390625,0.0013545230047384393,0.0038058548016124405,10.0,17.045442986488343,408,4.979508196721312e-05,1000.0,438.38361808629514,2,-0.09554526217798412,34.722529733181,806.3056788444519
nan,nan,837632,0.08477029878704342,0.21875,0.29106444120407104,0.2549072265625,0.0015185500109510031,0.0045233428783831185,10.0,17.09975472688675,409,4.918032786885244e-05,1000.0,659.7518542888647,2,-0.10043908317038586,35.59943051636219,807.919447183609
nan,nan,839680,0.07981081203615759,0.18906250596046448,0.28510743379592896,0.2370849609375,0.0013760002944763982,0.0036602523003239186,10.0,17.140584814548493,410,4.856557377049179e-05,1000.0,424.4476086321592,2,-0.09855798979078827,42.79011921286583,809.5630989074707
nan,nan,841728,0.09199748665123479,0.21982422471046448,0.3067382872104645,0.26328125,0.0012307975290241301,0.0034512017336965073,10.0,17.178909647464753,411,4.795081967213115e-05,1000.0,540.6931690295011,2,-0.09405518931544066,39.285822635889055,811.2353920936584
584.0922084918552,372.3033909616383,841728,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,813.5073230266571
nan,nan,843776,0.08882257958466652,0.21845702826976776,0.302001953125,0.2602294921875,0.0012573083626193694,0.0032841220760019495,10.0,17.197019231319427,412,4.7336065573770496e-05,1000.0,479.62160060831934,2,-0.10795515601494117,36.16256004571915,815.0385980606079
nan,nan,845824,0.09473126500088255,0.22392578423023224,0.3202148377895355,0.2720703125,0.001497247232691734,0.004212951850058743,10.0,17.123309779167176,413,4.672131147540982e-05,1000.0,525.2525712539414,2,-0.09627728029090576,31.878715631365775,816.7421729564667
nan,nan,847872,0.07784815021732357,0.18632812798023224,0.27685546875,0.231591796875,0.0015568240996799432,0.004460436879890039,10.0,17.161410665512086,414,4.610655737704917e-05,1000.0,495.24663934121793,2,-0.09175095229711587,34.204034832119945,818.2380790710449
nan,nan,849920,0.08850083940051263,0.218017578125,0.2874511778354645,0.252734375,0.001424820884130895,0.004163649484689813,10.0,17.28537943959236,415,4.549180327868852e-05,1000.0,638.2775589937469,2,-0.09308756514262768,34.584929928183556,819.8201701641083
nan,nan,851968,0.07630231981165707,0.189697265625,0.27470701932907104,0.2322021484375,0.0014916584314050851,0.0044086194189731035,10.0,17.12692848443985,416,4.487704918032787e-05,1000.0,348.95365257402955,2,-0.09244376291462686,43.655130225419995,821.2693200111389
744.5877951376856,87.33390053326568,851968,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,823.5103120803833
nan,nan,854016,0.08284026421897579,0.20263671875,0.30419921875,0.25341796875,0.001528072464861907,0.004080262637580745,10.0,17.099641025066376,417,4.426229508196723e-05,1000.0,418.1344382081986,3,-0.10871388336599921,37.34917928576469,824.9877080917358
nan,nan,856064,0.07063550752645824,0.18564453721046448,0.2581543028354645,0.2218994140625,0.001494908058521105,0.003962285541638267,10.0,17.093967813253403,418,4.364754098360654e-05,1000.0,348.05850097853755,2,-0.10418010229095671,48.40112943053246,826.5349299907684
nan,nan,858112,0.07561355616198853,0.18803711235523224,0.28510743379592896,0.236572265625,0.0013213318979978794,0.0037038168746221347,10.0,17.26289747953415,419,4.30327868852459e-05,1000.0,571.9738208044469,2,-0.09720622302575066,39.39057946503162,828.0239770412445
nan,nan,860160,0.08938679479324492,0.20297852158546448,0.31171876192092896,0.2573486328125,0.0013940691700554454,0.0038246978052484336,10.0,17.1134062230587,420,4.2418032786885246e-05,1000.0,298.6263884305818,2,-0.10579994428715053,30.222682583332062,829.5605010986328
591.4239249360817,311.6280062807862,860160,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,831.824107170105
nan,nan,862208,0.06834302263596329,0.18344727158546448,0.25483399629592896,0.219140625,0.001368772280147823,0.004084116510057356,10.0,17.12723881006241,421,4.18032786885246e-05,1000.0,388.8430846474177,2,-0.09961668819960323,46.011042261123656,833.3950128555298
nan,nan,864256,0.07712817161955172,0.19389648735523224,0.28779298067092896,0.2408447265625,0.0013277041005494538,0.003731194667489035,10.0,17.186413568258285,422,4.118852459016392e-05,1000.0,610.2957873239832,2,-0.09637707157910427,37.28765496313572,834.997437953949
nan,nan,866304,0.08259028207830851,0.21147461235523224,0.298583984375,0.255029296875,0.0013756466985796578,0.0038434376459917986,10.0,17.202065533399583,423,4.057377049180327e-05,1000.0,501.7660297775941,2,-0.10195574324307018,45.27264679670334,836.6720058917999
nan,nan,868352,0.07466969141823938,0.17524413764476776,0.263916015625,0.219580078125,0.0014794657814491074,0.00419773238027119,10.0,17.18326092362404,424,3.995901639344262e-05,1000.0,333.1034680792209,2,-0.09877025234600297,45.568766611814496,838.220144033432
nan,nan,870400,0.07197653547627851,0.19570311903953552,0.24863281846046448,0.22216796875,0.0012173867491583224,0.0036167601156193996,10.0,17.1910169005394,425,3.934426229508198e-05,1000.0,642.3424053541571,2,-0.09363268525926856,40.91916376650333,839.816376209259
653.9629297040893,280.39102979160987,870400,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,842.0377020835876
nan,nan,872448,0.08118536338442936,0.19086913764476776,0.2891601622104645,0.2400146484375,0.0011250916260905797,0.0032865431581740267,10.0,17.293858146667482,426,3.872950819672129e-05,1000.0,678.8976485392915,2,-0.08688945624508052,34.33713327646255,843.6151609420776
nan,nan,874496,0.07009073060617084,0.18129882216453552,0.2679687440395355,0.2246337890625,0.0013304433525263449,0.0036343446518003475,10.0,17.152060562372206,427,3.811475409836065e-05,1000.0,489.7199803162763,2,-0.10600067727245914,50.69164732694626,845.0922021865845
nan,nan,876544,0.05392830753407907,0.141845703125,0.20102539658546448,0.171435546875,0.0011991928802672191,0.00322236402935232,10.0,17.122929924726485,428,3.75e-05,1000.0,330.67732080480164,2,-0.09512760431844072,59.5599811732769,846.823303937912
nan,nan,878592,0.07197990972927074,0.19174805283546448,0.25654298067092896,0.2241455078125,0.0010055424741949536,0.002812048877967754,10.0,17.260336190462112,429,3.6885245901639346e-05,1000.0,622.7504923614213,2,-0.09250618819496595,43.68036516308784,848.3385870456696
nan,nan,880640,0.07076619422878139,0.18452148139476776,0.2728027403354645,0.228662109375,0.0011281704222710688,0.0032239544183539693,10.0,17.105084943771363,430,3.62704918032787e-05,1000.0,660.9251073740352,2,-0.09300231410434208,41.77411708831787,849.918475151062
610.8894034617585,123.76054832711573,880640,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,852.1450200080872
nan,nan,882688,0.06771733785717515,0.18266601860523224,0.2586425840854645,0.220654296875,0.0011011645214239253,0.0029405381828837562,10.0,17.11575601696968,431,3.5655737704918016e-05,1000.0,166.2076239586537,2,-0.10190563783262405,39.50162670016289,853.6099770069122
nan,nan,884736,0.0772624195466051,0.18149414658546448,0.2694335877895355,0.2254638671875,0.0012382799626720954,0.0033721733903803396,10.0,17.153561234474182,432,3.504098360655737e-05,1000.0,254.46184520526828,2,-0.0941201653400185,29.64335639476776,855.2192678451538
nan,nan,886784,0.06691718800720992,0.18608398735523224,0.25639647245407104,0.221240234375,0.0014962798370106612,0.004277092838310637,10.0,17.153025138378144,433,3.442622950819672e-05,1000.0,516.967078612861,2,-0.09178473231831959,40.68626353740692,856.8081319332123
nan,nan,888832,0.06539841064659413,0.18022461235523224,0.2392578125,0.2097412109375,0.0013170144926334614,0.003905108379694866,10.0,17.136634868383407,434,3.3811475409836076e-05,1000.0,620.5773326165076,2,-0.08631411625428882,38.19517794251442,858.2810781002045
nan,nan,890880,0.06402483468991704,0.15805664658546448,0.24311523139476776,0.2005859375,0.0012238476219863514,0.0036095890354772564,10.0,17.138044369220733,435,3.319672131147539e-05,1000.0,695.6342846994909,2,-0.08087755732558435,39.43579949438572,859.8507552146912
566.1404111375954,207.57400722590356,890880,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,862.0996029376984
nan,nan,892928,0.05321099955472164,0.134033203125,0.20590820908546448,0.169970703125,0.001117263101878052,0.003161847065348411,10.0,17.153581178188325,436,3.258196721311475e-05,1000.0,514.7705542990066,2,-0.08072395799972583,40.71073819994926,863.734658241272
nan,nan,894976,0.054336489889828955,0.13920898735523224,0.21992187201976776,0.1795654296875,0.0010116176063093008,0.0028537385172967334,10.0,17.016796481609344,437,3.1967213114754096e-05,1000.0,565.5035535919192,2,-0.08071471103030489,39.40054063200951,865.3523972034454
nan,nan,897024,0.051938647773931736,0.13442382216453552,0.19926758110523224,0.166845703125,0.0012221948645674274,0.0036418933937966357,10.0,17.060017639398573,438,3.135245901639345e-05,1000.0,663.4542332622813,3,-0.0793046891516724,50.21899654269218,867.1205179691315
nan,nan,899072,0.061055588457384145,0.16347655653953552,0.23232421278953552,0.197900390625,0.0011598579323617742,0.0030635669078037608,10.0,17.23551613688469,439,3.0737704918032767e-05,1000.0,335.05563473632236,2,-0.09752455502839438,38.3326648414135,868.7176778316498
nan,nan,901120,0.05676756310713245,0.15883788466453552,0.21928711235523224,0.1890625,0.0011484766688226954,0.0032978944847855017,10.0,17.09403451681137,440,3.012295081967212e-05,1000.0,610.8475549089956,2,-0.08177561478291864,40.531545454263686,870.5043420791626
657.3160368826539,185.87491438139455,901120,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,872.816419839859
nan,nan,903168,0.053058116434840485,0.14760741591453552,0.203125,0.1753662109375,0.0012523459243311663,0.00364583962582401,10.0,17.143552905321123,441,2.950819672131147e-05,1000.0,395.5469205763729,2,-0.08557121648373141,40.87800403833389,874.4242451190948
nan,nan,905216,0.05082642511551967,0.14028319716453552,0.20175781846046448,0.1710205078125,0.0010723667617639876,0.0030946651135309367,10.0,17.148805457353593,442,2.8893442622950823e-05,1000.0,469.582238583013,2,-0.07751333662588422,47.03124346733093,875.9612019062042
nan,nan,907264,0.05250954076909693,0.13046875596046448,0.20986327528953552,0.170166015625,0.000910112307064992,0.0025445595467317615,10.0,17.057929289340972,443,2.8278688524590176e-05,1000.0,635.7096648380849,2,-0.07751182439042167,46.42435936331749,877.4544169902802
nan,nan,909312,0.05226108633796685,0.147216796875,0.20815429091453552,0.177685546875,0.0009600872286682716,0.002752178288938012,10.0,17.066738140583038,444,2.7663934426229494e-05,1000.0,483.2259481437983,2,-0.07491607827378174,47.309941893815996,878.8936672210693
nan,nan,911360,0.057410459380480464,0.14418944716453552,0.22392578423023224,0.1840576171875,0.0010500743957891246,0.0028996373494010186,10.0,17.163412261009217,445,2.7049180327868846e-05,1000.0,491.01836977569957,2,-0.09008830009420307,47.99329191446304,880.4628629684448
563.2833013017255,293.9882138877504,911360,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,882.6982250213623
nan,nan,913408,0.04701340676256223,0.12045898288488388,0.19570311903953552,0.1580810546875,0.000924109858351585,0.002653406527679181,10.0,17.128877931833266,446,2.64344262295082e-05,1000.0,542.1778895531065,2,-0.08260521326301387,53.90183020234108,884.2871639728546
nan,nan,915456,0.05987126380787231,0.14604492485523224,0.22983399033546448,0.187939453125,0.0008125759093672968,0.002411520253008348,10.0,17.147870469093323,447,2.581967213114755e-05,1000.0,410.6542238797193,2,-0.08430813267877965,39.31970123052597,885.8812239170074
nan,nan,917504,0.056495697441278026,0.14931640028953552,0.22861328721046448,0.18896484375,0.000980799720309733,0.002856638731100247,10.0,17.12168520092964,448,2.520491803278687e-05,1000.0,557.6671728600196,2,-0.0874410182511383,38.82394140958786,887.4778251647949
nan,nan,919552,0.04916937724483432,0.12167968600988388,0.19091796875,0.156298828125,0.0011283423675195082,0.0031647629955841696,10.0,17.11603770852089,449,2.459016393442622e-05,1000.0,299.7574353204651,2,-0.08672714755866764,52.53535886406898,889.0673422813416
nan,nan,921600,0.051165991769812534,0.12880858778953552,0.21870116889476776,0.1737548828125,0.0009502956345386337,0.0027724598090571816,10.0,17.08724256157875,450,2.3975409836065574e-05,1000.0,460.5270507477725,2,-0.08306553194593107,40.13558982014656,890.6787779331207
595.8482376378582,294.0442205052012,921600,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,892.9209060668945
nan,nan,923648,0.045839777719811535,0.12236328423023224,0.18745116889476776,0.1549072265625,0.0008974158616183558,0.002444325921169366,10.0,17.087745279073715,451,2.3360655737704926e-05,1000.0,445.22240661115353,2,-0.08111862556143024,47.48476004004478,894.6279680728912
nan,nan,925696,0.04971863597456831,0.11874999850988388,0.20209960639476776,0.1604248046875,0.0007920823880340321,0.002221807120076846,10.0,17.046596193313597,452,2.2745901639344244e-05,1000.0,373.13903350147797,2,-0.08066637476905499,47.09605020284653,896.1038200855255
nan,nan,927744,0.04980914565821877,0.12626953423023224,0.20429687201976776,0.165283203125,0.0008288258402899373,0.0022139091375720454,10.0,17.169524800777435,453,2.2131147540983597e-05,1000.0,349.5093957239733,2,-0.08969324892568693,46.20542250871658,897.6627259254456
nan,nan,929792,0.04503926771722035,0.12993164360523224,0.17558594048023224,0.1527587890625,0.0007987672897797893,0.002197426113707479,10.0,17.14390885233879,454,2.151639344262295e-05,1000.0,456.59439576098976,2,-0.08364130214204124,45.44606761932373,899.1212749481201
nan,nan,931840,0.05286684771563159,0.14057616889476776,0.19902344048023224,0.1697998046875,0.0007473690860933857,0.0021129218501300786,10.0,17.108004409074784,455,2.09016393442623e-05,1000.0,411.7232474563626,2,-0.07670541717934612,45.36780862808227,900.5618169307709
648.1258187565738,277.26181670916236,931840,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,902.7498528957367
nan,nan,933888,0.048317251885600855,0.13930663466453552,0.189453125,0.1643798828125,0.0007943639073346275,0.00219068591541145,10.0,17.072922921180727,456,2.0286885245901653e-05,1000.0,608.5889131442747,2,-0.08220512067709933,40.60936685502529,904.3219962120056
nan,nan,935936,0.05482259615964722,0.14301757514476776,0.21240234375,0.1777099609375,0.0008781933853242663,0.002467859229727765,10.0,17.171509486436843,457,1.967213114754097e-05,1000.0,536.3960395010042,2,-0.08570512855376364,28.57435623407364,905.8410398960114
nan,nan,937984,0.04567070512130158,0.12202148139476776,0.17446288466453552,0.1482421875,0.0009241825362551026,0.002784503637303715,10.0,17.094283956289292,458,1.9057377049180324e-05,1000.0,638.7375499248235,2,-0.07313453044980633,37.066568803787234,907.4912729263306
nan,nan,940032,0.04387013475934509,0.12241210788488388,0.17885741591453552,0.150634765625,0.001040219150854682,0.0032266786849504568,10.0,17.099656987190247,459,1.8442622950819673e-05,1000.0,518.9504460934744,3,-0.07604626991542318,47.13012797236443,909.0734620094299
687.5906279950202,95.73380191558184,940032,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,911.3101530075073
nan,nan,942080,0.0450446231290698,0.11484374850988388,0.194580078125,0.1547119140625,0.0010085754223837285,0.003023051907803165,10.0,17.146769243478776,460,1.7827868852459025e-05,1000.0,601.6247435781788,2,-0.07038101295020169,35.940960618853566,912.8515870571136
nan,nan,944128,0.037818369921296835,0.09750976413488388,0.14892578125,0.1232177734375,0.001079869727618643,0.0031512452755123378,10.0,17.094567930698396,461,1.7213114754098343e-05,1000.0,403.92111042669376,2,-0.07109989970031165,42.467832654714584,914.5117321014404
nan,nan,946176,0.037714669831620994,0.09296874701976776,0.16132812201976776,0.1271484375,0.0009671381558291614,0.0027302488779241685,10.0,17.111776101589204,462,1.6598360655737696e-05,1000.0,515.7238791792622,2,-0.06740700975842628,48.05884558558464,916.0392429828644
nan,nan,948224,0.04271219217334874,0.109619140625,0.18212890625,0.1458740234375,0.0010699942291466868,0.0030069304688367994,10.0,17.121992462873457,463,1.5983606557377048e-05,1000.0,387.1064717603778,2,-0.08029674260033062,47.77013545632362,917.7129580974579
nan,nan,950272,0.034098373872984665,0.08588866889476776,0.13623046875,0.1110595703125,0.0009428256747924024,0.0027141682086949,10.0,17.075392895936965,464,1.53688524590164e-05,1000.0,450.93498600975244,2,-0.06984131802732918,52.76754081249237,919.235270023346
718.8881210074787,202.17553474264494,950272,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,921.4124391078949
nan,nan,952320,0.03999645307339961,0.11777343600988388,0.15371093153953552,0.1357421875,0.0008532491110599949,0.002502072416245937,10.0,17.08278877735138,465,1.4754098360655752e-05,1000.0,516.7920815892505,2,-0.06489273143597529,43.547926837205885,922.8493909835815
nan,nan,954368,0.034760210689273666,0.08486328274011612,0.14287109673023224,0.1138671875,0.0009404017513588769,0.002481824127607979,10.0,17.065602868795395,466,1.413934426229507e-05,1000.0,281.7249365130509,2,-0.07596648614653531,45.80870322585106,924.2915389537811
nan,nan,956416,0.038888108312676195,0.096435546875,0.16655273735523224,0.131494140625,0.0007293262780876831,0.0020893946988508106,10.0,17.183168399333955,467,1.3524590163934423e-05,1000.0,670.5699710022482,2,-0.07558317392222307,33.367781922221184,925.7568390369415
nan,nan,958464,0.03512442405626644,0.10122070461511612,0.13417968153953552,0.1177001953125,0.0007624851934451727,0.0022749918072804574,10.0,17.168431913852693,468,1.2909836065573775e-05,1000.0,621.557607117126,2,-0.06052941491943784,45.657656168937685,927.43084025383
nan,nan,960512,0.0332333615704556,0.08769531548023224,0.13471679389476776,0.1112060546875,0.0007343197083173436,0.002166230731018004,10.0,17.18087215423584,469,1.2295081967213128e-05,1000.0,621.1620371180582,2,-0.06007864296807384,42.900895497202875,928.9651679992676
698.1593371332939,189.777260550956,960512,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,931.2006611824036
nan,nan,962560,0.03151917987561319,0.0751953125,0.12993164360523224,0.1025634765625,0.000673245722464344,0.0017674552553216926,10.0,17.20129097700119,470,1.1680327868852446e-05,1000.0,296.14303257807313,2,-0.06533355604660755,41.40648649930954,932.7896451950073
nan,nan,964608,0.02979040918580722,0.07338867336511612,0.11679687350988388,0.0950927734375,0.0006863489114039111,0.001956606506428216,10.0,17.17644727230072,471,1.1065573770491798e-05,1000.0,696.71916726601,2,-0.05908879958333273,34.092225989699365,934.3756439685822
nan,nan,966656,0.029574012625380418,0.07275390625,0.11977539211511612,0.0962646484375,0.0006788405327824876,0.002076639893857646,10.0,17.00554386973381,472,1.045081967213115e-05,1000.0,755.4058851299587,2,-0.056841361360511655,39.4197241127491,936.0193469524384
nan,nan,968704,0.03157921499660006,0.08212890475988388,0.12270507961511612,0.1024169921875,0.0006593978296223213,0.0021187394526350546,10.0,17.06988528966904,473,9.836065573770501e-06,1000.0,709.0441440216011,2,-0.052988477447888725,32.222369104623795,937.5914490222931
nan,nan,970752,0.020036876425729135,0.04296875,0.07636718451976776,0.05966796875,0.0007435961220835452,0.002002751452528173,10.0,17.045607537031174,474,9.221311475409821e-06,1000.0,256.01497048624367,2,-0.04806544092716649,41.30199598670006,939.262136220932
629.6454944885321,146.23751946289076,970752,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,941.5052859783173
nan,nan,972800,0.022859267804597037,0.04135742038488388,0.10361327975988388,0.0724853515625,0.0006258094853365037,0.0018344872896705056,10.0,17.077828192710875,475,8.606557377049172e-06,1000.0,614.2090977569803,2,-0.045342026807338696,44.679990178346635,942.9755809307098
nan,nan,974848,0.0188313402060885,0.03515625,0.07807616889476776,0.0566162109375,0.0005569932053731463,0.0015156299316004152,10.0,17.09657552242279,476,7.991803278688524e-06,1000.0,560.4156748893649,2,-0.04947457945363567,49.79670599102974,944.4243578910828
nan,nan,976896,0.02351307956269011,0.05336914211511612,0.090576171875,0.07197265625,0.0006106182852818165,0.0017138311624876224,10.0,17.137954539060594,477,7.377049180327876e-06,1000.0,331.4308666421369,2,-0.05244105287379171,43.03398219943047,945.8831570148468
nan,nan,978944,0.018363129315548576,0.04287109524011612,0.06440429389476776,0.0536376953125,0.0007665155517315725,0.00201169587453478,10.0,17.012914711236952,478,6.7622950819672285e-06,1000.0,594.4446580513548,2,-0.04676990136968016,73.31188048124314,947.3947310447693
nan,nan,980992,0.018366519085248,0.03759765625,0.07099609076976776,0.054296875,0.0005901770659875183,0.001654859515474527,10.0,16.9706500351429,479,6.147540983606547e-06,1000.0,310.1606369715816,2,-0.04587278285880529,43.53105171322822,948.8986570835114
766.4361409885979,84.40426103026529,980992,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,951.1492540836334
nan,nan,983040,0.017013404674071354,0.02875976637005806,0.06723632663488388,0.047998046875,0.0005352292224415578,0.0016306518886267441,10.0,17.006470841169357,480,5.532786885245899e-06,1000.0,595.8600058774063,3,-0.03703406173553958,34.90676887333393,952.6966969966888
nan,nan,985088,0.016254825799842366,0.02719726599752903,0.06318359076976776,0.0451904296875,0.000549865739139932,0.0017268365114432526,10.0,17.07672448158264,481,4.9180327868852505e-06,1000.0,617.4830634612698,2,-0.037556723842135396,41.239667889475825,954.3440899848938
nan,nan,987136,0.013266336485685315,0.02324218675494194,0.04731445387005806,0.0352783203125,0.0005080727469248814,0.0013879876501960097,10.0,17.057039624452592,482,4.303278688524603e-06,1000.0,431.9746050337947,2,-0.03778184457323732,39.82199404239655,955.9663710594177
nan,nan,989184,0.017962191530386917,0.02866210974752903,0.07695312798023224,0.0528076171875,0.0004938309872159153,0.0014746773644219503,10.0,17.045222610235214,483,3.6885245901639216e-06,1000.0,748.4854720411711,2,-0.03256159872562421,39.62170335650444,957.5193018913269
nan,nan,991232,0.014739053399534897,0.03212890774011612,0.04580078274011612,0.03896484375,0.0005194026691242471,0.0015989876632374945,10.0,17.057299476861953,484,3.0737704918032734e-06,1000.0,734.4467896267661,2,-0.0311335409840126,41.20982003509998,959.2079930305481
611.7336913049402,208.7279007475606,991232,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,961.4698009490967
