eval/mean_return,eval/std_return,step,train/approx_kl,train/clip_fraction,train/entropy,train/eta_loss,train/iteration,train/lr,train/mean_episode_length,train/mean_reward,train/num_episodes,train/policy_loss,train/value_loss,train/vmpo_eta_step_0,train/vmpo_eta_step_1,train/vmpo_eta_step_2,train/vmpo_eta_step_3,wall_time
nan,nan,10878976,0.0,0.0,17.472759565711023,0.7015065068844706,332,9.651639344262295e-05,1001.0,-226.04232223110853,32,4.333985184878111,2.289572459086776,7.718278408050537,7.718278408050537,7.718278408050537,7.718278408050537,16171.72878909111
nan,nan,10911744,0.0,0.0,17.434535154700278,0.6823946254793555,333,9.59016393442623e-05,1001.0,-228.94940643609658,32,4.3319323226809505,2.5295214410871267,9.146307945251465,9.146307945251465,9.146307945251465,9.146307945251465,16199.031094551086
nan,nan,10944512,0.0,0.0,17.416238248348236,0.6826710047665984,334,9.528688524590164e-05,1001.0,-224.59226208975232,32,4.333271387964487,2.526799970678985,8.79261589050293,8.79261589050293,8.79261589050293,8.79261589050293,16226.959270954132
nan,nan,10977280,0.0,0.0,17.429369193315505,0.6889768909662962,335,9.467213114754097e-05,1001.0,-215.22564000642478,32,4.332875936478376,2.738185620866716,8.420806884765625,8.420806884765625,8.420806884765625,8.420806884765625,16254.157546281815
nan,nan,11010048,0.0,0.0,17.446659845113754,0.6719719396904111,336,9.405737704918031e-05,1001.0,-231.43664130266708,32,4.329892422258854,2.278429506905377,9.06390380859375,9.06390380859375,9.06390380859375,9.06390380859375,16281.757156848907
nan,nan,11042816,0.0,0.0,17.46896612942219,0.6700564492493868,337,9.344262295081966e-05,1001.0,-227.27825897456285,32,4.336142877489328,2.673649931885302,8.49092960357666,8.49092960357666,8.49092960357666,8.49092960357666,16309.446532964706
nan,nan,11075584,0.0,0.0,17.426989862322806,0.6929418219719082,338,9.282786885245903e-05,1001.0,-228.15761102639283,32,4.324079203605652,3.202492602355778,8.052863121032715,8.052863121032715,8.052863121032715,8.052863121032715,16337.665355682373
nan,nan,11108352,0.0,0.0,17.40020017325878,0.6919748715590686,339,9.221311475409833e-05,1001.0,-218.67653182752707,32,4.323275003582239,2.615727617032826,8.74962329864502,8.74962329864502,8.74962329864502,8.74962329864502,16365.340280532837
nan,nan,11141120,0.0,0.0,17.417047917842865,0.6782778758089989,340,9.15983606557377e-05,1001.0,-223.33478941887515,32,4.331484436243772,2.3108682448975744,8.467785835266113,8.467785835266113,8.467785835266113,8.467785835266113,16393.52380466461
nan,nan,11173888,0.0,0.0,17.426712065935135,0.7228175987489521,341,9.098360655737704e-05,1001.0,-230.88189689197344,32,4.327586775273085,2.855639142356813,8.14328384399414,8.14328384399414,8.14328384399414,8.14328384399414,16420.90146136284
nan,nan,11206656,0.0,0.0,17.448332104086877,0.6735567180905491,342,9.03688524590164e-05,1001.0,-219.370951186596,32,4.332843700796365,2.613281456194818,8.965036392211914,8.965036392211914,8.965036392211914,8.965036392211914,16450.28112912178
nan,nan,11239424,0.0,0.0,17.43410319983959,0.6969253673218191,343,8.975409836065574e-05,1001.0,-220.83061234516836,32,4.334967949986458,2.599586766771972,8.351752281188965,8.351752281188965,8.351752281188965,8.351752281188965,16478.860434532166
nan,nan,11272192,0.0,0.0,17.448082184791566,0.7244344661943615,344,8.913934426229506e-05,1001.0,-217.0754542095606,32,4.334001626074314,2.767527736350894,8.174358367919922,8.174358367919922,8.174358367919922,8.174358367919922,16506.483010292053
nan,nan,11304960,0.0,0.0,17.453731739521025,0.7011105663143098,345,8.852459016393441e-05,1001.0,-224.30975534034903,32,4.332053752243519,1.9794140495359898,9.189008712768555,9.189008712768555,9.189008712768555,9.189008712768555,16534.578303575516
nan,nan,11337728,0.0,0.0,17.40968886613846,0.6947249706834555,346,8.790983606557378e-05,1001.0,-220.36625234552858,32,4.3305064715445045,2.150766761414707,9.174230575561523,9.174230575561523,9.174230575561523,9.174230575561523,16562.39373731613
nan,nan,11370496,0.0,0.0,17.446120285987853,0.6974188786000013,347,8.729508196721312e-05,1001.0,-212.89418347506796,32,4.334681849181652,2.8835019951686265,8.53006649017334,8.53006649017334,8.53006649017334,8.53006649017334,16589.480750322342
nan,nan,11403264,0.0,0.0,17.434432274103166,0.6923742777667939,348,8.668032786885243e-05,1001.0,-219.71637206284439,32,4.330077096074819,2.452971452660859,8.673272132873535,8.673272132873535,8.673272132873535,8.673272132873535,16616.992198228836
nan,nan,11436032,0.0,0.0,17.41727609336376,0.6779099435079843,349,8.60655737704918e-05,1001.0,-225.64318331909215,48,4.322565465420484,3.6722288036718966,8.285183906555176,8.285183906555176,8.285183906555176,8.285183906555176,16644.169968128204
nan,nan,11468800,0.0,0.0,17.41090593338013,0.6988828056026251,350,8.545081967213114e-05,1001.0,-213.74703964254184,32,4.319669745117426,3.2301959881559013,8.274736404418945,8.274736404418945,8.274736404418945,8.274736404418945,16671.245407819748
nan,nan,11501568,0.0,0.0,17.40959711074829,0.6949631368741394,351,8.483606557377049e-05,1001.0,-237.2324815596943,32,4.324032731354237,2.2218319663777946,8.918346405029297,8.918346405029297,8.918346405029297,8.918346405029297,16698.682096242905
-193.103602607605,10.888430463255592,11501568,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,16741.835552930832
nan,nan,11534336,0.0,0.0,17.42958989739418,0.7046542746014893,352,8.422131147540981e-05,1001.0,-224.06362778243385,32,4.3357942923903465,2.6998145867139103,8.085759162902832,8.085759162902832,8.085759162902832,8.085759162902832,16769.77599287033
nan,nan,11567104,0.0,0.0,17.412846785783767,0.6974623402114958,353,8.360655737704916e-05,1001.0,-221.67800186424137,32,4.31943012997508,2.4543961424380543,8.739828109741211,8.739828109741211,8.739828109741211,8.739828109741211,16796.928157806396
nan,nan,11599872,0.0,0.0,17.42391663491726,0.7224468562286347,354,8.299180327868851e-05,1001.0,-223.03523394568668,32,4.326822349429131,2.8364338275045156,8.175872802734375,8.175872802734375,8.175872802734375,8.175872802734375,16825.58168578148
nan,nan,11632640,0.0,0.0,17.402298334240914,0.7173321680631488,355,8.237704918032787e-05,1001.0,-223.06397906480382,32,4.333804226666689,3.028748754784465,8.231818199157715,8.231818199157715,8.231818199157715,8.231818199157715,16853.490990400314
nan,nan,11665408,0.0,0.0,17.434323266148567,0.7042089560534806,356,8.176229508196722e-05,1001.0,-227.16248618907588,32,4.328167569637299,2.7508555497974156,8.486681938171387,8.486681938171387,8.486681938171387,8.486681938171387,16880.454745054245
nan,nan,11698176,0.0,0.0,17.47011529505253,0.7128319497220218,357,8.114754098360655e-05,1001.0,-225.1475158791211,32,4.340902329236269,3.0022107059136034,7.981770038604736,7.981770038604736,7.981770038604736,7.981770038604736,16908.05388355255
nan,nan,11730944,0.0,0.0,17.40655910074711,0.6906197522766888,358,8.05327868852459e-05,1001.0,-216.77994060939744,32,4.323972447961569,2.785095548443496,8.51542854309082,8.51542854309082,8.51542854309082,8.51542854309082,16935.88623356819
nan,nan,11763712,0.0,0.0,17.418231734633444,0.6957479730714112,359,7.991803278688524e-05,1001.0,-219.95598499906217,32,4.327119416743517,2.644316549040377,8.72016716003418,8.72016716003418,8.72016716003418,8.72016716003418,16962.999859809875
nan,nan,11796480,0.0,0.0,17.41130875945091,0.7047090358566492,360,7.930327868852459e-05,1001.0,-222.39723741604348,32,4.32257541641593,2.515433269366622,8.58262825012207,8.58262825012207,8.58262825012207,8.58262825012207,16990.357061862946
nan,nan,11829248,0.0,0.0,17.399564489722252,0.661489554354921,361,7.868852459016391e-05,1001.0,-232.3742353731709,32,4.3228193439543245,2.404657236300409,9.467203140258789,9.467203140258789,9.467203140258789,9.467203140258789,17017.885697364807
nan,nan,11862016,0.0,0.0,17.454769453406335,0.6836051788181067,362,7.807377049180326e-05,1001.0,-230.06783002803482,32,4.343016716837883,3.5180943528190256,8.223736763000488,8.223736763000488,8.223736763000488,8.223736763000488,17045.01975083351
nan,nan,11894784,0.0,0.0,17.46218840777874,0.6924286033026874,363,7.745901639344263e-05,1001.0,-236.8373995737859,32,4.342881751060486,2.6430151838809253,7.039982318878174,7.039982318878174,7.039982318878174,7.039982318878174,17072.89240884781
nan,nan,11927552,0.0,0.0,17.391403543949128,0.6869122224859894,364,7.684426229508197e-05,1001.0,-217.71336441435682,32,4.325335368514061,2.2402413859032095,9.362190246582031,9.362190246582031,9.362190246582031,9.362190246582031,17100.234438419342
nan,nan,11960320,0.0,0.0,17.4299833714962,0.6795885980129241,365,7.62295081967213e-05,1001.0,-235.0847337883232,32,4.326377359032631,2.2221237110905347,9.008787155151367,9.008787155151367,9.008787155151367,9.008787155151367,17128.270436525345
nan,nan,11993088,0.0,0.0,17.37885619699955,0.6588048915378749,366,7.561475409836064e-05,1001.0,-225.18200014341724,32,4.315840018540621,2.835695675201714,9.022154808044434,9.022154808044434,9.022154808044434,9.022154808044434,17155.5599527359
nan,nan,12025856,0.0,0.0,17.39097274839878,0.6793294790666551,367,7.5e-05,1001.0,-231.37718799450641,32,4.320895616710186,3.181484442204237,8.302105903625488,8.302105903625488,8.302105903625488,8.302105903625488,17182.357115983963
nan,nan,12058624,0.0,0.0,17.430364575982093,0.673101177206263,368,7.438524590163934e-05,1001.0,-230.2319336780451,32,4.3326648190617565,2.3929251565597953,8.389864921569824,8.389864921569824,8.389864921569824,8.389864921569824,17210.87709593773
nan,nan,12091392,0.0,0.0,17.442066463828088,0.69119398673065,369,7.377049180327869e-05,1001.0,-224.01247199388632,32,4.3347150310873985,2.6461250618100167,8.731228828430176,8.731228828430176,8.731228828430176,8.731228828430176,17239.579380512238
nan,nan,12124160,0.0,0.0,17.42443583905697,0.675813422491774,370,7.315573770491801e-05,1001.0,-221.47038458541843,48,4.337415174394846,3.1937455331906675,8.613478660583496,8.613478660583496,8.613478660583496,8.613478660583496,17266.474155187607
nan,nan,12156928,0.0,0.0,17.433772924542428,0.6854312496259809,371,7.254098360655736e-05,1001.0,-219.6811648072849,32,4.326197196543217,2.9405007742345335,8.7717866897583,8.7717866897583,8.7717866897583,8.7717866897583,17294.34240436554
nan,nan,12189696,0.0,0.0,17.393881222605707,0.6683417744934559,372,7.192622950819672e-05,1001.0,-221.56569877738013,32,4.323571547865868,2.9816095447167754,8.173759460449219,8.173759460449219,8.173759460449219,8.173759460449219,17321.577384471893
nan,nan,12222464,0.0,0.0,17.411362531781197,0.7020691405050457,373,7.131147540983607e-05,1001.0,-230.83586741958072,32,4.329027640819549,3.285755429044366,8.263136863708496,8.263136863708496,8.263136863708496,8.263136863708496,17348.784207582474
nan,nan,12255232,0.0,0.0,17.42642163038254,0.6975018384866416,374,7.06967213114754e-05,1001.0,-225.52016743237812,32,4.329117172956467,3.1295820677652957,8.621112823486328,8.621112823486328,8.621112823486328,8.621112823486328,17376.681468963623
nan,nan,12288000,0.0,0.0,17.41401433646679,0.6845384052488953,375,7.008196721311474e-05,1001.0,-219.39897557877705,32,4.328396883606911,2.454712852090597,8.478254318237305,8.478254318237305,8.478254318237305,8.478254318237305,17403.965856075287
nan,nan,12320768,0.0,0.0,17.450577655434607,0.6794466903898865,376,6.946721311475409e-05,1001.0,-216.12916405493766,32,4.33383349403739,2.548150605522096,8.462209701538086,8.462209701538086,8.462209701538086,8.462209701538086,17431.010632038116
nan,nan,12353536,0.0,0.0,17.41486125290394,0.7105892406310886,377,6.885245901639344e-05,1001.0,-223.53799803601495,32,4.328514374047518,2.509172300994396,8.154590606689453,8.154590606689453,8.154590606689453,8.154590606689453,17458.231425523758
nan,nan,12386304,0.0,0.0,17.428979042172433,0.70651159058325,378,6.823770491803276e-05,1001.0,-214.04557603262597,32,4.32283844947815,2.0134503027424215,8.739836692810059,8.739836692810059,8.739836692810059,8.739836692810059,17485.76015162468
nan,nan,12419072,0.0,0.0,17.413255575299264,0.7132219968363642,379,6.762295081967211e-05,1001.0,-213.15735334130167,32,4.33456267118454,2.6189737150445582,8.52073860168457,8.52073860168457,8.52073860168457,8.52073860168457,17512.5506772995
nan,nan,12451840,0.0,0.0,17.431544867157935,0.6796105404384434,380,6.700819672131147e-05,1001.0,-210.9014030964724,32,4.33345464989543,2.798119824565947,8.702266693115234,8.702266693115234,8.702266693115234,8.702266693115234,17540.28650856018
-172.9269765907106,23.559970369269056,12451840,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,17583.569988250732
nan,nan,12484608,0.0,0.0,17.39318316280842,0.6960759635083378,381,6.639344262295082e-05,1001.0,-226.5036579073212,32,4.316355087608099,2.691371814534068,8.392889976501465,8.392889976501465,8.392889976501465,8.392889976501465,17610.914232492447
nan,nan,12517376,0.0,0.0,17.404628342390062,0.6952000122051686,382,6.577868852459017e-05,1001.0,-213.7058899347653,32,4.327432262152433,2.7314264992251993,8.912943840026855,8.912943840026855,8.912943840026855,8.912943840026855,17637.732110738754
nan,nan,12550144,0.0,0.0,17.407455453276633,0.7227883637882769,383,6.51639344262295e-05,1001.0,-225.9817939657459,32,4.324719493836165,3.6165084090083837,7.6156182289123535,7.6156182289123535,7.6156182289123535,7.6156182289123535,17666.516375541687
-189.19186052669116,21.349293076890095,12550144,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,17708.15572452545
nan,nan,12582912,0.0,0.0,17.384630274772643,0.6808601762168109,384,6.454918032786884e-05,1001.0,-217.57622666668834,32,4.325870598107576,2.984913865849376,8.559822082519531,8.559822082519531,8.559822082519531,8.559822082519531,17735.391009807587
nan,nan,12615680,0.0,0.0,17.409302815794945,0.6893005834426731,385,6.393442622950819e-05,1001.0,-208.844141076676,32,4.3302532128989695,3.2494845924898983,8.094625473022461,8.094625473022461,8.094625473022461,8.094625473022461,17762.892919778824
nan,nan,12648448,0.0,0.0,17.426481410861015,0.7231089616194367,386,6.331967213114755e-05,1001.0,-222.069056601017,32,4.330590052902698,3.109155882522464,7.378185272216797,7.378185272216797,7.378185272216797,7.378185272216797,17791.52047944069
nan,nan,12681216,0.0,0.0,17.428210282325743,0.7245273870881647,387,6.270491803278686e-05,1001.0,-215.9558421485812,32,4.32676425203681,2.7533495666459205,8.474206924438477,8.474206924438477,8.474206924438477,8.474206924438477,17818.741791963577
nan,nan,12713984,0.0,0.0,17.408485198020934,0.6828654589597136,388,6.209016393442621e-05,1001.0,-209.38352794427186,32,4.333282098919153,2.670918904803693,8.928912162780762,8.928912162780762,8.928912162780762,8.928912162780762,17846.9423327446
nan,nan,12746752,0.0,0.0,17.416352620720865,0.6910936256404966,389,6.147540983606557e-05,1001.0,-198.5658795167435,32,4.332006003707647,3.5286024617031218,8.060534477233887,8.060534477233887,8.060534477233887,8.060534477233887,17874.321289539337
nan,nan,12779520,0.0,0.0,17.4447904586792,0.7362344183959066,390,6.086065573770492e-05,1001.0,-210.01067925087372,32,4.33583669885993,3.4308338455855845,7.495983600616455,7.495983600616455,7.495983600616455,7.495983600616455,17901.417734622955
nan,nan,12812288,0.0,0.0,17.412118270993233,0.7163459739182144,391,6.024590163934424e-05,1001.0,-219.62180615915923,32,4.327523700147867,2.609409614652395,8.495893478393555,8.495893478393555,8.495893478393555,8.495893478393555,17928.730702877045
nan,nan,12845056,0.0,0.0,17.431423634290695,0.7095277278218418,392,5.963114754098359e-05,1001.0,-208.0677279833043,48,4.337225306779146,2.7591935297474266,8.584539413452148,8.584539413452148,8.584539413452148,8.584539413452148,17957.032027244568
nan,nan,12877824,0.0,0.0,17.418721202015877,0.7363694427534938,393,5.901639344262294e-05,1001.0,-203.44605988126483,32,4.3315645165741445,3.5752295877784492,7.64636754989624,7.64636754989624,7.64636754989624,7.64636754989624,17985.908930778503
nan,nan,12910592,0.0,0.0,17.40165163576603,0.7076461384538562,394,5.84016393442623e-05,1001.0,-210.44121051191095,32,4.326632718741894,2.738880369439721,8.157414436340332,8.157414436340332,8.157414436340332,8.157414436340332,18013.8420855999
nan,nan,12943360,0.0,0.0,17.397601801157,0.7081780992913991,395,5.778688524590165e-05,1001.0,-207.4661587403996,32,4.319853606820106,2.9133680630475283,8.18159008026123,8.18159008026123,8.18159008026123,8.18159008026123,18041.351221084595
nan,nan,12976128,0.0,0.0,17.428584659099577,0.7083617738448084,396,5.717213114754097e-05,1001.0,-210.62164345528126,32,4.328561383485794,2.507401784136891,8.71202564239502,8.71202564239502,8.71202564239502,8.71202564239502,18068.07638645172
nan,nan,13008896,0.0,0.0,17.438614562153816,0.7246107484214008,397,5.655737704918032e-05,1001.0,-215.53098996025327,32,4.339943651109934,2.2346454886719584,8.024089813232422,8.024089813232422,8.024089813232422,8.024089813232422,18095.518470287323
nan,nan,13041664,0.0,0.0,17.423148515820504,0.7306174033787102,398,5.594262295081967e-05,1001.0,-204.07041576447847,32,4.326986626535654,2.363919794745743,8.640291213989258,8.640291213989258,8.640291213989258,8.640291213989258,18122.961855649948
nan,nan,13074432,0.0,0.0,17.401626867055892,0.7533221593126654,399,5.532786885245902e-05,1001.0,-221.89374619949766,32,4.327275787293911,2.9270967500284315,7.429220199584961,7.429220199584961,7.429220199584961,7.429220199584961,18150.581343889236
nan,nan,13107200,0.0,0.0,17.39208236336708,0.7278569103218615,400,5.4713114754098344e-05,1001.0,-208.3738375993685,32,4.329914597421885,2.19861272405833,8.772194862365723,8.772194862365723,8.772194862365723,8.772194862365723,18178.818153381348
nan,nan,13139968,0.0,0.0,17.437283045053483,0.7019701738376171,401,5.409836065573769e-05,1001.0,-206.99114934190857,32,4.32990503013134,2.0643005771562457,9.077798843383789,9.077798843383789,9.077798843383789,9.077798843383789,18206.87837409973
nan,nan,13172736,0.0,0.0,17.408095780014992,0.7300424401182681,402,5.348360655737705e-05,1001.0,-212.07666552706908,32,4.32822069376707,2.885813548415899,8.00256061553955,8.00256061553955,8.00256061553955,8.00256061553955,18233.447204828262
nan,nan,13205504,0.0,0.0,17.420791718363763,0.7013018237892539,403,5.28688524590164e-05,1001.0,-209.19059411273278,32,4.334977680444718,2.442426717467606,8.271268844604492,8.271268844604492,8.271268844604492,8.271268844604492,18260.722808599472
nan,nan,13238272,0.0,0.0,17.409181907773018,0.7385685455985367,404,5.225409836065575e-05,1001.0,-247.21310516920767,32,4.323266068845987,2.6373607201501725,8.563570022583008,8.563570022583008,8.563570022583008,8.563570022583008,18287.68175649643
nan,nan,13271040,0.0,0.0,17.425804525613785,0.6843425922095776,405,5.163934426229507e-05,1001.0,-207.11437971722296,32,4.336752711981535,2.1520220381207764,9.22912311553955,9.22912311553955,9.22912311553955,9.22912311553955,18314.2344353199
nan,nan,13303808,0.0,0.0,17.415082362294196,0.7023853797465562,406,5.102459016393442e-05,1001.0,-215.7673256633306,32,4.329739904403686,2.2754871290177108,9.209891319274902,9.209891319274902,9.209891319274902,9.209891319274902,18341.76709127426
nan,nan,13336576,0.0,0.0,17.428450763225555,0.6905291453003883,407,5.040983606557377e-05,1001.0,-227.5458224962992,32,4.331829123198986,2.3563303319737314,9.079503059387207,9.079503059387207,9.079503059387207,9.079503059387207,18369.39156651497
nan,nan,13369344,0.0,0.0,17.432156127691268,0.6854162170086056,408,4.979508196721312e-05,1001.0,-212.73237051710112,32,4.335646611452103,2.293890494387597,8.123370170593262,8.123370170593262,8.123370170593262,8.123370170593262,18396.632573843002
nan,nan,13402112,0.0,0.0,17.409137549996377,0.7041670587379485,409,4.918032786885244e-05,1001.0,-214.93536028071998,32,4.328675159811974,1.933889754023403,9.128426551818848,9.128426551818848,9.128426551818848,9.128426551818848,18423.75557565689
nan,nan,13434880,0.0,0.0,17.407810112833978,0.7112403368111699,410,4.856557377049179e-05,1001.0,-218.7435681529816,32,4.32247274145484,2.5495207929983734,8.469639778137207,8.469639778137207,8.469639778137207,8.469639778137207,18451.578213214874
nan,nan,13467648,0.0,0.0,17.385639688372613,0.6957245691213757,411,4.795081967213115e-05,1001.0,-215.51854950364458,32,4.325400070846081,2.3346455234102903,8.577683448791504,8.577683448791504,8.577683448791504,8.577683448791504,18478.71218585968
nan,nan,13500416,0.0,0.0,17.42470789551735,0.7006037619896233,412,4.7336065573770496e-05,1001.0,-227.96313681704507,32,4.336886271089315,2.8592385739088058,8.53911304473877,8.53911304473877,8.53911304473877,8.53911304473877,18506.12239575386
-176.077694351413,13.715550893626585,13500416,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,18548.315362215042
nan,nan,13533184,0.0,0.0,17.40087085366249,0.7107711075805128,413,4.672131147540982e-05,1001.0,-234.52516303039866,32,4.3240807838737965,2.771026869118214,7.93802547454834,7.93802547454834,7.93802547454834,7.93802547454834,18575.73449063301
nan,nan,13565952,0.0,0.0,17.40269179046154,0.7350677317008376,414,4.610655737704917e-05,1001.0,-223.89763456965534,48,4.336905664205551,2.9444093562662603,8.27837085723877,8.27837085723877,8.27837085723877,8.27837085723877,18603.146994829178
nan,nan,13598720,0.0,0.0,17.41229656636715,0.7247687157709152,415,4.549180327868852e-05,1001.0,-230.3677808585997,32,4.325847325474024,2.1206952925771474,9.003329277038574,9.003329277038574,9.003329277038574,9.003329277038574,18631.255350112915
nan,nan,13631488,0.0,0.0,17.43162812292576,0.705966194299981,416,4.487704918032787e-05,1001.0,-244.70542496144543,32,4.335396226495504,2.8915884217247365,7.6930060386657715,7.6930060386657715,7.6930060386657715,7.6930060386657715,18658.96064734459
nan,nan,13664256,0.0,0.0,17.420312577486037,0.7289921117946505,417,4.426229508196723e-05,1001.0,-216.63309329162246,32,4.328554767370224,2.4865402270108463,8.45833969116211,8.45833969116211,8.45833969116211,8.45833969116211,18685.79358816147
nan,nan,13697024,0.0,0.0,17.419327780604362,0.727983771264553,418,4.364754098360654e-05,1001.0,-217.6025703111625,32,4.329668842256069,2.688336010836065,8.565942764282227,8.565942764282227,8.565942764282227,8.565942764282227,18714.608807325363
nan,nan,13729792,0.0,0.0,17.436001190543173,0.6880085007287562,419,4.30327868852459e-05,1001.0,-219.54143424124476,32,4.337625220417976,2.1916059723123906,8.938068389892578,8.938068389892578,8.938068389892578,8.938068389892578,18742.639695882797
nan,nan,13762560,0.0,0.0,17.412910678982733,0.7216717372648418,420,4.2418032786885246e-05,1001.0,-221.54238864034562,32,4.333911639451981,2.3520524874329567,8.502941131591797,8.502941131591797,8.502941131591797,8.502941131591797,18769.22467470169
nan,nan,13795328,0.0,0.0,17.47150486409664,0.7163866587914527,421,4.18032786885246e-05,1001.0,-221.03765165124923,32,4.3474657870829105,2.294866540282965,8.752761840820312,8.752761840820312,8.752761840820312,8.752761840820312,18796.443444013596
nan,nan,13828096,0.0,0.0,17.427046087384223,0.6999723816290497,422,4.118852459016392e-05,1001.0,-220.73037675001825,32,4.333596343547105,2.184787626005709,8.490756034851074,8.490756034851074,8.490756034851074,8.490756034851074,18823.536190986633
nan,nan,13860864,0.0,0.0,17.437579384446146,0.7238505786750465,423,4.057377049180327e-05,1001.0,-227.5404670010706,32,4.334408044070005,2.2529267087578773,8.80960464477539,8.80960464477539,8.80960464477539,8.80960464477539,18850.868839025497
nan,nan,13893632,0.0,0.0,17.405642959475518,0.7560243377462029,424,3.995901639344262e-05,1001.0,-251.1675417571844,32,4.334702628850937,3.2551997540518642,8.129653930664062,8.129653930664062,8.129653930664062,8.129653930664062,18878.731810331345
nan,nan,13926400,0.0,0.0,17.37536977827549,0.6887831615284086,425,3.934426229508198e-05,1001.0,-212.99589710161553,32,4.327443721890449,2.2304186348803343,9.292802810668945,9.292802810668945,9.292802810668945,9.292802810668945,18906.41269159317
nan,nan,13959168,0.0,0.0,17.36420014500618,0.6912677243817598,426,3.872950819672129e-05,1001.0,-218.21136691463005,32,4.31989514157176,2.987823286652565,8.177762031555176,8.177762031555176,8.177762031555176,8.177762031555176,18934.146422624588
nan,nan,13991936,0.0,0.0,17.38212561607361,0.6816140091978014,427,3.811475409836065e-05,1001.0,-217.30307810201214,32,4.323868249356747,2.3874341163784267,9.187804222106934,9.187804222106934,9.187804222106934,9.187804222106934,18961.725340366364
nan,nan,14024704,0.0,0.0,17.422946467995644,0.6910014939494431,428,3.75e-05,1001.0,-214.0788749337538,32,4.33151184618473,3.0226797865703703,7.716782569885254,7.716782569885254,7.716782569885254,7.716782569885254,18988.509081840515
nan,nan,14057472,0.0,0.0,17.402821311354636,0.7275803563185036,429,3.6885245901639346e-05,1001.0,-234.65016694647392,32,4.332548916339874,2.973867822997272,7.827606201171875,7.827606201171875,7.827606201171875,7.827606201171875,19015.068113327026
nan,nan,14090240,0.0,0.0,17.426622316241264,0.7289615156129002,430,3.62704918032787e-05,1001.0,-220.74439763649195,32,4.339452392607927,3.0028522800654174,8.041117668151855,8.041117668151855,8.041117668151855,8.041117668151855,19042.13837122917
nan,nan,14123008,0.0,0.0,17.39699304699898,0.7233799992129206,431,3.5655737704918016e-05,1001.0,-232.69797118541436,32,4.3329596348106865,2.3713862407952546,9.021608352661133,9.021608352661133,9.021608352661133,9.021608352661133,19069.007068157196
nan,nan,14155776,0.0,0.0,17.39842168688774,0.6878936421591788,432,3.504098360655737e-05,1001.0,-216.57663222333161,32,4.328404169529676,2.4959288015961647,8.679759979248047,8.679759979248047,8.679759979248047,8.679759979248047,19096.74428296089
nan,nan,14188544,0.0,0.0,17.434679991006853,0.7048796197865158,433,3.442622950819672e-05,1001.0,-222.3517819916277,32,4.335140419751406,2.604928913153708,8.19863510131836,8.19863510131836,8.19863510131836,8.19863510131836,19124.703440904617
nan,nan,14221312,0.0,0.0,17.408507293462755,0.7127661356236785,434,3.3811475409836076e-05,1001.0,-217.12229709957418,32,4.3339508436620235,2.1743601096794007,8.52598762512207,8.52598762512207,8.52598762512207,8.52598762512207,19152.04991531372
nan,nan,14254080,0.0,0.0,17.388204804062845,0.7159522393252701,435,3.319672131147539e-05,1001.0,-236.60914436305188,32,4.329685341566801,2.4827065352350473,8.755396842956543,8.755396842956543,8.755396842956543,8.755396842956543,19179.904425144196
nan,nan,14286848,0.0,0.0,17.41503672003746,0.7154388801194728,436,3.258196721311475e-05,1001.0,-232.44840068363547,48,4.344788172096014,2.930707788094878,8.926547050476074,8.926547050476074,8.926547050476074,8.926547050476074,19201.873739004135
nan,nan,14319616,0.0,0.0,17.426538249850275,0.6998431919608266,437,3.1967213114754096e-05,1001.0,-226.28451389000165,32,4.328596407920122,2.7603628978133203,8.37602424621582,8.37602424621582,8.37602424621582,8.37602424621582,19223.52477788925
nan,nan,14352384,0.0,0.0,17.39235979616642,0.713229117449373,438,3.135245901639345e-05,1001.0,-218.3942618577202,32,4.3192767143249515,2.5428744496777655,8.301310539245605,8.301310539245605,8.301310539245605,8.301310539245605,19244.905310869217
nan,nan,14385152,0.0,0.0,17.380765607953073,0.7208350879605859,439,3.0737704918032767e-05,1001.0,-216.97928077172932,32,4.328996494412422,2.7203427692875266,7.628842830657959,7.628842830657959,7.628842830657959,7.628842830657959,19268.644347906113
nan,nan,14417920,0.0,0.0,17.411098724603654,0.7524623794015497,440,3.012295081967212e-05,1001.0,-245.75567870959014,32,4.333213251084089,2.5188833508640527,8.281617164611816,8.281617164611816,8.281617164611816,8.281617164611816,19292.568935394287
nan,nan,14450688,0.0,0.0,17.432522520422935,0.7142200751695782,441,2.950819672131147e-05,1001.0,-206.80033554461943,32,4.339305717498064,2.2794337617233396,8.875101089477539,8.875101089477539,8.875101089477539,8.875101089477539,19315.72215819359
-188.787309067797,18.85677821366421,14450688,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19348.242274284363
nan,nan,14483456,0.0,0.0,17.4056906491518,0.7062674794811755,442,2.8893442622950823e-05,1001.0,-213.8361556513781,32,4.327332681417465,1.9804425889626145,8.712729454040527,8.712729454040527,8.712729454040527,8.712729454040527,19370.663759708405
