eval/mean_return,eval/std_return,step,train/approx_kl,train/clip_frac_step_0,train/clip_frac_step_1,train/clip_frac_step_2,train/clip_frac_step_3,train/clip_frac_step_4,train/clip_frac_step_5,train/clip_frac_step_6,train/clip_frac_step_7,train/clip_fraction,train/delta_magnitude,train/delta_ratio,train/effective_delta_reg,train/entropy,train/iteration,train/lr,train/mean_episode_length,train/mean_reward,train/num_episodes,train/policy_loss,train/value_loss,wall_time
nan,nan,757760,0.04506720972822222,0.13583984971046448,0.14335937798023224,0.127197265625,0.14267578721046448,0.14609375596046448,0.14926758408546448,0.14887695014476776,0.164794921875,0.14476318359375,0.00317370731572737,0.037869700498413296,10.0,68.49495675563813,370,7.315573770491801e-05,1000.0,987.1138900283678,2,-0.036223500437154145,79.3284798324108,1606.4002239704132
nan,nan,759808,0.04389853414540994,0.13105468451976776,0.12763671576976776,0.142333984375,0.14111328125,0.12856444716453552,0.13154296576976776,0.15639647841453552,0.1787109375,0.142169189453125,0.002181282666424522,0.025818842416629195,10.0,68.55934283733367,371,7.254098360655736e-05,1000.0,1113.9469913149583,2,-0.03507869662225858,74.5365801513195,1609.1228799819946
nan,nan,761856,0.04403696393419523,0.13505859673023224,0.12529297173023224,0.13613280653953552,0.13950195908546448,0.13066406548023224,0.1416015625,0.14389649033546448,0.18193359673023224,0.14176025390625,0.0023782105185091496,0.027803956263232975,10.0,68.41972675323487,372,7.192622950819672e-05,1000.0,938.7445818723982,2,-0.031796384986955674,80.23031054735183,1611.8168091773987
1058.1823912735563,129.5704394570803,761856,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1617.202938079834
nan,nan,763904,0.04796956805766968,0.1435546875,0.15058593451976776,0.15659180283546448,0.16049805283546448,0.14653320610523224,0.14125975966453552,0.15727539360523224,0.18603515625,0.155291748046875,0.0029640121952979825,0.033316233893856406,10.0,68.46362600326538,373,7.131147540983607e-05,1000.0,894.7976525425919,2,-0.038057235501037213,75.4505108654499,1619.8591420650482
nan,nan,765952,0.04416702710732352,0.15498046576976776,0.13251952826976776,0.13994140923023224,0.14116211235523224,0.13486328721046448,0.12441406399011612,0.14628906548023224,0.16523437201976776,0.142425537109375,0.002465696520084748,0.027829196682432666,10.0,68.53234407901763,374,7.06967213114754e-05,1000.0,762.5708127704477,2,-0.035679064068972366,56.160872757434845,1622.5176448822021
nan,nan,768000,0.03603113170684082,0.10219726711511612,0.10332031548023224,0.11582031100988388,0.12177734076976776,0.11347655951976776,0.09946288913488388,0.11777343600988388,0.14047852158546448,0.114288330078125,0.002367945162768592,0.028571456216741353,10.0,68.47954094409943,375,7.008196721311474e-05,1000.0,1012.1204891922201,3,-0.03349394869326261,100.730332249403,1625.2503871917725
nan,nan,770048,0.04706396970323112,0.14853516221046448,0.14072266221046448,0.15375976264476776,0.16191406548023224,0.14165039360523224,0.14208984375,0.14799804985523224,0.18217773735523224,0.15235595703125,0.002258668319336721,0.027903052809415387,10.0,68.3168288230896,376,6.946721311475409e-05,1000.0,1021.757143411665,2,-0.03285862836132765,70.72163006067277,1628.0279440879822
970.5569193719696,380.8935971018904,770048,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1633.4956629276276
nan,nan,772096,0.04673660017142538,0.14194336533546448,0.13876953721046448,0.13813476264476776,0.13330078125,0.14311523735523224,0.14584961533546448,0.16474609076976776,0.1923828125,0.1497802734375,0.002848082273703767,0.0340784186439123,10.0,68.59789819717408,377,6.885245901639344e-05,1000.0,1043.2739901239088,2,-0.03393345763188336,78.03816345334053,1636.203938961029
nan,nan,774144,0.04140553747420199,0.11958007514476776,0.12451171875,0.13295897841453552,0.13881835341453552,0.12260742485523224,0.12353515625,0.13994140923023224,0.165283203125,0.133404541015625,0.0028437527296773625,0.03150812014937401,10.0,68.41868665218354,378,6.823770491803276e-05,1000.0,1051.6607315430783,2,-0.0315094882559606,78.62158312797547,1638.9156560897827
nan,nan,776192,0.042547636471135776,0.12680664658546448,0.12197265774011612,0.1357421875,0.13066406548023224,0.12802734971046448,0.14096680283546448,0.14399413764476776,0.17431640625,0.137811279296875,0.0026831865397980437,0.03128701889072545,10.0,68.38810956478119,379,6.762295081967211e-05,1000.0,936.0990059683253,2,-0.033969146506478864,79.50855512619019,1641.6761519908905
nan,nan,778240,0.0423436663531902,0.1279296875,0.13002929091453552,0.12875977158546448,0.13535156846046448,0.13090820610523224,0.12856444716453552,0.136474609375,0.17729492485523224,0.1369140625,0.0023883953035692684,0.028280865389388055,10.0,68.62370088100434,380,6.700819672131147e-05,1000.0,986.930625153564,2,-0.03396730368776844,78.84571585655212,1644.4725759029388
nan,nan,780288,0.04737642859035986,0.125244140625,0.161376953125,0.14482422173023224,0.14946289360523224,0.1455078125,0.14882811903953552,0.15869140625,0.19453124701976776,0.153558349609375,0.0024856979194737504,0.029737865124479866,10.0,68.45937790870667,381,6.639344262295082e-05,1000.0,1057.5379723321569,2,-0.034295737099819236,67.7750670671463,1647.3167209625244
1045.7262290858064,64.77021097584687,780288,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1652.801670074463
nan,nan,782336,0.04517856576349004,0.12656250596046448,0.13164062798023224,0.14521484076976776,0.14145508408546448,0.13881835341453552,0.13442382216453552,0.15024414658546448,0.18608398735523224,0.144305419921875,0.0023552977032522903,0.029199210763908922,10.0,68.62820408344268,382,6.577868852459017e-05,1000.0,1027.7179571504546,2,-0.033704689727483125,75.52352444529534,1655.5146300792694
nan,nan,784384,0.0450911481078947,0.14506836235523224,0.13325195014476776,0.15000000596046448,0.15097656846046448,0.13632813096046448,0.131103515625,0.14394530653953552,0.179443359375,0.1462646484375,0.0022554003808181733,0.028010772573179566,10.0,68.39971036911011,383,6.51639344262295e-05,1000.0,1082.2925912541887,2,-0.03466193563208435,73.72777509689331,1658.2891759872437
nan,nan,786432,0.04645540769961372,0.15507812798023224,0.15458984673023224,0.141845703125,0.14604492485523224,0.14384765923023224,0.13774414360523224,0.14208984375,0.18471679091453552,0.15074462890625,0.0028299579527811146,0.0347136523516383,10.0,68.41594531536103,384,6.454918032786884e-05,1000.0,1088.278332485541,2,-0.0354703888896438,72.48343144059181,1661.0548751354218
nan,nan,788480,0.04535705441012396,0.14741210639476776,0.13969726860523224,0.13994140923023224,0.13754883408546448,0.13618163764476776,0.13349609076976776,0.15541991591453552,0.18300780653953552,0.146588134765625,0.0029036674080998638,0.034693142131436615,10.0,68.38412444591522,385,6.393442622950819e-05,1000.0,1173.7091289917619,2,-0.03687651828222442,82.576391685009,1663.8445580005646
nan,nan,790528,0.04003464765555691,0.12949219346046448,0.11020507663488388,0.12099609524011612,0.11552734673023224,0.10708007961511612,0.11191406100988388,0.13935546576976776,0.17495116591453552,0.126190185546875,0.0028294591193116503,0.03254266448202543,10.0,68.34605357646942,386,6.331967213114755e-05,1000.0,1051.6507858977016,2,-0.03107894938229947,84.4069541335106,1666.6493809223175
845.9118536485909,284.5065464478705,790528,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1672.0558450222015
nan,nan,792576,0.0417308404128562,0.11323241889476776,0.11865234375,0.13139648735523224,0.1279296875,0.1259765625,0.13657227158546448,0.154052734375,0.16865234076976776,0.13455810546875,0.002806425323069561,0.03324863981688395,10.0,68.43654398918152,387,6.270491803278686e-05,1000.0,1091.5328274463893,2,-0.033166115932226604,86.88505579829216,1674.8335139751434
nan,nan,794624,0.03875316006706271,0.11074218899011612,0.10385742038488388,0.11137695610523224,0.12373046576976776,0.12441406399011612,0.11909179389476776,0.12861327826976776,0.17397460341453552,0.12447509765625,0.0025421007892873606,0.02928143574099522,10.0,68.33700659275056,388,6.209016393442621e-05,1000.0,1088.7247669090325,2,-0.03247139641134709,95.18301140069961,1677.6266868114471
nan,nan,796672,0.039955432434362594,0.12441406399011612,0.120361328125,0.12338867038488388,0.12685546278953552,0.12270507961511612,0.12646484375,0.13564452528953552,0.168701171875,0.13106689453125,0.002313025214971276,0.026952049860847184,10.0,68.3510312795639,389,6.147540983606557e-05,1000.0,1071.349314756118,2,-0.0339780390910164,87.52987392544746,1680.4019141197205
nan,nan,798720,0.036688313689955974,0.109619140625,0.10048828274011612,0.11088867485523224,0.12104491889476776,0.107177734375,0.10419921576976776,0.11391601711511612,0.15312500298023224,0.115057373046875,0.002447836827559513,0.027793783554807307,10.0,68.53223354816437,390,6.086065573770492e-05,1000.0,959.5490905956935,2,-0.033596304296224844,95.5110791683197,1683.195034980774
nan,nan,800768,0.0375062405692006,0.11782226711511612,0.11025390774011612,0.11655273288488388,0.10488281399011612,0.10654296725988388,0.10952148586511612,0.13134765625,0.164794921875,0.12021484375,0.0023016291266685584,0.025069568428443746,10.0,68.44565334320069,391,6.024590163934424e-05,1000.0,970.8173680891073,2,-0.033001735482321236,101.04983903169632,1685.9352700710297
932.7396555505289,452.28494781581657,800768,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1691.3624911308289
nan,nan,802816,0.03993841390729358,0.12382812798023224,0.1201171875,0.12397460639476776,0.11591796576976776,0.1123046875,0.12001953274011612,0.135009765625,0.15815429389476776,0.126165771484375,0.0022449519456131384,0.025759180181194097,10.0,68.54360294342041,392,5.963114754098359e-05,1000.0,1117.4969057167996,2,-0.03412827207957889,94.73696442246437,1694.1732409000397
nan,nan,804864,0.037004757035174404,0.11435546725988388,0.11308594048023224,0.11982421576976776,0.12202148139476776,0.11967773735523224,0.10244140774011612,0.11738280951976776,0.14018554985523224,0.118621826171875,0.002025897962084855,0.023154731033719143,10.0,68.33067829608918,393,5.901639344262294e-05,1000.0,1156.7023813611222,2,-0.03292793478208296,92.29720278978348,1696.95907497406
nan,nan,806912,0.03884405358148797,0.11997070163488388,0.11435546725988388,0.11674804985523224,0.12856444716453552,0.11699219048023224,0.11318359524011612,0.12656250596046448,0.16166992485523224,0.124755859375,0.0021903371238295223,0.02515989363018889,10.0,68.37119596004486,394,5.84016393442623e-05,1000.0,1108.2706666500605,2,-0.03393823521255399,93.47657710313797,1699.72456407547
nan,nan,808960,0.04197193292093289,0.12172851711511612,0.14335937798023224,0.12939453125,0.12690429389476776,0.12529297173023224,0.13090820610523224,0.13857421278953552,0.17167969048023224,0.135980224609375,0.002671424458094407,0.032640474167419595,10.0,68.28237373828888,395,5.778688524590165e-05,1000.0,1033.5785649536615,2,-0.03400150087909424,80.57144830226898,1702.4740450382233
nan,nan,811008,0.04463451473347959,0.15312500298023224,0.13730469346046448,0.12470702826976776,0.13027343153953552,0.129150390625,0.136962890625,0.14838866889476776,0.18471679091453552,0.14307861328125,0.002897478567319922,0.031603939284104855,10.0,68.44240913391113,396,5.717213114754097e-05,1000.0,875.6964044284031,3,-0.03917120870673898,106.64601722955703,1705.2267050743103
1008.6574069524322,477.252317500951,811008,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1710.7187690734863
nan,nan,813056,0.05116726767955697,0.166748046875,0.15903320908546448,0.1640625,0.150634765625,0.15317383408546448,0.15766601264476776,0.17143554985523224,0.19487304985523224,0.164703369140625,0.0028174649880384093,0.03346415978157893,10.0,68.49825382232666,397,5.655737704918032e-05,1000.0,473.0014505176812,2,-0.03970313595527841,63.7678706407547,1713.5229358673096
nan,nan,815104,0.03776530640279816,0.10698242485523224,0.11142577975988388,0.11464843899011612,0.12026367336511612,0.11513672024011612,0.12094726413488388,0.11967773735523224,0.15961913764476776,0.121087646484375,0.0022631626041402344,0.02627853318990674,10.0,68.35749645233155,398,5.594262295081967e-05,1000.0,1085.1510759534265,2,-0.030303924806503346,89.90888928174972,1716.3291890621185
nan,nan,817152,0.04170745763040031,0.112548828125,0.13203124701976776,0.1357421875,0.14907225966453552,0.13374023139476776,0.12314452975988388,0.133544921875,0.16718749701976776,0.13587646484375,0.0021558832086157054,0.026131150079891086,10.0,68.5529275894165,399,5.532786885245902e-05,1000.0,1141.9162402416168,2,-0.03083075714748702,86.91925925016403,1719.1101620197296
nan,nan,819200,0.03850546000576287,0.13300780951976776,0.12128905951976776,0.12006835639476776,0.11552734673023224,0.11186523735523224,0.11748047173023224,0.125,0.15629883110523224,0.125067138671875,0.0025874091221339767,0.031007338099880145,10.0,68.626114153862,400,5.4713114754098344e-05,1000.0,1126.684270634405,2,-0.03179606786679869,88.5794345319271,1721.8439378738403
nan,nan,821248,0.04392202591334353,0.157958984375,0.13505859673023224,0.12192382663488388,0.13427734375,0.12255859375,0.13066406548023224,0.14409179985523224,0.17324218153953552,0.139971923828125,0.0031269851482647938,0.037219202937558295,10.0,68.32316246032715,401,5.409836065573769e-05,1000.0,1141.6349889269286,2,-0.03442225009548565,76.97797787189484,1724.577476978302
930.3927183849825,511.43203473839634,821248,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1730.0755569934845
nan,nan,823296,0.03867482501373161,0.11894531548023224,0.121337890625,0.12900391221046448,0.13662108778953552,0.1328125,0.12070312350988388,0.11713866889476776,0.13261719048023224,0.1261474609375,0.002873358326178277,0.036002452700631696,10.0,68.48419120311738,402,5.348360655737705e-05,1000.0,1058.7933944964154,2,-0.03321801860229243,82.21421146988868,1732.8852219581604
nan,nan,825344,0.04106483582327201,0.13076171278953552,0.12924805283546448,0.12075195461511612,0.12319336086511612,0.12485351413488388,0.12285156548023224,0.13540038466453552,0.17001953721046448,0.132135009765625,0.0024124814066453838,0.028487146267434583,10.0,68.22397384643554,403,5.28688524590164e-05,1000.0,1177.6080426916164,2,-0.03331583077269897,82.56791396737098,1735.631227016449
nan,nan,827392,0.04081604254752165,0.13242188096046448,0.12202148139476776,0.12109375,0.12612304091453552,0.12470702826976776,0.12631836533546448,0.13671875,0.16225585341453552,0.13145751953125,0.0026415318410727196,0.03308983119786717,10.0,68.39627842903137,404,5.225409836065575e-05,1000.0,1065.052545885694,2,-0.03208861409402743,77.61590671539307,1738.3851070404053
nan,nan,829440,0.03834510323467839,0.12255859375,0.10966797173023224,0.11259765923023224,0.11469726264476776,0.11757812649011612,0.12583008408546448,0.13178710639476776,0.15478515625,0.123687744140625,0.0028174252634926233,0.03471675849286839,10.0,68.40096921920777,405,5.163934426229507e-05,1000.0,896.7372255106355,2,-0.03357419427193235,86.68331229686737,1741.2076168060303
nan,nan,831488,0.03663704737336957,0.11284179985523224,0.10971679538488388,0.09687499701976776,0.11142577975988388,0.120849609375,0.11767578125,0.12363281100988388,0.13789062201976776,0.116363525390625,0.0025139240777207307,0.02894712898414582,10.0,68.30891165733337,406,5.102459016393442e-05,1000.0,1148.3286758748445,2,-0.033715233814564274,88.9957713007927,1744.02316904068
1092.5157484532856,225.50507362551687,831488,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1749.5468199253082
nan,nan,833536,0.03890277218852134,0.13022461533546448,0.12558594346046448,0.12050781399011612,0.11542968451976776,0.11826171725988388,0.12153320014476776,0.12563475966453552,0.15288086235523224,0.12625732421875,0.0025870885685435495,0.03130394766922109,10.0,68.27774331569671,407,5.040983606557377e-05,1000.0,1102.11573767858,2,-0.03450990858400473,86.9011725962162,1752.2995691299438
nan,nan,835584,0.03590994539881649,0.09624023735523224,0.10488281399011612,0.12080077826976776,0.12895508110523224,0.11123047024011612,0.10136719048023224,0.11557617038488388,0.14218750596046448,0.115155029296875,0.0024822172017593402,0.03183528884546831,10.0,68.19518382549286,408,4.979508196721312e-05,1000.0,1090.2260969261283,2,-0.030296574432531996,75.61378604769706,1755.0336139202118
nan,nan,837632,0.04054662504386215,0.119384765625,0.11386718600988388,0.132568359375,0.12802734971046448,0.12343750149011612,0.12807616591453552,0.14365234971046448,0.15688475966453552,0.1307373046875,0.0023153760623245033,0.02839534399972763,10.0,68.37019968032837,409,4.918032786885244e-05,1000.0,1064.970622386559,2,-0.034440626010018606,85.57312143445014,1757.841386795044
nan,nan,839680,0.03669065032736398,0.11025390774011612,0.11342773586511612,0.10727538913488388,0.10585937649011612,0.11723633110523224,0.10751952975988388,0.11508788913488388,0.13413086533546448,0.113848876953125,0.0023473468980228064,0.027105780970305204,10.0,68.53317561149598,410,4.856557377049179e-05,1000.0,1256.172211057648,2,-0.032351215638300346,103.11134699583053,1760.66441488266
nan,nan,841728,0.03556480965235096,0.10214843600988388,0.10288085788488388,0.11435546725988388,0.10166015475988388,0.10781250149011612,0.10810546576976776,0.12241210788488388,0.133544921875,0.111614990234375,0.0022500203591334865,0.026180726231541485,10.0,68.32582972049713,411,4.795081967213115e-05,1000.0,1187.3423230491126,2,-0.030566608514891413,99.26793764829635,1763.5681219100952
841.1544815483725,565.0634372961874,841728,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1769.070072889328
nan,nan,843776,0.03757592305119033,0.11489257961511612,0.10297851264476776,0.10888671875,0.12216796725988388,0.11918945610523224,0.12387695163488388,0.12651367485523224,0.16254882514476776,0.1226318359375,0.0020638528076233342,0.024701554630883037,10.0,68.45568170547486,412,4.7336065573770496e-05,1000.0,886.5512659362126,2,-0.03392153380882519,94.21571457386017,1771.786062002182
nan,nan,845824,0.03418526608766115,0.09580077975988388,0.09428711235523224,0.106689453125,0.11079101264476776,0.10048828274011612,0.09995117038488388,0.11215820163488388,0.13837890326976776,0.107318115234375,0.0024088577079965034,0.0285161099745892,10.0,68.40218808650971,413,4.672131147540982e-05,1000.0,1139.556170872564,2,-0.03165345133056689,103.12376381158829,1774.5312118530273
nan,nan,847872,0.03901390515566163,0.11381836235523224,0.10756836086511612,0.1171875,0.11391601711511612,0.117919921875,0.13232421875,0.13491210341453552,0.15859374403953552,0.124530029296875,0.0022700476714817342,0.027015274559380485,10.0,68.58085362911224,414,4.610655737704917e-05,1000.0,1166.2293591972889,2,-0.03345854447366037,82.47688143253326,1777.3174359798431
nan,nan,849920,0.03441392177301168,0.09560547024011612,0.09409179538488388,0.10332031548023224,0.10532226413488388,0.10727538913488388,0.10078124701976776,0.11435546725988388,0.14345702528953552,0.108026123046875,0.0020756632220582105,0.024311054605641404,10.0,68.32134685516357,415,4.549180327868852e-05,1000.0,985.2875312299248,2,-0.031004594743899362,93.0495774269104,1780.1131319999695
nan,nan,851968,0.037935970051694315,0.09584961086511612,0.10732422024011612,0.11870117485523224,0.10175780951976776,0.11171875149011612,0.12094726413488388,0.13955077528953552,0.16948242485523224,0.12066650390625,0.002226336380044813,0.02923103877401445,10.0,68.45762429237365,416,4.487704918032787e-05,1000.0,1193.4992578588196,2,-0.0315858024722047,79.69973477125168,1782.8871240615845
1198.7479088008788,143.18005382217925,851968,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1788.265282869339
nan,nan,854016,0.03268723482869973,0.084716796875,0.10400390625,0.10629882663488388,0.109375,0.0986328125,0.09721679985523224,0.103271484375,0.11704101413488388,0.102569580078125,0.002426347501022974,0.02956493743986357,10.0,68.42436683177948,417,4.426229508196723e-05,1000.0,1104.7509786300334,3,-0.030083704489516094,117.72848074436187,1790.974109172821
nan,nan,856064,0.03397942951705772,0.08378906548023224,0.09663085639476776,0.11328125,0.11308594048023224,0.11005859076976776,0.10454101860523224,0.108642578125,0.12895508110523224,0.107373046875,0.0022326006801449694,0.024817155109485612,10.0,68.39388318061829,418,4.364754098360654e-05,1000.0,961.4446902690204,2,-0.03391238715685176,100.2652088046074,1793.7246811389923
nan,nan,858112,0.0338429224488209,0.10825195163488388,0.10009765625,0.10800781100988388,0.10117187350988388,0.10146484524011612,0.10991211235523224,0.10371093451976776,0.13198241591453552,0.108074951171875,0.0021363311614550186,0.02412882812495809,10.0,68.56353118419648,419,4.30327868852459e-05,1000.0,1199.3203325457516,2,-0.033248136951442575,100.9195660829544,1796.4966559410095
nan,nan,860160,0.044355569618710435,0.1416015625,0.14765624701976776,0.142333984375,0.14628906548023224,0.139404296875,0.12973633408546448,0.13095703721046448,0.16274413466453552,0.14259033203125,0.002630534025229281,0.030803697658120653,10.0,68.54178221225739,420,4.2418032786885246e-05,1000.0,326.2496329210139,2,-0.03783813950176409,66.41700503230095,1799.2939670085907
1148.5061284354445,88.8093511161396,860160,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1804.7244038581848
nan,nan,862208,0.03658883268108184,0.1044921875,0.10273437201976776,0.10678710788488388,0.11264648288488388,0.10952148586511612,0.11342773586511612,0.12456054985523224,0.14790038764476776,0.1152587890625,0.0026041103305033176,0.028559481888078154,10.0,68.41623878479004,421,4.18032786885246e-05,1000.0,238.23248678022185,2,-0.03401115235010366,70.06414635181427,1807.427945137024
nan,nan,864256,0.03139771112873859,0.07919921725988388,0.07968749850988388,0.08608398586511612,0.09760741889476776,0.09199218451976776,0.08515624701976776,0.10693359375,0.142333984375,0.096124267578125,0.001749996532453224,0.02036529375181999,10.0,68.27629086971282,422,4.118852459016392e-05,1000.0,1075.3112889559818,2,-0.02993290656568206,88.87810658216476,1810.1803088188171
nan,nan,866304,0.029979865979476016,0.08735351264476776,0.07387695461511612,0.08242187649011612,0.09409179538488388,0.09086914360523224,0.08652343600988388,0.09853515774011612,0.121826171875,0.091937255859375,0.0017741811432642862,0.020196302281692623,10.0,68.41318795680999,423,4.057377049180327e-05,1000.0,1014.5020282107723,2,-0.030788042588119423,104.12982876300812,1812.9245309829712
nan,nan,868352,0.02942738267556706,0.08437500149011612,0.07587890326976776,0.08461914211511612,0.09907226264476776,0.07607422024011612,0.078369140625,0.09550781548023224,0.12172851711511612,0.089453125,0.001914071164719644,0.021774954671855085,10.0,68.20790119171143,424,3.995901639344262e-05,1000.0,1114.5891669773507,2,-0.029812192612280342,84.18113689422607,1815.70152592659
nan,nan,870400,0.03377497722940461,0.09653320163488388,0.10366211086511612,0.11455078423023224,0.10468749701976776,0.10454101860523224,0.10195312649011612,0.11015625298023224,0.12470702826976776,0.107598876953125,0.0023212334468553308,0.028577597864205016,10.0,68.3287787437439,425,3.934426229508198e-05,1000.0,1072.7192157969062,2,-0.030162059683425467,84.41299026608468,1818.4888520240784
1196.7818170056348,166.69824279926888,870400,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1823.8504359722137
nan,nan,872448,0.031897856931755085,0.08964844048023224,0.09038086235523224,0.096435546875,0.09555663913488388,0.09814453125,0.09462890774011612,0.10498046875,0.12592773139476776,0.099462890625,0.002223332298672176,0.026410600787494333,10.0,68.32367973327636,426,3.872950819672129e-05,1000.0,1125.5489618982479,2,-0.030731681981160365,96.02148290872574,1826.6247160434723
nan,nan,874496,0.035308314364374385,0.1171875,0.115234375,0.10732422024011612,0.10771484673023224,0.10629882663488388,0.10615234076976776,0.1142578125,0.12949219346046448,0.112957763671875,0.0022737324758054455,0.026231105881743134,10.0,68.55438764095307,427,3.811475409836065e-05,1000.0,1129.4364337070228,2,-0.03291057815501972,80.33874454498292,1829.3878388404846
nan,nan,876544,0.03162947594937578,0.084228515625,0.087158203125,0.09174804389476776,0.103759765625,0.09707031399011612,0.09946288913488388,0.091552734375,0.12983398139476776,0.098101806640625,0.0021966177890135443,0.025129144074162467,10.0,68.40377223491669,428,3.75e-05,1000.0,1094.8075941677857,2,-0.03166563031018086,93.27079799175263,1832.1364121437073
nan,nan,878592,0.032400715442418,0.09843750298023224,0.09169922024011612,0.07729492336511612,0.09003905951976776,0.10029296576976776,0.10000000149011612,0.11030273139476776,0.13676758110523224,0.100604248046875,0.0017443479373469017,0.019976851291721685,10.0,68.41643068790435,429,3.6885245901639346e-05,1000.0,1212.3534884665264,2,-0.03154010044772804,97.43704631328583,1834.720051765442
nan,nan,880640,0.029576651665047395,0.08124999701976776,0.08745117485523224,0.08017577975988388,0.09418945014476776,0.08994140475988388,0.08906249701976776,0.08906249701976776,0.10698242485523224,0.089764404296875,0.0018474401604180457,0.021231112637906335,10.0,68.23968577384949,430,3.62704918032787e-05,1000.0,993.9290755163992,2,-0.02971093861342524,96.54337555170059,1837.2288479804993
1025.627760394572,475.3110806850807,880640,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1842.352905035019
nan,nan,882688,0.03199280406588514,0.08784179389476776,0.10366211086511612,0.09633789211511612,0.10214843600988388,0.09218750149011612,0.08955077826976776,0.10087890923023224,0.12675781548023224,0.099920654296875,0.001691758983724867,0.019242168779601342,10.0,68.21875784397125,431,3.5655737704918016e-05,1000.0,1126.3260905477048,2,-0.03139486032177956,101.58859297037125,1844.8685212135315
nan,nan,884736,0.030665445267004543,0.08354492485523224,0.08452148735523224,0.08540038764476776,0.089599609375,0.09760741889476776,0.100341796875,0.10454101860523224,0.119384765625,0.09561767578125,0.001682648610585602,0.019201857547159307,10.0,68.10496656894684,432,3.504098360655737e-05,1000.0,1061.1222116329718,2,-0.03179988538431644,98.32268855571746,1847.3792159557343
nan,nan,886784,0.03286525896437524,0.10092773288488388,0.10356445610523224,0.100830078125,0.10639648139476776,0.10346679389476776,0.10063476860523224,0.08642578125,0.10932616889476776,0.101446533203125,0.0017959232158318628,0.020764215872623025,10.0,68.47905592918396,433,3.442622950819672e-05,1000.0,1031.901117610284,2,-0.033685958804744585,89.35292428731918,1849.9426310062408
nan,nan,888832,0.03264363691851031,0.09760741889476776,0.09501953423023224,0.09916992485523224,0.09584961086511612,0.10439453274011612,0.09619140625,0.10288085788488388,0.12387695163488388,0.101873779296875,0.0021441809862153605,0.02249647896096576,10.0,68.39785828590394,434,3.3811475409836076e-05,1000.0,722.339072132685,2,-0.035473413530962714,72.16911910772323,1852.4547188282013
nan,nan,890880,0.027217637644571368,0.07026366889476776,0.06489257514476776,0.081298828125,0.08427734673023224,0.07856445014476776,0.083740234375,0.08452148735523224,0.10986328125,0.082177734375,0.0016595090590271866,0.0192643975635292,10.0,68.30482051372528,435,3.319672131147539e-05,1000.0,1165.755191147115,2,-0.02901775619648106,107.3160607457161,1854.9659070968628
1007.177432577608,366.4986118208011,890880,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1860.0791690349579
nan,nan,892928,0.03025438994554861,0.08261718600988388,0.08979491889476776,0.09550781548023224,0.09609375149011612,0.091796875,0.09628906100988388,0.09482421725988388,0.11318359524011612,0.095013427734375,0.0015947241641697473,0.01924477785360068,10.0,68.23454909324646,436,3.258196721311475e-05,1000.0,1169.3766864714285,2,-0.029026309214532375,99.89345374703407,1862.5905561447144
nan,nan,894976,0.03592035995170591,0.10942383110523224,0.10673828423023224,0.11166992038488388,0.10634765774011612,0.10751952975988388,0.10087890923023224,0.11225585639476776,0.14116211235523224,0.11199951171875,0.0020914794644340874,0.02420279460493475,10.0,68.36322920322418,437,3.1967213114754096e-05,1000.0,514.6357873352928,2,-0.034879539490248135,84.45107080936432,1865.103145122528
nan,nan,897024,0.02508931284719438,0.06401367485523224,0.06850586086511612,0.06362304836511612,0.076416015625,0.07563476264476776,0.07421875,0.07607422024011612,0.08427734673023224,0.072845458984375,0.0013926678588177311,0.017351540370145812,10.0,68.31756892204285,438,3.135245901639345e-05,1000.0,1209.068943753757,3,-0.027403143006085883,115.05841448307038,1867.6138908863068
