eval/mean_return,eval/std_return,step,train/approx_kl,train/clip_frac_step_0,train/clip_frac_step_1,train/clip_fraction,train/entropy,train/intra_vf_loss,train/iteration,train/lr,train/mean_episode_length,train/mean_reward,train/num_episodes,train/policy_loss,train/value_loss,wall_time
nan,nan,673792,0.10683426989271538,0.23745116591453552,0.2923828065395355,0.2649169921875,17.199895161390305,0.4662294652778655,329,9.836065573770491e-05,1000.0,460.7236487307521,2,-0.10673696577141527,28.644676837325097,827.6084537506104
nan,nan,675840,0.11838084236369469,0.27119141817092896,0.31596678495407104,0.2935791015625,17.3256155192852,0.4696114427875727,330,9.774590163934423e-05,1000.0,595.8544446310752,2,-0.10430351229733788,27.712592139840126,829.1999328136444
nan,nan,677888,0.09000246990908636,0.25566405057907104,0.2671875059604645,0.26142578125,17.12932280898094,0.48316756770946084,331,9.713114754098358e-05,1000.0,420.7729544711127,2,-0.054092780224164014,29.396409958600998,830.8127501010895
nan,nan,679936,0.07990000157151371,0.22617188096046448,0.2544921934604645,0.24033203125,17.149325227737428,0.43937074108980595,332,9.651639344262295e-05,1000.0,431.3206613916169,2,-0.04912937190674711,40.36281875371933,832.3810889720917
nan,nan,681984,0.0848626302788034,0.24101562798023224,0.26298826932907104,0.252001953125,17.17191973924637,0.45338837504386903,333,9.59016393442623e-05,1000.0,465.12924286410856,2,-0.07697517469350715,36.76837485134602,834.0101120471954
599.1642952953764,108.91617984834843,681984,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,836.1214408874512
nan,nan,684032,0.08920682240859605,0.23955078423023224,0.2848144471645355,0.2621826171875,17.208688580989836,0.4995701159350574,334,9.528688524590164e-05,1000.0,507.53810403103034,3,-0.09665253027778817,37.56314509510994,837.6488928794861
nan,nan,686080,0.09239300823246595,0.24892577528953552,0.2882324159145355,0.2685791015625,17.23927281498909,0.4911134750582278,335,9.467213114754097e-05,1000.0,381.9550435077717,2,-0.07638722670380957,34.71240371465683,839.2084259986877
nan,nan,688128,0.08261159139074152,0.22319336235523224,0.2578125,0.2405029296875,17.19290159344673,0.4833247427362949,336,9.405737704918031e-05,1000.0,536.4797056443495,2,-0.10024404858995695,27.669432562589645,840.7254920005798
nan,nan,690176,0.10756897285173181,0.27021485567092896,0.3016601502895355,0.2859375,17.21602679491043,0.5016192903276533,337,9.344262295081966e-05,1000.0,508.41743764457306,2,-0.07090803844184848,27.82736328840256,842.2807250022888
652.7991425779857,105.34067733567485,690176,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,844.391263961792
nan,nan,692224,0.08537076376524055,0.23686523735523224,0.2679199278354645,0.252392578125,17.20632534623146,0.47705115624703465,338,9.282786885245903e-05,1000.0,544.5386307485392,2,-0.07593352239346132,34.213584545254704,845.9344499111176
nan,nan,694272,0.09268560700002126,0.243408203125,0.281005859375,0.26220703125,17.165723460912705,0.49505665628239515,339,9.221311475409833e-05,1000.0,494.74885412011247,2,-0.0738063395168865,29.041095903515817,847.5148448944092
nan,nan,696320,0.0855497973621823,0.24018554389476776,0.2618652284145355,0.251025390625,17.09120669364929,0.4922712096013129,340,9.15983606557377e-05,1000.0,455.4651939152013,2,-0.11581132770370459,30.15560676753521,849.0358078479767
nan,nan,698368,0.08320517969259526,0.23203125596046448,0.2724609375,0.25224609375,17.205524307489394,0.48618184817023574,341,9.098360655737704e-05,1000.0,559.6078009296772,2,-0.06834125202876748,28.826981419324873,850.6042289733887
nan,nan,700416,0.08316256795515073,0.22348633408546448,0.26708984375,0.2452880859375,17.11696583032608,0.4798116533085704,342,9.03688524590164e-05,1000.0,505.5576337661925,2,-0.12954326618782944,37.450383150577544,852.1997649669647
715.2904255767537,62.45359924022738,700416,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,854.3094959259033
nan,nan,702464,0.08869331562891603,0.245361328125,0.2505859434604645,0.2479736328125,17.08946180343628,0.4819468466565013,343,8.975409836065574e-05,1000.0,539.4417968728917,2,-0.11626149860530859,28.06849124133587,855.9150130748749
nan,nan,704512,0.0716723001896753,0.19731445610523224,0.250244140625,0.223779296875,17.08000758290291,0.49341307138092816,344,8.913934426229506e-05,1000.0,576.4424017469678,2,-0.07554610852675978,34.842284706234935,857.430900812149
nan,nan,706560,0.07993614806327969,0.23759765923023224,0.26567381620407104,0.2516357421875,17.14205726981163,0.4990593115799129,345,8.852459016393441e-05,1000.0,510.982124422107,2,-0.0851452531729592,29.55427231192589,859.0778379440308
nan,nan,708608,0.07851951956836274,0.21977539360523224,0.25102537870407104,0.235400390625,17.110072922706603,0.4836193232331425,346,8.790983606557378e-05,1000.0,452.27946604933163,2,-0.10448343550960999,36.00339991152286,860.6341619491577
nan,nan,710656,0.08267763799231034,0.24790039658546448,0.25249022245407104,0.2501953125,17.226697510480882,0.4902648074552417,347,8.729508196721312e-05,1000.0,519.1801136714346,2,-0.04901837314537261,31.554603508114816,862.1837220191956
629.3312943330958,82.08087661556398,710656,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,864.317645072937
nan,nan,712704,0.08296088065835647,0.23115234076976776,0.26826173067092896,0.24970703125,17.15333471298218,0.4759340854827315,348,8.668032786885243e-05,1000.0,379.1316577002332,2,-0.12287082067632582,31.271721348166466,865.8580777645111
nan,nan,714752,0.0814163077797275,0.22915038466453552,0.2703613340854645,0.249755859375,17.16450814604759,0.49911670545116066,349,8.60655737704918e-05,1000.0,456.14670964638674,2,-0.0822408606429235,25.914678746461867,867.4898538589478
nan,nan,716800,0.07917934051220073,0.218017578125,0.2635253965854645,0.240771484375,17.207645350694655,0.5013836899306625,350,8.545081967213114e-05,1000.0,463.29351854525146,2,-0.059675162909843496,33.80561891198158,869.0615768432617
nan,nan,718848,0.08270392067934154,0.23398438096046448,0.26298826932907104,0.248486328125,17.21989595890045,0.49317990490235386,351,8.483606557377049e-05,1000.0,531.7822118360709,2,-0.07545252639247338,30.922212240099906,870.9315168857574
nan,nan,720896,0.08823448587791063,0.24716797471046448,0.2835449278354645,0.2653564453125,17.167412960529326,0.49555940758436917,352,8.422131147540981e-05,1000.0,477.79115853545187,2,-0.06900925594673027,32.24473389685154,872.6841819286346
609.5790824561714,87.55520140106825,720896,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,875.2413170337677
nan,nan,722944,0.08250515059189638,0.224853515625,0.2760253846645355,0.250439453125,17.026332956552505,0.49413851541467013,353,8.360655737704916e-05,1000.0,521.6902761275082,2,-0.0907986485020956,28.239564418792725,877.1978659629822
nan,nan,724992,0.08030953828565543,0.234619140625,0.259765625,0.2471923828125,17.1684013068676,0.491363944998011,354,8.299180327868851e-05,1000.0,578.708115133844,2,-0.09287395950377686,27.806165599822997,878.790519952774
nan,nan,727040,0.07436826554330764,0.20932617783546448,0.238037109375,0.223681640625,17.235077649354935,0.49693273375742136,355,8.237704918032787e-05,1000.0,377.0619755669602,3,-0.11202619969844818,31.377806413173676,880.416522026062
nan,nan,729088,0.08331387947400799,0.22705078125,0.2732910215854645,0.2501708984375,17.122120445966722,0.4684819325339049,356,8.176229508196722e-05,1000.0,488.65295833966553,2,-0.08928212323517074,24.687723594903947,882.0066018104553
nan,nan,731136,0.08154903507966083,0.23955078423023224,0.27446287870407104,0.2570068359375,17.167855298519136,0.49410860049538313,357,8.114754098360655e-05,1000.0,533.3128977095695,2,-0.0845612925979367,28.214487332105637,883.5377531051636
656.9973430622929,73.34860619786689,731136,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,885.6863198280334
nan,nan,733184,0.07946187293564436,0.22480468451976776,0.26953125,0.24716796875,17.143298918008803,0.4975638165604323,358,8.05327868852459e-05,1000.0,529.6410290252495,2,-0.08768216857279185,30.23423748910427,887.2378959655762
nan,nan,735232,0.07266142686712555,0.21333007514476776,0.241943359375,0.22763671875,17.18323387503624,0.4868865626864135,359,7.991803278688524e-05,1000.0,500.58127017055904,2,-0.0646926089990302,31.644003739953042,888.8221278190613
nan,nan,737280,0.10149356996262213,0.245361328125,0.2786621153354645,0.26201171875,17.22273718714714,0.49098381004296243,360,7.930327868852459e-05,1000.0,439.51571352116565,2,-0.07252356390818022,28.257415574789047,890.4492089748383
nan,nan,739328,0.07765706162754213,0.242431640625,0.23735351860523224,0.239892578125,17.261555367708205,0.4716195761691779,361,7.868852459016391e-05,1000.0,531.9298389733682,2,-0.04074837112857495,31.284853073954583,892.1358897686005
nan,nan,741376,0.08660651310783578,0.225830078125,0.2745605409145355,0.2501953125,17.2327121257782,0.4624872266314924,362,7.807377049180326e-05,1000.0,379.2397129318381,2,-0.06282035532494774,27.176850366592408,893.8072259426117
585.299146304457,71.21158619005865,741376,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,895.973103761673
nan,nan,743424,0.0774218156337156,0.22724609076976776,0.24785156548023224,0.237548828125,17.102567505836486,0.4698563474230468,363,7.745901639344263e-05,1000.0,301.33808658356395,2,-0.06098502922613989,43.49616263508797,897.674350976944
nan,nan,745472,0.06984688231314067,0.20751953125,0.23540039360523224,0.2214599609375,17.130027836561204,0.4943864749744534,364,7.684426229508197e-05,1000.0,613.6478463746515,2,-0.11076658414967824,32.001413786411284,899.3878819942474
nan,nan,747520,0.1081054139198386,0.26127928495407104,0.2782226502895355,0.2697509765625,17.20233353972435,0.4903329229913652,365,7.62295081967213e-05,1000.0,468.7348631610889,2,-0.0943752303137444,30.799373880028725,901.0186779499054
nan,nan,749568,0.07363438523607328,0.22089843451976776,0.23554687201976776,0.22822265625,17.151137661933898,0.47716636485420166,366,7.561475409836064e-05,1000.0,551.1201438657965,2,-0.03857262099627405,33.73367203772068,902.8342950344086
nan,nan,751616,0.06989161994715687,0.19931641221046448,0.22578124701976776,0.212548828125,17.187484920024872,0.500630644056946,367,7.5e-05,1000.0,502.83769009747937,2,-0.07792745245242258,37.152505779266356,904.4804768562317
606.6034296288906,85.01661636299862,751616,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,906.7203488349915
nan,nan,753664,0.07508265423675767,0.22817382216453552,0.25996094942092896,0.2440673828125,17.183637970685957,0.4838434754405171,368,7.438524590163934e-05,1000.0,450.0722374745363,2,-0.1102701563431765,29.287885224819185,908.3840489387512
nan,nan,755712,0.0648260259302333,0.195556640625,0.21762695908546448,0.206591796875,17.222984325885772,0.5039144575130194,369,7.377049180327869e-05,1000.0,454.4490731058679,2,-0.0865254217729671,36.59548678994179,910.054869890213
nan,nan,757760,0.06860883354820543,0.18686524033546448,0.24052734673023224,0.2136962890625,17.152498388290404,0.467889140220359,370,7.315573770491801e-05,1000.0,492.77047839661424,2,-0.08386718087858754,36.74812931716442,911.805477142334
nan,nan,759808,0.07669117005134467,0.20781250298023224,0.26044923067092896,0.234130859375,17.15419410467148,0.4976763362530619,371,7.254098360655736e-05,1000.0,491.56571642471795,2,-0.06665893930403399,25.83096149265766,913.4585049152374
nan,nan,761856,0.07272420243680244,0.206298828125,0.243896484375,0.22509765625,17.13462988138199,0.4908875811379403,372,7.192622950819672e-05,1000.0,384.2894830692326,2,-0.08090845154802082,28.847018641233444,915.1855390071869
604.2449368202441,89.99257740490324,761856,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,917.4700710773468
nan,nan,763904,0.08287792027695104,0.22109374403953552,0.2586914002895355,0.239892578125,17.180944496393202,0.4787723280955106,373,7.131147540983607e-05,1000.0,528.0586905981688,2,-0.04879442505480256,36.36081808209419,919.1120598316193
nan,nan,765952,0.07865073938883142,0.23842772841453552,0.23779296875,0.2381103515625,17.108919501304626,0.49762930097058417,374,7.06967213114754e-05,1000.0,468.99590424734146,2,-0.07801651721965755,33.1562081694603,920.8712229728699
nan,nan,768000,0.09437667708116351,0.23984375596046448,0.29106444120407104,0.2654541015625,17.21585367321968,0.49429112090729177,375,7.008196721311474e-05,1000.0,484.1870159135842,3,-0.07650515706191072,23.748469743132592,922.5474648475647
nan,nan,770048,0.06843941606639418,0.2041015625,0.23471680283546448,0.2194091796875,17.07389349937439,0.4816906870342791,376,6.946721311475409e-05,1000.0,285.87271347249964,2,-0.1250815862644231,36.09054467976093,924.2740547657013
615.0470563689804,105.18220478479765,770048,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,926.6130819320679
nan,nan,772096,0.07296662418084451,0.221923828125,0.22861328721046448,0.2252685546875,17.1682251393795,0.48634750600904225,377,6.885245901639344e-05,1000.0,537.382454675086,2,-0.09721425544848898,37.69110299050808,928.2522428035736
nan,nan,774144,0.08002402446436463,0.21577148139476776,0.26215821504592896,0.23896484375,17.162068432569505,0.4940118113532662,378,6.823770491803276e-05,1000.0,426.21071728502767,2,-0.08386763168819016,26.879651841521262,930.0117471218109
nan,nan,776192,0.07913979865406873,0.23652343451976776,0.25678712129592896,0.2466552734375,17.12046504020691,0.49712386284954846,379,6.762295081967211e-05,1000.0,585.9721300491051,2,-0.08196857279108372,27.018445813655852,931.7624669075012
nan,nan,778240,0.06817489640670829,0.215087890625,0.22246094048023224,0.2187744140625,17.146671450138093,0.4918163214810193,380,6.700819672131147e-05,1000.0,549.3352432894683,2,-0.08002414269867586,30.227493757009505,933.4919528961182
nan,nan,780288,0.08954469747259282,0.25297850370407104,0.27387696504592896,0.263427734375,17.177322924137115,0.49273265483789147,381,6.639344262295082e-05,1000.0,443.3011567591052,2,-0.09292071423114975,27.87906041741371,935.2595429420471
583.917740743675,85.21041556126427,780288,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,937.5440828800201
nan,nan,782336,0.06937447824020637,0.20585937798023224,0.220947265625,0.2134033203125,17.259708458185195,0.5016523044556379,382,6.577868852459017e-05,1000.0,477.99228228955565,2,-0.07745328515884467,25.585044285655023,939.5342738628387
nan,nan,784384,0.06553176491288468,0.19736328721046448,0.22587890923023224,0.21162109375,17.104838740825652,0.49457880086265504,383,6.51639344262295e-05,1000.0,415.65738471976886,2,-0.06417375720120617,28.92581196129322,941.3107559680939
nan,nan,786432,0.058156456662982234,0.1796875,0.20844726264476776,0.1940673828125,17.08358347415924,0.4946692181751132,384,6.454918032786884e-05,1000.0,469.2109908034608,2,-0.09603571266779909,29.614314925670623,943.0734248161316
nan,nan,788480,0.061499401307082736,0.19887694716453552,0.2041015625,0.2014892578125,17.027110993862152,0.5019337620586157,385,6.393442622950819e-05,1000.0,467.82825941373915,2,-0.06803222059825202,32.846528282761575,944.8816509246826
nan,nan,790528,0.06902975597186015,0.207763671875,0.23579101264476776,0.22177734375,17.255798935890198,0.4950759523548186,386,6.331967213114755e-05,1000.0,239.63130028026382,2,-0.06869877535064006,27.270798230171202,946.6143488883972
609.6238127672925,58.7862845704436,790528,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,948.889004945755
nan,nan,792576,0.07011722649622243,0.21225586533546448,0.24555663764476776,0.22890625,17.148813551664354,0.49785323422402145,387,6.270491803278686e-05,1000.0,409.674230151864,2,-0.05930032825708622,24.00770074427128,950.7214257717133
nan,nan,794624,0.07718746593454853,0.22285155951976776,0.25200194120407104,0.2374267578125,17.164608043432235,0.4768574136774987,388,6.209016393442621e-05,1000.0,519.3866861721008,2,-0.041598131554201244,22.021175223588944,952.5159528255463
nan,nan,796672,0.054908958643500226,0.17685547471046448,0.18486328423023224,0.180859375,17.12027252316475,0.3851492020767182,389,6.147540983606557e-05,1000.0,452.56062435828477,2,-0.014987596370337997,44.22800248265266,954.3768010139465
nan,nan,798720,0.06409185074007837,0.1953125,0.21860352158546448,0.2069580078125,17.19571933746338,0.511774123692885,390,6.086065573770492e-05,1000.0,201.277231188055,2,-0.12097570836049272,40.55837433338165,956.1711030006409
nan,nan,800768,0.07061820970266126,0.18818359076976776,0.24965819716453552,0.2189208984375,17.035956025123596,0.4538891618140042,391,6.024590163934424e-05,1000.0,560.1701274601357,2,-0.1432691242764122,31.830696564912795,958.0075578689575
548.977814097114,174.5316391502123,800768,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,960.3610558509827
nan,nan,802816,0.049668772726727185,0.14946289360523224,0.18505859375,0.1672607421875,17.093934768438338,0.4790084772743285,392,5.963114754098359e-05,1000.0,531.710435397104,2,-0.1297910655470332,48.76291493177414,962.1133589744568
nan,nan,804864,0.0708103254874004,0.214111328125,0.22802734375,0.2210693359375,17.121386736631393,0.5064216823782772,393,5.901639344262294e-05,1000.0,301.55164531420223,2,-0.06745636459963862,25.61755137741566,963.8620409965515
nan,nan,806912,0.0675985862937523,0.2001953125,0.21757812798023224,0.20888671875,17.161134338378908,0.4683067198377103,394,5.84016393442623e-05,1000.0,547.8522926467614,2,-0.06667579601344187,30.67536440193653,965.6009619235992
nan,nan,808960,0.06591402735502924,0.19130858778953552,0.22197265923023224,0.206640625,17.095259606838226,0.4966486050747335,395,5.778688524590165e-05,1000.0,527.9896235072843,2,-0.10388050471956375,33.79700860977173,967.2721509933472
nan,nan,811008,0.06439329396234825,0.19023437798023224,0.21455077826976776,0.202392578125,17.111024194955824,0.4975861590821296,396,5.717213114754097e-05,1000.0,486.95344649496695,3,-0.08957964376022573,33.38638833165169,969.0141518115997
546.9097285244113,77.64491761452813,811008,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,971.351893901825
nan,nan,813056,0.06811655740893911,0.20952148735523224,0.21152344346046448,0.2105224609375,17.050181216001512,0.4935127090197057,397,5.655737704918032e-05,1000.0,543.7896442885104,2,-0.08514422296575504,30.22861920595169,973.0990121364594
nan,nan,815104,0.084593485527148,0.23471680283546448,0.2666992247104645,0.2507080078125,17.21487259864807,0.42603199533186853,398,5.594262295081967e-05,1000.0,161.61470286718802,2,-0.1353669683507178,27.531112840771677,974.7144448757172
nan,nan,817152,0.06209742807695875,0.19008788466453552,0.22329100966453552,0.206689453125,17.17778390645981,0.49230279442854225,399,5.532786885245902e-05,1000.0,313.23494228634235,2,-0.0994439553382108,27.69535970389843,976.4064030647278
nan,nan,819200,0.06535253002075478,0.19326171278953552,0.21723632514476776,0.2052490234375,17.093430387973786,0.508348050294444,400,5.4713114754098344e-05,1000.0,496.2340648586322,2,-0.062305433182336854,28.697879534959792,978.111809015274
nan,nan,821248,0.06673051144898637,0.19394531846046448,0.22871093451976776,0.211328125,17.08437775373459,0.465556820249185,401,5.409836065573769e-05,1000.0,388.8675240457364,2,-0.1369703406118788,25.255311274528502,979.8292179107666
506.0719909518833,105.26070825701883,821248,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,982.0602810382843
nan,nan,823296,0.05072933110350277,0.13881835341453552,0.18613281846046448,0.1624755859375,17.072496700286866,0.5005142761394381,402,5.348360655737705e-05,1000.0,375.69846900354366,2,-0.08356221789726988,31.40777943134308,983.4083659648895
nan,nan,825344,0.05990038198360707,0.19101563096046448,0.20668944716453552,0.1988525390625,17.08626229763031,0.5040483272168785,403,5.28688524590164e-05,1000.0,323.60553940533475,2,-0.11462814404803794,27.201407834887505,984.8252100944519
nan,nan,827392,0.06613733784179203,0.18193359673023224,0.22915038466453552,0.2055419921875,17.177045822143555,0.4865637954790145,404,5.225409836065575e-05,1000.0,349.78033075658163,2,-0.06604332007846096,26.79341642856598,986.2161078453064
nan,nan,829440,0.07044641471438809,0.20224609971046448,0.22099609673023224,0.21162109375,17.101728212833404,0.4918261682614684,405,5.163934426229507e-05,1000.0,436.78407027950874,2,-0.08691060696728528,23.491455087065695,987.603168964386
nan,nan,831488,0.07690960791805992,0.21962890028953552,0.24130859971046448,0.23046875,17.18058984875679,0.49413619288243354,406,5.102459016393442e-05,1000.0,449.47834289951015,2,-0.07846831322240178,19.95968015193939,988.9793529510498
487.2732588410464,119.46392121089353,831488,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,990.8938429355621
nan,nan,833536,0.06791847842832795,0.21323242783546448,0.22836914658546448,0.22080078125,17.15457531809807,0.4995153355412185,407,5.040983606557377e-05,1000.0,493.3896595388246,2,-0.09879325546789915,21.00514069646597,992.2619249820709
nan,nan,835584,0.06608149352978217,0.19472655653953552,0.23427733778953552,0.214501953125,17.11747263073921,0.4801234601996839,408,4.979508196721312e-05,1000.0,433.5298231250252,2,-0.10365556502365507,23.408502458035947,993.6470787525177
nan,nan,837632,0.055968384753214195,0.16835936903953552,0.19819335639476776,0.1832763671875,17.065096187591553,0.5030701542738825,409,4.918032786885244e-05,1000.0,603.1867346282679,2,-0.08081245035500614,26.317992120981216,995.035101890564
nan,nan,839680,0.0510590345817036,0.14345702528953552,0.1826171875,0.163037109375,17.06633882522583,0.4877508984878659,410,4.856557377049179e-05,1000.0,491.28475547661355,2,-0.09702814915945054,26.478127539157867,996.403706073761
nan,nan,841728,0.056873931256996,0.16879883408546448,0.205810546875,0.1873046875,17.040138298273085,0.49514439539052546,411,4.795081967213115e-05,1000.0,492.6760333730988,2,-0.08664139304455602,24.35773545205593,997.7421507835388
572.339441864132,100.70909925750188,841728,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,999.6560790538788
nan,nan,843776,0.047702670157013925,0.15756836533546448,0.17128905653953552,0.1644287109375,17.094832640886306,0.4924817646853626,412,4.7336065573770496e-05,1000.0,405.9638573478182,2,-0.08717911220737733,34.7131244301796,1001.0448570251465
nan,nan,845824,0.05530663129902678,0.165771484375,0.19619140028953552,0.1809814453125,17.068005865812303,0.5010497990529984,413,4.672131147540982e-05,1000.0,621.2879749443529,2,-0.09981653759241453,33.37204330265522,1002.4325759410858
nan,nan,847872,0.06363661250215955,0.185302734375,0.23183593153953552,0.2085693359375,17.14003641009331,0.46632447754964235,414,4.610655737704917e-05,1000.0,143.3294925699014,2,-0.04119919349468546,23.519719204306604,1003.7958388328552
nan,nan,849920,0.04439557242294541,0.14711913466453552,0.156005859375,0.1515625,17.165406447649,0.5088913060724736,415,4.549180327868852e-05,1000.0,406.9462438778976,2,-0.09403883526683784,30.707497441768645,1005.0522789955139
nan,nan,851968,0.045539046596968544,0.13359375298023224,0.17231445014476776,0.1529541015625,17.078438341617584,0.5016129397787153,416,4.487704918032787e-05,1000.0,536.2278275140201,2,-0.08940509062958882,35.07455717027187,1006.3430950641632
533.4736963429107,145.1488313090733,851968,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1008.15642786026
nan,nan,854016,0.05014227437786758,0.16274413466453552,0.16977539658546448,0.166259765625,17.040506333112717,0.47779190610162914,417,4.426229508196723e-05,1000.0,469.0780450016441,3,-0.07380683072115062,35.29043267071247,1009.3549077510834
nan,nan,856064,0.06531115980033064,0.19931641221046448,0.21171875298023224,0.205517578125,17.003357028961183,0.5074539303779602,418,4.364754098360654e-05,1000.0,491.3852549150018,2,-0.09083039618562908,38.81259606480599,1010.5480790138245
nan,nan,858112,0.059375501942122356,0.16777344048023224,0.22041015326976776,0.194091796875,17.161706101894378,0.4873556054662913,419,4.30327868852459e-05,1000.0,340.67375453724014,2,-0.07323900108021916,29.445223534107207,1011.7775888442993
nan,nan,860160,0.05144592378055677,0.16464844346046448,0.18012695014476776,0.1723876953125,17.14106183052063,0.48433619481511414,420,4.2418032786885246e-05,1000.0,415.0974502647298,2,-0.07301402396697085,27.076844477653502,1012.9787378311157
547.1416563855889,56.594288865055134,860160,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1014.7653658390045
nan,nan,862208,0.054666035326954444,0.15966796875,0.19809570908546448,0.1788818359375,17.150492560863494,0.49606889523565767,421,4.18032786885246e-05,1000.0,557.7815518909807,2,-0.06652984242537059,27.8103184401989,1015.9671940803528
nan,nan,864256,0.05648357692552963,0.17890624701976776,0.20371094346046448,0.19130859375,17.098984789848327,0.5023788520134985,422,4.118852459016392e-05,1000.0,358.2617970156839,2,-0.0874798304590513,18.472941115498543,1017.1699199676514
nan,nan,866304,0.04751164878543932,0.14213867485523224,0.173095703125,0.1576171875,17.131389635801316,0.4984844943974167,423,4.057377049180327e-05,1000.0,484.1147315921055,2,-0.06052038856723811,28.124682992696762,1018.3642618656158
nan,nan,868352,0.049735755476285705,0.15532226860523224,0.16962890326976776,0.1624755859375,17.126254242658614,0.4803989867679775,424,3.995901639344262e-05,1000.0,330.8907489567806,2,-0.07769518996647093,40.582227966189386,1019.5597608089447
nan,nan,870400,0.04864095958037069,0.14179687201976776,0.17583008110523224,0.1588134765625,17.14011145234108,0.4620091420132667,425,3.934426229508198e-05,1000.0,304.9817564141077,2,-0.04376313838874921,42.95558862686157,1020.7606499195099
467.5793015795781,110.76504999633619,870400,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1022.5606498718262
nan,nan,872448,0.04344727005372988,0.14023438096046448,0.16220703721046448,0.151220703125,17.16537606716156,0.49364658929407595,426,3.872950819672129e-05,1000.0,397.89016255624983,2,-0.07848440564994234,46.256045413017276,1023.7620468139648
nan,nan,874496,0.046232949003751855,0.13540038466453552,0.17597655951976776,0.1556884765625,17.072093909978868,0.5111477707978338,427,3.811475409836065e-05,1000.0,434.74964879613003,2,-0.07234256048541284,29.596595349907876,1024.9644839763641
nan,nan,876544,0.052280497290485076,0.15380859375,0.19062499701976776,0.172216796875,17.071655797958375,0.49580809217877686,428,3.75e-05,1000.0,589.8824447160861,2,-0.10693975898902863,37.12222768068314,1026.1523377895355
nan,nan,878592,0.047112950176233424,0.14438477158546448,0.17607422173023224,0.1602294921875,17.146114760637282,0.4874725633300841,429,3.6885245901639346e-05,1000.0,387.8398936698675,2,-0.0860034192490275,21.24523099064827,1027.35258603096
nan,nan,880640,0.03984186059678905,0.11171875149011612,0.15175780653953552,0.13173828125,17.077095878124236,0.48607912501320244,430,3.62704918032787e-05,1000.0,592.522660588291,2,-0.10286976127827074,29.961535334587097,1028.5572547912598
556.0844760920068,103.2760303582396,880640,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1030.3252747058868
nan,nan,882688,0.04581560210499447,0.13774414360523224,0.16025391221046448,0.1489990234375,17.02530046701431,0.5128363840281963,431,3.5655737704918016e-05,1000.0,356.2210784633629,2,-0.02246101656346582,36.71471233963966,1031.512570142746
nan,nan,884736,0.04705945716996211,0.143798828125,0.17324218153953552,0.1585205078125,17.15124515891075,0.4993209996726364,432,3.504098360655737e-05,1000.0,630.9726810382299,2,-0.07933050387364346,32.85955100953579,1032.6979258060455
nan,nan,886784,0.04602111827407498,0.152587890625,0.15346679091453552,0.15302734375,17.136646771430968,0.4691552552394569,433,3.442622950819672e-05,1000.0,463.9806974387967,2,-0.03946137151797302,35.35015746951103,1033.902673959732
nan,nan,888832,0.04181758162158076,0.1279296875,0.14985351264476776,0.1388916015625,16.996571671962737,0.4930653517134488,434,3.3811475409836076e-05,1000.0,446.8977505759534,2,-0.06368716308861622,31.369320529699326,1035.1058979034424
nan,nan,890880,0.04230386018025456,0.13540038466453552,0.14404296875,0.1397216796875,17.04171929359436,0.5155557879712432,435,3.319672131147539e-05,1000.0,533.3912679916932,2,-0.1081031741858169,33.820891520380975,1036.3103218078613
584.8174370149462,61.30723441200964,890880,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1038.0527501106262
nan,nan,892928,0.04296627082949271,0.12080077826976776,0.16596679389476776,0.1433837890625,17.06471830010414,0.48847046568989755,436,3.258196721311475e-05,1000.0,538.5942236113757,2,-0.08604215493251104,29.289751636981965,1039.241282939911
nan,nan,894976,0.03981183740979759,0.13295897841453552,0.13457031548023224,0.1337646484375,17.134947896003723,0.49036250901408496,437,3.1967213114754096e-05,1000.0,421.77883292961195,2,-0.09036620720144128,38.96721154153347,1040.4271306991577
