eval/mean_return,eval/std_return,step,train/approx_kl,train/clip_frac_step_0,train/clip_frac_step_1,train/clip_frac_step_2,train/clip_frac_step_3,train/clip_fraction,train/delta_magnitude,train/delta_ratio,train/effective_delta_reg,train/entropy,train/iteration,train/lr,train/mean_episode_length,train/mean_reward,train/num_episodes,train/policy_loss,train/value_loss,wall_time
nan,nan,108544,14.169280442688613,0.12812499701976776,0.9955078363418579,0.996874988079071,0.996874988079071,0.779345703125,30.178574132919312,405.1151475906372,0.01,21814.166473329067,53,0.0002680327868852459,1000.0,-600.1104149845694,2,-11.733982092142105,12.207696627406403,168.55037999153137
nan,nan,110592,14.171268147264346,0.10419921576976776,0.995410144329071,0.9966796636581421,0.996874988079071,0.773291015625,29.694592934846877,398.2163902759552,0.01,42818.63609347343,54,0.00026741803278688525,1000.0,-600.1631938870169,2,-11.28928884267807,12.232474803831428,170.9554078578949
-596.9780309746051,0.5474407741851236,110592,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,174.81431198120117
nan,nan,112640,14.156082949138362,0.15644530951976776,0.99462890625,0.996826171875,0.996874988079071,0.78619384765625,29.724024176597595,355.5121279716492,0.01,30489.73457219601,55,0.0002668032786885246,1000.0,-553.1279873171079,2,-11.5979507625103,11.97254980634898,177.21810698509216
nan,nan,114688,14.114542245962365,0.12900391221046448,0.993945300579071,0.996826171875,0.996874988079071,0.77916259765625,29.949875122308733,404.91024961471555,0.01,81686.0300000906,56,0.0002661885245901639,1000.0,-575.0925684846078,2,-11.097209246456623,11.94300368623808,179.72109699249268
nan,nan,116736,14.160870614925079,0.13134765625,0.9947754144668579,0.99658203125,0.996874988079071,0.77989501953125,29.857986801862715,394.2144062995911,0.01,49554.4322040081,57,0.00026557377049180324,1000.0,-599.6959861703945,2,-11.484002348780631,11.998046342469753,182.18790411949158
nan,nan,118784,14.134367638959521,0.12900391221046448,0.99365234375,0.9964355230331421,0.996874988079071,0.77899169921875,29.90094766020775,405.11808519363404,0.01,51693.047021436694,58,0.0002649590163934426,1000.0,-600.4126117521861,2,-11.398889423906803,12.087338779028505,184.63285899162292
nan,nan,120832,14.145931780429965,0.14614257216453552,0.995361328125,0.996874988079071,0.996874988079071,0.7838134765625,29.874713897705078,387.6695508956909,0.01,42497.491165542604,59,0.00026434426229508194,1000.0,-595.060846439506,2,-11.36056542545557,12.20513005470857,187.02387499809265
-600.2753694163702,0.6643882432815611,120832,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,190.84042119979858
nan,nan,122880,14.046227351042763,0.11381836235523224,0.9908691644668579,0.996826171875,0.996874988079071,0.77459716796875,29.99385735988617,405.4967217922211,0.01,70378.25549917221,60,0.0002637295081967213,1000.0,-599.6462740045179,2,-11.43966497182846,12.152493954170495,193.30060386657715
nan,nan,124928,14.137917447423387,0.14443358778953552,0.993603527545929,0.9966796636581421,0.996874988079071,0.78289794921875,29.81649084687233,391.6174706459045,0.01,48813.628273820876,61,0.00026311475409836063,1000.0,-594.4936454120873,2,-11.072704756259919,12.200967142172157,195.78579902648926
nan,nan,126976,14.123995787370223,0.09990234673023224,0.993115246295929,0.9967285394668579,0.996874988079071,0.7716552734375,29.573450136184693,396.08111062049863,0.01,51630.922115921974,62,0.0002625,1000.0,-600.227110728922,2,-11.284092277288437,12.23232861282304,198.23993301391602
nan,nan,129024,14.147807205175194,0.14106445014476776,0.9942382574081421,0.996777355670929,0.996874988079071,0.78223876953125,29.9828421831131,345.7190863609314,0.01,64702.93967349529,63,0.00026188524590163933,1000.0,-599.452442708136,3,-11.221077574789524,17.81561817759648,200.6704819202423
nan,nan,131072,14.173186967563378,0.10380859673023224,0.995800793170929,0.996874988079071,0.996874988079071,0.77333984375,29.924291104078293,397.51743545532224,0.01,175098.91038849353,64,0.0002612704918032787,1000.0,-600.9002355289731,2,-11.684656584262848,12.071059788856655,202.96046113967896
-599.8169816436564,0.5832843075556582,131072,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,206.82618188858032
nan,nan,133120,14.162785548967804,0.100830078125,0.9944823980331421,0.996777355670929,0.996874988079071,0.7722412109375,30.167207503318785,407.65006790161135,0.01,237613.35141785146,65,0.000260655737704918,1000.0,-600.0704980341444,2,-11.758076968789101,12.128538752440363,209.29682993888855
nan,nan,135168,14.182990996447188,0.11000976711511612,0.9954589605331421,0.996874988079071,0.996874988079071,0.7748046875,30.045928806066513,400.90648040771487,0.01,529303.3314224004,66,0.0002600409836065573,1000.0,-600.2594859298928,2,-11.515268510580063,12.152472825907171,211.7801411151886
nan,nan,137216,14.078241459529817,0.10322265326976776,0.9913085699081421,0.996826171875,0.996874988079071,0.77205810546875,30.034263062477113,401.86201348304746,0.01,144331.88390979767,67,0.00025942622950819673,1000.0,-600.261830917669,2,-11.629507550597191,12.176519153732807,214.2298460006714
nan,nan,139264,14.15944740255145,0.11655273288488388,0.995312511920929,0.996874988079071,0.996874988079071,0.77640380859375,30.192534083127974,404.2543620586395,0.01,101746.76580028534,68,0.000258811475409836,1000.0,-600.0035860362296,2,-11.6675178617239,12.101116108428688,216.62776923179626
nan,nan,141312,14.09050602651987,0.11684570461511612,0.992138683795929,0.996777355670929,0.996874988079071,0.7756591796875,30.11115961074829,404.5009623527527,0.01,72016.58718230724,69,0.00025819672131147537,1000.0,-600.1661001870309,2,-11.675852401554584,12.167719538882375,219.0296220779419
-600.3022906725555,0.5550960463027301,141312,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,223.03071308135986
nan,nan,143360,13.99949597760642,0.117431640625,0.9856933355331421,0.996386706829071,0.996874988079071,0.7740966796875,30.080826020240785,409.54326100349425,0.01,54126.577017724514,70,0.0002575819672131147,1000.0,-600.3003927353428,2,-11.433559058606624,12.20831737779081,225.57558393478394
nan,nan,145408,14.129747158692771,0.09804687649011612,0.993603527545929,0.99658203125,0.996874988079071,0.77127685546875,30.478140300512315,412.5903823852539,0.01,85601.19448496103,71,0.00025696721311475407,1000.0,-599.9913232869684,2,-12.174555051326752,12.244944672193379,228.14487504959106
nan,nan,147456,14.165328410582152,0.12211914360523224,0.994873046875,0.996777355670929,0.996874988079071,0.7776611328125,30.68541118502617,409.6175196170807,0.01,105402.33225941658,72,0.0002563524590163934,1000.0,-600.0642759484958,2,-12.009592136740684,12.205561449937523,230.59202194213867
nan,nan,149504,14.16757998927351,0.10415039211511612,0.9957031011581421,0.996826171875,0.996874988079071,0.773388671875,30.43735753297806,405.6597595691681,0.01,113409.78833383322,73,0.00025573770491803277,1000.0,-600.4739592741205,2,-11.986099502444267,12.221343005634845,233.10014009475708
