eval/mean_return,eval/std_return,step,train/approx_kl,train/clip_frac_step_0,train/clip_frac_step_1,train/clip_frac_step_2,train/clip_frac_step_3,train/clip_fraction,train/delta_magnitude,train/delta_ratio,train/entropy,train/iteration,train/lr,train/mean_episode_length,train/mean_reward,train/num_episodes,train/policy_loss,train/value_loss,wall_time
nan,nan,739328,0.189941588480724,0.014404296875,0.02192382887005806,0.14082030951976776,0.37846678495407104,0.13890380859375,12.42462854385376,166.94988306760789,34.32889941930771,361,7.868852459016391e-05,1000.0,-594.0192679400561,2,1.971933786198497,12.274358036182822,1068.269299030304
nan,nan,741376,9.986740498492145,0.0947265625,0.08437500149011612,0.21108397841453552,0.7581542730331421,0.2870849609375,14.852677814662457,195.5109867334366,55.86299859285354,362,7.807377049180326e-05,1000.0,-601.7223324689196,2,-5.869527326058597,12.299690198153257,1070.4762868881226
-597.27477802798,3.2806523097346028,741376,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1074.2861487865448
nan,nan,743424,10.22356246636482,0.05400390550494194,0.07197265326976776,0.15156249701976776,0.749707043170929,0.2568115234375,25.870244401693345,341.6344745159149,61.218096709251405,363,7.745901639344263e-05,1000.0,-591.5833988516707,2,-0.6708972051739692,12.310192912165075,1076.5621678829193
nan,nan,745472,8.472453120871796,0.04233398288488388,0.05166015774011612,0.15932616591453552,0.749218761920929,0.250634765625,26.091784864664078,349.58357400894164,56.36391464471817,364,7.684426229508197e-05,1000.0,-600.8129104815422,2,0.2724322497844696,12.316432664636523,1078.8577198982239
nan,nan,747520,0.19525563448842148,0.0062011717818677425,0.014599609188735485,0.12041015923023224,0.38408201932907104,0.1313232421875,23.74935935139656,312.2945940256119,34.32127567529678,365,7.62295081967213e-05,1000.0,-597.0490899376439,2,8.304956325143575,12.282507776282728,1081.104157924652
nan,nan,749568,0.21358440648182295,0.00795898400247097,0.01621093787252903,0.17963866889476776,0.36821287870407104,0.14300537109375,13.382773739099502,177.89472703933717,34.24584727287292,366,7.561475409836064e-05,1000.0,-592.049451598305,2,2.1839586114510894,12.284824927058072,1083.1807498931885
nan,nan,751616,11.478511154049192,0.05400390550494194,0.11245117336511612,0.24936524033546448,0.8307129144668579,0.31163330078125,15.899524119496345,214.70955991744995,55.96983824968338,367,7.5e-05,1000.0,-598.8349639797,2,-6.046182057261467,12.307799004018307,1085.3411629199982
-598.1127529826923,3.8760095056936597,751616,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1089.2114219665527
nan,nan,753664,0.3939113234227989,0.004833984188735485,0.02534179762005806,0.11445312201976776,0.4728027284145355,0.15435791015625,24.02475550174713,324.4537614583969,34.537833380699155,368,7.438524590163934e-05,1000.0,-603.0707246976931,2,8.710701780766248,12.351731420680881,1091.5298428535461
nan,nan,755712,9.600376716195024,0.09516601264476776,0.10683593899011612,0.21518555283546448,0.8349609375,0.313037109375,20.934986394643783,280.8308163166046,53.82205246686935,369,7.377049180327869e-05,1000.0,-599.5591607798162,2,-4.38772242590785,12.317120250407607,1093.8522019386292
nan,nan,757760,1.474507787398761,0.00961914099752903,0.01689453050494194,0.11870117485523224,0.46240234375,0.151904296875,24.240551549196244,321.51377882957456,36.36034971475601,370,7.315573770491801e-05,1000.0,-598.8923846235127,2,7.984037168323994,12.327329320646822,1096.1543350219727
nan,nan,759808,0.4585987058642786,0.008056640625,0.01801757887005806,0.14653320610523224,0.414794921875,0.1468505859375,18.58855827152729,245.38185200691223,34.67635952234268,371,7.254098360655736e-05,1000.0,-593.7370857247765,2,6.446473439782858,12.298237650468945,1098.2307777404785
nan,nan,761856,7.745929756000987,0.062744140625,0.08896484225988388,0.20473632216453552,0.6812988519668579,0.25943603515625,16.214203667640685,215.02992384433747,58.14579495191574,372,7.192622950819672e-05,1000.0,-600.2196258148506,2,-2.7123657073825598,12.30638537099585,1100.3517780303955
-596.2721504085672,3.808673136637174,761856,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1104.1818897724152
nan,nan,763904,11.724569601551048,0.08369140326976776,0.10122070461511612,0.18754883110523224,0.855419933795929,0.30697021484375,26.551877915859222,352.2532054901123,66.75709031820297,373,7.131147540983607e-05,1000.0,-596.1501538998089,2,-4.48818129748106,12.296367197111248,1106.543672800064
nan,nan,765952,0.2509617696458008,0.006591796875,0.009960937313735485,0.11879882961511612,0.38227540254592896,0.12940673828125,26.095284181833268,350.47266898155215,34.46581118106842,374,7.06967213114754e-05,1000.0,-599.7859303295071,2,10.735973293334245,12.293601624295116,1108.929430961609
nan,nan,768000,3.1537796545424497,0.03041992150247097,0.03818359225988388,0.13081054389476776,0.564404308795929,0.19095458984375,18.095415219664574,197.8897025346756,41.672770488262174,375,7.008196721311474e-05,1000.0,-597.933846627989,3,3.6187801137566566,18.192347530648114,1111.1427788734436
nan,nan,770048,0.28285229805042034,0.013671875,0.01728515699505806,0.12558594346046448,0.4183105528354645,0.14371337890625,18.691704672574996,240.6676018714905,34.37609348297119,376,6.946721311475409e-05,1000.0,-595.077149838909,2,5.260227635875344,12.180434504989535,1113.196367740631
-597.749043194727,4.1218935669611465,770048,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1117.0008289813995
nan,nan,772096,3.0847748333500933,0.02138671837747097,0.05600585788488388,0.18598632514476776,0.5416504144668579,0.20125732421875,13.401918649673462,179.060983979702,40.61778510808945,377,6.885245901639344e-05,1000.0,-597.739212015118,2,0.6053392965346575,12.197527452837676,1119.3505339622498
nan,nan,774144,2.3958069908083415,0.01455078087747097,0.03745117038488388,0.14223632216453552,0.5110839605331421,0.17633056640625,18.331961092352866,242.8163259267807,40.280213141441344,378,6.823770491803276e-05,1000.0,-595.1650520493299,2,3.616984850913286,12.2553999774158,1121.8226759433746
nan,nan,776192,5.9220897488004995,0.02607421949505806,0.04970703274011612,0.12187500298023224,0.5811523199081421,0.1947021484375,18.95893996655941,255.19789373874664,51.830293118953705,379,6.762295081967211e-05,1000.0,-596.9976235680792,2,0.5153880104422569,12.283234970178455,1124.1771438121796
nan,nan,778240,4.682897301530465,0.02133789099752903,0.04541015625,0.16938476264476776,0.582958996295929,0.20477294921875,23.093330305814742,311.9742481470108,45.09108587503433,380,6.700819672131147e-05,1000.0,-596.6517230879524,2,3.2089339673519133,12.268214299343526,1126.3300318717957
nan,nan,780288,4.031814081317862,0.01333007775247097,0.038330078125,0.13569335639476776,0.537646472454071,0.18125,23.21114821434021,304.72132604122163,46.300810194015504,381,6.639344262295082e-05,1000.0,-595.9756903281536,2,3.63427646830678,12.250957668293267,1128.4101068973541
-595.3690787689459,4.225784847154549,780288,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1132.1590898036957
nan,nan,782336,14.329209972490208,0.07451172173023224,0.10371093451976776,0.14985351264476776,0.891650378704071,0.304931640625,27.87638310790062,379.40650210380556,69.08568143844604,382,6.577868852459017e-05,1000.0,-595.2582852869164,2,-8.351687552034855,12.275461994856595,1134.4691851139069
nan,nan,784384,15.605228149497998,0.02158203162252903,0.05927734449505806,0.12905272841453552,0.904003918170929,0.27847900390625,30.24759417772293,407.11849517822264,93.77701650857925,383,6.51639344262295e-05,1000.0,-601.5049475049898,2,-7.343385195732116,12.289183537475765,1136.7560620307922
nan,nan,786432,7.162101146829082,0.02626953087747097,0.04008788987994194,0.09287109225988388,0.6845703125,0.21094970703125,28.43923105597496,381.36176190376284,56.48524767160416,384,6.454918032786884e-05,1000.0,-594.5036262411406,2,5.0503949001431465,12.289011490624398,1139.0581200122833
nan,nan,788480,16.154403415168055,0.02363281324505806,0.06660155951976776,0.13027343153953552,0.935742199420929,0.2890625,29.688113790750503,396.42624936103823,88.4246980547905,385,6.393442622950819e-05,1000.0,-598.0570945385384,2,-8.718408788740636,12.287714785058052,1141.2255668640137
nan,nan,790528,0.35821959731401876,0.0050292969681322575,0.00820312462747097,0.043212890625,0.4898925721645355,0.13658447265625,25.990849351882936,352.55711138248444,34.377788233757016,386,6.331967213114755e-05,1000.0,-597.3344601983479,2,13.89950971081853,12.276801533717663,1143.3405067920685
-595.2300392038596,3.935718369474799,790528,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1147.0867109298706
nan,nan,792576,10.7792426692351,0.02163085900247097,0.03803711012005806,0.10107421875,0.7586914300918579,0.2298583984375,22.405352729558945,299.44559919834137,77.1890254497528,387,6.270491803278686e-05,1000.0,-602.2923189594346,2,-4.309460593760013,12.274812783952802,1149.349366903305
nan,nan,794624,12.763524920493364,0.02802734449505806,0.05556640774011612,0.10043945163488388,0.836962878704071,0.2552490234375,29.18829447031021,393.0735837459564,78.53996828794479,388,6.209016393442621e-05,1000.0,-597.5713890216017,2,-2.434986691176891,12.300694531574845,1151.622057914734
nan,nan,796672,13.664149810306844,0.01406249962747097,0.08076171576976776,0.12124023586511612,0.8666015863418579,0.27066650390625,29.907224947214125,398.85766100883484,75.90334448814392,389,6.147540983606557e-05,1000.0,-601.2632279596039,2,-6.002408646047115,12.28640965986997,1153.9009628295898
nan,nan,798720,16.181294893068845,0.02617187425494194,0.110595703125,0.14833983778953552,0.9486328363418579,0.30843505859375,30.33116356730461,408.515594291687,71.17851818799973,390,6.086065573770492e-05,1000.0,-600.3929256588539,2,-9.669719623029232,12.300704235117882,1156.0204601287842
nan,nan,800768,17.54029981025669,0.02509765699505806,0.1015625,0.13198241591453552,0.97509765625,0.30843505859375,30.46016949415207,405.89386854171755,84.754157102108,391,6.024590163934424e-05,1000.0,-596.7722076476164,2,-11.885725224018097,12.312398682534695,1158.0669798851013
-594.9871985471607,4.058729438753429,800768,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1161.8577289581299
nan,nan,802816,16.217427510840935,0.036376953125,0.10009765625,0.13837890326976776,0.935498058795929,0.302587890625,30.194391113519668,398.35995092391965,89.1094032883644,392,5.963114754098359e-05,1000.0,-595.937544969887,2,-8.644210198521614,12.314215796254576,1164.175134897232
nan,nan,804864,10.909222444097395,0.01625976525247097,0.04707031324505806,0.0869140625,0.772216796875,0.230615234375,28.516852605342866,381.4811019897461,60.40491508245468,393,5.901639344262294e-05,1000.0,-594.3981142263908,2,-1.1459656581282616,12.319092686194926,1166.502347946167
nan,nan,806912,16.96213493963587,0.02841796912252903,0.08183594048023224,0.12363281100988388,0.96337890625,0.29931640625,30.40463114976883,401.5459986686707,91.84089349508285,394,5.84016393442623e-05,1000.0,-599.8343008941374,2,-10.210260140895844,12.362728727795183,1168.8508439064026
nan,nan,808960,17.56896298934589,0.02719726599752903,0.10566405951976776,0.15263672173023224,0.9878906011581421,0.31834716796875,30.483780777454378,407.43109741210935,77.25872657299041,395,5.778688524590165e-05,1000.0,-594.6956076695132,2,-11.86763293147087,12.346071973629297,1171.0780990123749
nan,nan,811008,8.823899150683427,0.007617187686264515,0.05234374850988388,0.07915039360523224,0.775341808795929,0.22861328125,26.518243110179903,292.2559222459793,54.291481614112854,396,5.717213114754097e-05,1000.0,-598.4604623427598,3,1.4168004348874093,18.274887168128043,1173.1844508647919
-599.0906708280488,4.014834211309988,811008,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1176.9696860313416
nan,nan,813056,15.351427992523531,0.01601562462747097,0.0869140625,0.11777343600988388,0.924511730670929,0.2863037109375,29.72647570371628,397.22512845993043,76.95468701124192,397,5.655737704918032e-05,1000.0,-594.9823957805172,2,-7.7791985243558885,12.18273784732446,1179.2869069576263
nan,nan,815104,15.206967588569388,0.01875000074505806,0.09482421725988388,0.13144531846046448,0.884472668170929,0.282373046875,30.075474518537522,404.74740133285525,96.52751517295837,398,5.594262295081967e-05,1000.0,-597.1627870314361,2,-7.548273727297783,12.221633170265704,1181.5973119735718
nan,nan,817152,17.23056232702511,0.03159179538488388,0.14863280951976776,0.15971679985523224,0.968505859375,0.32711181640625,30.638030469417572,400.37029967308047,77.40456244945526,399,5.532786885245902e-05,1000.0,-596.2766066877584,2,-11.667518778145313,12.243850161507726,1183.850882768631
nan,nan,819200,14.423075184423942,0.02275390550494194,0.08491210639476776,0.120849609375,0.889453113079071,0.2794921875,29.676511424779893,398.4215393066406,86.06642392873763,400,5.4713114754098344e-05,1000.0,-594.2379751281012,2,-4.5255560323596,12.252199344150721,1186.0124468803406
nan,nan,821248,17.700106824794783,0.02358398400247097,0.14755859971046448,0.17192383110523224,0.969433605670929,0.328125,30.633245766162872,414.2058482646942,103.8644546866417,401,5.409836065573769e-05,1000.0,-594.3374842260187,2,-10.864523209631443,12.261435844749212,1188.1537637710571
-599.4023575712185,3.036847743860481,821248,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1191.9149780273438
nan,nan,823296,17.81744283088192,0.03740234300494194,0.11171875149011612,0.14594726264476776,0.972412109375,0.3168701171875,30.65080857872963,404.8773973941803,98.77318099737167,402,5.348360655737705e-05,1000.0,-596.8590651222888,2,-11.794821846485139,12.248606024682521,1194.1471009254456
nan,nan,825344,17.826794619378052,0.01689453050494194,0.12529297173023224,0.15361328423023224,0.9691406488418579,0.3162353515625,30.64323601126671,410.7213194847107,104.69437968730927,403,5.28688524590164e-05,1000.0,-598.5012134242165,2,-11.678700849413872,12.26711044004187,1196.3637990951538
nan,nan,827392,16.27231259327964,0.02070312574505806,0.12075195461511612,0.13872070610523224,0.943310558795929,0.30587158203125,30.08953772187233,401.8463568687439,88.06485884189605,404,5.225409836065575e-05,1000.0,-597.3523911004428,2,-9.002342523634434,12.28854517331347,1198.5581908226013
nan,nan,829440,17.527543157356558,0.02275390550494194,0.15830078721046448,0.18974609673023224,0.9764648675918579,0.33681640625,30.534591680765153,403.48260750770567,82.7316947221756,405,5.163934426229507e-05,1000.0,-596.6447039301083,2,-10.982126823067665,12.295102677866817,1200.6868028640747
nan,nan,831488,17.71731008453644,0.03061523474752903,0.14541015028953552,0.15043945610523224,0.984667956829071,0.327783203125,30.398298859596252,413.18121581077577,78.15491839647294,406,5.102459016393442e-05,1000.0,-598.6631315220226,2,-12.050255805253983,12.306366190873087,1202.8586120605469
-597.873114951113,4.327111382654676,831488,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1206.656499862671
nan,nan,833536,17.400212613790064,0.01333007775247097,0.13261719048023224,0.15009765326976776,0.978515625,0.31864013671875,30.31481607556343,403.99888615608216,78.9716235756874,407,5.040983606557377e-05,1000.0,-598.1929286826794,2,-10.630458003282547,12.30088218068704,1208.860827922821
nan,nan,835584,15.724450355698355,0.010009765625,0.142822265625,0.16132812201976776,0.931201159954071,0.31134033203125,29.990765470266343,391.07015390396117,72.38979871273041,408,4.979508196721312e-05,1000.0,-596.2156634282012,2,-8.627839960157871,12.306599697750062,1211.1124680042267
nan,nan,837632,17.183068065554835,0.01406249962747097,0.132568359375,0.15078124403953552,0.954150378704071,0.312890625,29.998796463012695,403.67295837402344,92.35581884384155,409,4.918032786885244e-05,1000.0,-592.6083212332287,2,-10.020125603675842,12.301349820476025,1213.3598668575287
nan,nan,839680,16.94255017157702,0.01596679724752903,0.130615234375,0.13203124701976776,0.9608398675918579,0.30986328125,30.14632159471512,406.6684711456299,72.55138342380523,410,4.856557377049179e-05,1000.0,-598.6088453580248,2,-10.700168326497078,12.300903398357331,1215.6041429042816
nan,nan,841728,17.027731227321784,0.01059570349752903,0.13466796278953552,0.15009765326976776,0.9607909917831421,0.3140380859375,30.253976088762283,400.876914024353,73.64390895366668,411,4.795081967213115e-05,1000.0,-600.0959032920653,2,-11.046954979002475,12.291220601927488,1217.8862841129303
-600.1425021358652,3.39314343616323,841728,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1221.6223590373993
nan,nan,843776,17.910533931024837,0.01679687574505806,0.17563477158546448,0.19423827528953552,0.9820312261581421,0.34217529296875,30.516665410995483,412.7544647932053,85.61301664113998,412,4.7336065573770496e-05,1000.0,-599.0158292213436,2,-11.019610714912414,12.311757270246744,1223.915293931961
nan,nan,845824,15.919529398326995,0.006591796875,0.13579101860523224,0.15292969346046448,0.9297851324081421,0.3062744140625,29.626509410142898,395.59714741706847,87.83551450967789,413,4.672131147540982e-05,1000.0,-601.9050635632366,2,-8.01191153973341,12.297620884422212,1226.2295649051666
nan,nan,847872,17.671418201044435,0.01015624962747097,0.15297850966453552,0.14555664360523224,0.9769042730331421,0.32139892578125,30.131497943401335,403.78127698898317,76.00105884075165,414,4.610655737704917e-05,1000.0,-601.6787351002861,2,-11.519783163070679,12.31357108419761,1228.4512059688568
nan,nan,849920,16.62095920063148,0.015087890438735485,0.13071289658546448,0.14248046278953552,0.958544909954071,0.31170654296875,30.239921867847443,403.1642469882965,70.6405100941658,415,4.549180327868852e-05,1000.0,-599.4161002026065,2,-9.841946551203728,12.330205200705677,1230.6481728553772
nan,nan,851968,17.050498920702374,0.01513671875,0.13032226264476776,0.17275390028953552,0.958544909954071,0.319189453125,30.025647044181824,403.2637819766998,83.85760097503662,416,4.487704918032787e-05,1000.0,-597.0118993544002,2,-10.278404435515403,12.340988452453166,1232.9940519332886
-596.924624692265,3.6652227887734554,851968,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1236.7371408939362
nan,nan,854016,17.20898760033888,0.01181640662252903,0.16596679389476776,0.17529296875,0.951464831829071,0.32613525390625,30.24523808956146,333.75725450515745,83.48756929636002,417,4.426229508196723e-05,1000.0,-598.4472795813208,3,-10.72499671280384,18.17025148216635,1239.0140390396118
nan,nan,856064,17.94118836533744,0.02973632887005806,0.14414063096046448,0.14936523139476776,0.9840332269668579,0.32681884765625,30.223637521266937,408.5356242656708,77.14515933990478,418,4.364754098360654e-05,1000.0,-601.2757605024351,2,-10.734271749854088,12.18133331965655,1241.223648071289
nan,nan,858112,17.180565692705567,0.01108398474752903,0.15292969346046448,0.15400390326976776,0.981249988079071,0.32481689453125,29.98675555586815,396.8974539756775,65.4797304034233,419,4.30327868852459e-05,1000.0,-601.6057479013327,2,-11.140645107626915,12.210334781464189,1243.3545908927917
nan,nan,860160,16.940579291564063,0.006591796875,0.17514649033546448,0.17714843153953552,0.9691406488418579,0.3320068359375,30.247908520698548,402.156812286377,66.6169659256935,420,4.2418032786885246e-05,1000.0,-592.5799580704785,2,-10.43442040681839,12.211306822206826,1245.6493048667908
-596.9356753474352,3.435973271526894,860160,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1249.4700899124146
nan,nan,862208,17.783350094780324,0.02080078050494194,0.17822265625,0.17768554389476776,0.981640636920929,0.33958740234375,30.465901440382005,406.4506693840027,82.2833066225052,421,4.18032786885246e-05,1000.0,-598.2184094711554,2,-11.679440352320672,12.231551613099873,1251.647605895996
nan,nan,864256,17.147383938502752,0.00917968712747097,0.176513671875,0.19765624403953552,0.96484375,0.33704833984375,30.09612292647362,405.13980264663695,73.017477953434,422,4.118852459016392e-05,1000.0,-596.2255754789795,2,-10.550195708870888,12.254530625697225,1253.9115698337555
nan,nan,866304,17.757322851521895,0.010449218563735485,0.17124024033546448,0.160400390625,0.9828125238418579,0.3312255859375,30.215435087680817,407.1568061351776,72.2751495718956,423,4.057377049180327e-05,1000.0,-599.199603143984,2,-12.076152344048023,12.267992368061096,1256.0625820159912
nan,nan,868352,17.117491002078168,0.01210937462747097,0.15517577528953552,0.16372069716453552,0.965283215045929,0.324072265625,30.299303221702576,408.609440612793,69.35304607152939,424,3.995901639344262e-05,1000.0,-597.4921616850546,2,-10.699555942416191,12.277269420120865,1258.20010972023
nan,nan,870400,15.894458801331348,0.012646484188735485,0.13720703125,0.14423827826976776,0.9308105707168579,0.3062255859375,29.689725291728973,396.0648383140564,68.7400556564331,425,3.934426229508198e-05,1000.0,-597.6188368367274,2,-8.834411638975144,12.28909495677799,1260.4886288642883
-597.7629505082659,2.9030924222508485,870400,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1264.296199798584
nan,nan,872448,15.264030138211092,0.014208984561264515,0.13486328721046448,0.13852539658546448,0.944873034954071,0.30811767578125,29.537224715948106,399.4431315898895,59.88180171251297,426,3.872950819672129e-05,1000.0,-597.6752477628804,2,-8.56974075436592,12.296507615875452,1266.4939868450165
nan,nan,874496,17.26672804170521,0.01650390587747097,0.15903320908546448,0.16494140028953552,0.9676758050918579,0.32703857421875,30.191571670770646,398.09902491569517,71.95751292705536,427,3.811475409836065e-05,1000.0,-595.0622130376662,2,-11.143704292178153,12.308400191180407,1268.6827938556671
nan,nan,876544,14.25558039128955,0.011962890625,0.13124999403953552,0.12299804389476776,0.890820324420929,0.2892578125,28.663253200054168,386.22031393051145,60.74234850406647,428,3.75e-05,1000.0,-599.3503773889736,2,-5.999482837319374,12.302973664924503,1270.8432137966156
nan,nan,878592,14.050882068817737,0.010546875186264515,0.11884765326976776,0.12890625,0.876220703125,0.28363037109375,28.532971972227095,378.4691388607025,59.914966225624084,429,3.6885245901639346e-05,1000.0,-599.4875723649582,2,-6.782963976264,12.310204431880265,1273.0139288902283
nan,nan,880640,16.728575976341382,0.02460937574505806,0.161865234375,0.16616210341453552,0.972119152545929,0.33118896484375,30.30611581802368,408.8711504936218,61.47361263036728,430,3.62704918032787e-05,1000.0,-592.8908241635144,2,-10.46580487191677,12.301776301953941,1275.3190338611603
-598.6284100180721,3.979691205340185,880640,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1279.1249108314514
nan,nan,882688,17.979368748574053,0.010449218563735485,0.16166992485523224,0.17705078423023224,0.9903808832168579,0.3348876953125,30.28675670027733,410.7134272098541,67.67194144725799,431,3.5655737704918016e-05,1000.0,-597.5057506966765,2,-12.47717065513134,12.308964055776595,1281.3727519512177
nan,nan,884736,16.930015740491218,0.008105468936264515,0.15810546278953552,0.14643554389476776,0.9521484375,0.31619873046875,30.263601994514467,405.1687288761139,66.07530370950698,432,3.504098360655737e-05,1000.0,-592.3167784913356,2,-11.024157778918743,12.316877350769937,1283.5888078212738
nan,nan,886784,15.623672497851658,0.0042968750931322575,0.13715820014476776,0.14028319716453552,0.9395996332168579,0.30533447265625,29.79550986289978,400.000953245163,58.932037842273715,433,3.442622950819672e-05,1000.0,-592.464830574621,2,-9.405764849483967,12.324511480424553,1285.8145208358765
nan,nan,888832,15.257850536098704,0.02065429650247097,0.15058593451976776,0.14545898139476776,0.9581543207168579,0.31871337890625,29.881857126951218,409.81804699897765,55.742536985874175,434,3.3811475409836076e-05,1000.0,-602.1591788568364,2,-8.672219733893872,12.321960315294564,1288.029742717743
nan,nan,890880,17.386375076815604,0.01137695275247097,0.18305663764476776,0.181640625,0.988085925579071,0.3410400390625,30.30387790799141,403.7996161937714,61.847265458106996,435,3.319672131147539e-05,1000.0,-602.135765489975,2,-12.725375780463219,12.344394003227354,1290.3673877716064
-596.5934513210179,3.6231973674273985,890880,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1294.233402967453
nan,nan,892928,16.634645285495207,0.01791992224752903,0.14374999701976776,0.14877930283546448,0.950732409954071,0.31529541015625,29.87231512069702,393.2877862930298,64.79383432865143,436,3.258196721311475e-05,1000.0,-597.3673179801458,2,-10.603618469834327,12.341872741281986,1296.505155801773
nan,nan,894976,14.38916363500466,0.00869140587747097,0.13310547173023224,0.1259765625,0.903613269329071,0.2928466796875,29.330889225006104,392.70330567359923,59.88030821084976,437,3.1967213114754096e-05,1000.0,-594.3664923225894,2,-6.3166533902287485,12.341865431889891,1298.8573970794678
nan,nan,897024,15.84792656477075,0.02836913987994194,0.16718749701976776,0.16293945908546448,0.940722644329071,0.3248046875,30.28117153644562,345.3619956970215,59.88627507686615,438,3.135245901639345e-05,1000.0,-602.0689581632936,3,-4.674519230425358,18.018514176271857,1301.0626819133759
nan,nan,899072,10.15254836025415,0.0049804686568677425,0.09589843451976776,0.10239257663488388,0.779589831829071,0.24571533203125,26.786398547887803,360.42159016132354,48.84571353197098,439,3.0737704918032767e-05,1000.0,-596.3179255891724,2,-2.7328542843461037,12.205451381206512,1303.25066280365
nan,nan,901120,14.997402799676639,0.01845703087747097,0.1357421875,0.14194336533546448,0.9114745855331421,0.301904296875,29.64158769249916,395.6854713916779,56.72287549972534,440,3.012295081967212e-05,1000.0,-602.8089815186307,2,-8.583586555719375,12.233935519680381,1305.526262998581
-597.298178010725,4.717710844957443,901120,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1309.3844678401947
nan,nan,903168,11.202438920986605,0.006152343936264515,0.10273437201976776,0.11098632961511612,0.8348633050918579,0.26368408203125,27.7525221824646,360.47280073165894,52.12854824066162,441,2.950819672131147e-05,1000.0,-596.218521421493,2,-2.1016634106636047,12.264296398032457,1311.5584609508514
nan,nan,905216,13.627341133143636,0.00913085974752903,0.10043945163488388,0.13994140923023224,0.8687499761581421,0.2795654296875,28.615691751241684,381.7226891517639,63.42197399139404,442,2.8893442622950823e-05,1000.0,-595.2364038518526,2,-5.122167919576168,12.24861480453983,1313.8323838710785
nan,nan,907264,6.980954039603239,0.0038085938431322575,0.06240234524011612,0.07363281399011612,0.710205078125,0.21251220703125,26.023071581125258,346.3052487373352,43.26268546581268,443,2.8278688524590176e-05,1000.0,-595.4303791104869,2,1.6634594663977622,12.257453858386725,1315.983412027359
nan,nan,909312,14.789962923378335,0.01083984412252903,0.14189453423023224,0.13505859673023224,0.925048828125,0.30321044921875,29.6939318716526,396.9244551181793,54.987376022338864,444,2.7663934426229494e-05,1000.0,-593.163950612174,2,-8.821310958266258,12.25764647917822,1318.1418778896332
nan,nan,911360,17.190900867059828,0.03242187574505806,0.16191406548023224,0.15854492783546448,0.976269543170929,0.33228759765625,30.145236754417418,395.70993237495424,64.08774018287659,445,2.7049180327868846e-05,1000.0,-595.4718076513523,2,-11.296000203490257,12.27372191986069,1320.3724389076233
-598.2596883006338,3.34746210734453,911360,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1324.2002980709076
nan,nan,913408,17.56960736675537,0.014843749813735485,0.14506836235523224,0.15688475966453552,0.9783691167831421,0.32379150390625,30.183449256420136,399.44835352897644,65.61706508398056,446,2.64344262295082e-05,1000.0,-594.6715572489386,2,-11.11446646153927,12.285354095604271,1326.4034230709076
nan,nan,915456,10.150702908297536,0.007373047061264515,0.09848632663488388,0.11030273139476776,0.763232409954071,0.2448486328125,27.414112150669098,362.27014384269717,49.45094819068909,447,2.581967213114755e-05,1000.0,-598.8797585025249,2,-2.816300328820944,12.296530210226774,1328.5996737480164
nan,nan,917504,10.523777650628471,0.0027343749534338713,0.07749023288488388,0.10053710639476776,0.75927734375,0.235009765625,27.459284090995787,367.20812740325925,51.51177443265915,448,2.520491803278687e-05,1000.0,-596.5445691290529,2,-1.7467971950769425,12.302021167241037,1330.7537007331848
nan,nan,919552,10.869399799630628,0.0016113281017169356,0.08427734673023224,0.10390625149011612,0.75927734375,0.23726806640625,27.81006603240967,374.57076840400697,51.09068872928619,449,2.459016393442622e-05,1000.0,-597.9167080719941,2,-3.3551077872514723,12.30460090013221,1332.9222729206085
nan,nan,921600,14.683457427524264,0.009326172061264515,0.12114258110523224,0.15244141221046448,0.9341796636581421,0.3042724609375,29.922674065828325,401.54772000312806,54.65094442367554,450,2.3975409836065574e-05,1000.0,-601.2436191438367,2,-8.505385166406631,12.303945077396929,1335.2148878574371
