eval/mean_return,eval/std_return,step,train/approx_kl,train/clip_frac_step_0,train/clip_frac_step_1,train/clip_frac_step_10,train/clip_frac_step_11,train/clip_frac_step_12,train/clip_frac_step_13,train/clip_frac_step_14,train/clip_frac_step_15,train/clip_frac_step_2,train/clip_frac_step_3,train/clip_frac_step_4,train/clip_frac_step_5,train/clip_frac_step_6,train/clip_frac_step_7,train/clip_frac_step_8,train/clip_frac_step_9,train/clip_fraction,train/entropy,train/iteration,train/lr,train/mean_episode_length,train/mean_reward,train/num_episodes,train/policy_loss,train/value_loss,wall_time
nan,nan,77824,18.827985778452966,0.994433581829071,0.994921863079071,0.9964355230331421,0.9964355230331421,0.9962402582168579,0.996337890625,0.996386706829071,0.9964843988418579,0.9947754144668579,0.995410144329071,0.9955078363418579,0.995410144329071,0.9959961175918579,0.9954589605331421,0.9955078363418579,0.9959961175918579,0.995733642578125,44277.917187023166,38,0.0002772540983606557,1000.0,-412.6971185648627,2,0.10755237982375547,2.0875915442360564,262.00561904907227
nan,nan,79872,17.882077553129783,0.968066394329071,0.96826171875,0.9705566167831421,0.9727538824081421,0.9718261957168579,0.973339855670929,0.973876953125,0.975048840045929,0.967236340045929,0.966796875,0.968798816204071,0.9695800542831421,0.9688476324081421,0.9684082269668579,0.969433605670929,0.970263659954071,0.9701934814453125,15747.699984264375,39,0.00027663934426229507,1000.0,-519.0433251840368,2,0.20867054997361265,11.879803286492825,266.97338795661926
nan,nan,81920,17.515387590140563,0.962939441204071,0.9612792730331421,0.97509765625,0.9759765863418579,0.977343738079071,0.976025402545929,0.97802734375,0.9781738519668579,0.961132824420929,0.966552734375,0.969042956829071,0.9710937738418579,0.9730468988418579,0.972607433795929,0.974560558795929,0.9740234613418579,0.9716827392578125,112954.37972402573,40,0.0002760245901639344,1000.0,-742.5348707698445,2,0.20873169086989946,19.9422606498003,271.75697207450867
-569.386851182121,26.08232161731781,81920,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,283.43228793144226
nan,nan,83968,17.762269032374025,0.970947265625,0.9737793207168579,0.977099597454071,0.9778808355331421,0.9776855707168579,0.977783203125,0.977832019329071,0.9776366949081421,0.975146472454071,0.9771972894668579,0.9783691167831421,0.9776366949081421,0.9776855707168579,0.9754883050918579,0.9769042730331421,0.97802734375,0.9766937255859375,22235.896877908708,41,0.00027540983606557377,1000.0,-621.6940368292574,2,0.19705587159842253,11.078511096537113,288.3043930530548
nan,nan,86016,15.42917331606277,0.960498034954071,0.961376965045929,0.939208984375,0.940625011920929,0.938281238079071,0.940185546875,0.941357433795929,0.942578136920929,0.9562011957168579,0.959179699420929,0.956787109375,0.9508301019668579,0.9435058832168579,0.9429687261581421,0.936816394329071,0.938037097454071,0.94677734375,21104.39559135437,42,0.0002747950819672131,1000.0,-436.5833624381932,3,0.11587212290323805,13.488248775899411,293.0448749065399
nan,nan,88064,16.444414520268946,0.958203136920929,0.95849609375,0.9664551019668579,0.9679199457168579,0.9688965082168579,0.967089831829071,0.966796875,0.9686034917831421,0.958691418170929,0.963916003704071,0.963916003704071,0.9668945074081421,0.965283215045929,0.966796875,0.9679199457168579,0.9677734375,0.965228271484375,13240.817460012437,43,0.0002741803278688524,1000.0,-547.8208857224907,2,0.18441334680246654,21.793019169569014,297.77862191200256
nan,nan,90112,15.23321492821924,0.933056652545929,0.9296875,0.9386230707168579,0.9361816644668579,0.9420410394668579,0.9419921636581421,0.944140613079071,0.946533203125,0.930126965045929,0.926513671875,0.927490234375,0.9310547113418579,0.9295898675918579,0.9285644292831421,0.9324706792831421,0.9344726800918579,0.93453369140625,51619.16436724663,44,0.00027356557377049176,1000.0,-497.46894989419013,2,0.13219077010580804,18.32516493499279,302.6748650074005
-554.6203271196796,160.79965725101394,90112,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,314.62911105155945
nan,nan,92160,15.473371574302472,0.925000011920929,0.92919921875,0.9527832269668579,0.954638659954071,0.9569336175918579,0.9535156488418579,0.9579101800918579,0.957470715045929,0.932373046875,0.94091796875,0.94140625,0.9479004144668579,0.9478515386581421,0.951708972454071,0.950244128704071,0.953906238079071,0.9471099853515625,178486.5335521698,45,0.0002729508196721311,1000.0,-602.8807069002014,2,0.12343920639250427,17.509193356335164,319.1614179611206
nan,nan,94208,16.655447469717366,0.9415527582168579,0.9446777105331421,0.9742187261581421,0.977001965045929,0.978564441204071,0.979199230670929,0.980419933795929,0.9815918207168579,0.9479004144668579,0.950634777545929,0.9534667730331421,0.957714855670929,0.9635254144668579,0.9679199457168579,0.9695800542831421,0.9716796875,0.96497802734375,128041.16099233627,46,0.00027233606557377046,1000.0,-546.3472329085862,2,0.1269890657218639,14.112125477194786,323.84477400779724
nan,nan,96256,18.19223291599228,0.9728027582168579,0.973095715045929,0.984375,0.985107421875,0.986132800579071,0.985644519329071,0.9866698980331421,0.986621081829071,0.974853515625,0.97705078125,0.978710949420929,0.9791015386581421,0.980908215045929,0.981396496295929,0.982714831829071,0.98388671875,0.9811920166015625,1034923.1218116283,47,0.0002717213114754098,1000.0,-411.7128049354311,2,0.20161945732543246,15.70557423233986,328.7563190460205
nan,nan,98304,15.0739481684579,0.9111328125,0.908154308795929,0.918896496295929,0.921875,0.931347668170929,0.932373046875,0.9361327886581421,0.9361327886581421,0.904003918170929,0.904980480670929,0.901318371295929,0.9063965082168579,0.909375011920929,0.908251941204071,0.9129394292831421,0.919189453125,0.91640625,59691.74696907997,48,0.00027110655737704915,1000.0,-555.429872493098,2,0.16173972714459522,26.16073607057333,333.50385093688965
nan,nan,100352,10.556730699717445,0.7599121332168579,0.75634765625,0.8101562261581421,0.832812488079071,0.846435546875,0.859375,0.873974621295929,0.883837878704071,0.750537097454071,0.7564941644668579,0.7598632574081421,0.763867199420929,0.7662109136581421,0.780810534954071,0.780517578125,0.7972167730331421,0.7986480712890625,485650.44702386856,49,0.0002704918032786885,1000.0,-507.67343082463117,2,0.0949951608403353,24.417767763137817,338.20289516448975
-530.4532944711749,179.30889484595883,100352,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,350.2274360656738
nan,nan,102400,13.211028322869243,0.8524414300918579,0.85693359375,0.9103027582168579,0.9146972894668579,0.921630859375,0.9256347417831421,0.931591808795929,0.93359375,0.865673840045929,0.873339831829071,0.878222644329071,0.8829101324081421,0.8857421875,0.89306640625,0.898876965045929,0.902050793170929,0.8954193115234375,168710.69902644158,50,0.00026987704918032785,1000.0,-595.4574053697895,2,0.13701909240626264,38.1970713108778,354.7609519958496
nan,nan,104448,14.010189752490078,0.862353503704071,0.8663574457168579,0.935253918170929,0.939013659954071,0.9513183832168579,0.960009753704071,0.965087890625,0.970947265625,0.8746093511581421,0.873291015625,0.875244140625,0.890185534954071,0.902587890625,0.906201183795929,0.9168945550918579,0.928027331829071,0.91358642578125,487286.56996154785,51,0.00026926229508196715,1000.0,-400.84493576231057,2,0.13389491642301438,16.994150577485563,359.54010486602783
nan,nan,106496,12.99992445881271,0.8700195550918579,0.8759765625,0.9073241949081421,0.9149414300918579,0.917431652545929,0.9229491949081421,0.9269043207168579,0.932421863079071,0.8798828125,0.878857433795929,0.8829101324081421,0.8904784917831421,0.890332043170929,0.894970715045929,0.901806652545929,0.9041503667831421,0.8994598388671875,89409.55261039734,52,0.00026864754098360655,1000.0,-722.4969167659636,2,0.10473521502572111,28.36029972434044,364.52850794792175
nan,nan,108544,9.863925574874884,0.7427734136581421,0.7369629144668579,0.8359375,0.844287097454071,0.8534179925918579,0.859082043170929,0.865429699420929,0.874218761920929,0.742138683795929,0.75439453125,0.774169921875,0.7874511480331421,0.7940429449081421,0.811083972454071,0.810742199420929,0.8333984613418579,0.807470703125,291629.52720947267,53,0.0002680327868852459,1000.0,-766.0368681728089,2,0.05054268167586997,56.81722520589828,369.40311193466187
